edge_id,scenario_id,effective_time_hours,effective_cost_yuan_per_two,effective_risk,is_available,availability_note
AM1604,base_summer,15.438,595.18,0.33,True,
AM1604,duku_weather_disruption,15.438,595.18,0.33,True,
AM1604,hotel_full_price_surge,15.438,595.18,0.33,True,
AM1604,mayday_peak,15.438,595.18,0.33,True,
AM1604,summer_peak,15.438,595.18,0.33,True,
AM1605,base_summer,15.231,584.72,0.33,True,
AM1605,duku_weather_disruption,15.231,584.72,0.33,True,
AM1605,hotel_full_price_surge,15.231,584.72,0.33,True,
AM1605,mayday_peak,15.231,584.72,0.33,True,
AM1605,summer_peak,15.231,584.72,0.33,True,
AM1606,base_summer,14.909,577.82,0.33,True,
AM1606,duku_weather_disruption,14.909,577.82,0.33,True,
AM1606,hotel_full_price_surge,14.909,577.82,0.33,True,
AM1606,mayday_peak,14.909,577.82,0.33,True,
AM1606,summer_peak,14.909,577.82,0.33,True,
AM1607,base_summer,15.089,581.68,0.33,True,
AM1607,duku_weather_disruption,15.089,581.68,0.33,True,
AM1607,hotel_full_price_surge,15.089,581.68,0.33,True,
AM1607,mayday_peak,15.089,581.68,0.33,True,
AM1607,summer_peak,15.089,581.68,0.33,True,
AM1608,base_summer,9.754,464.83,0.33,True,
AM1608,duku_weather_disruption,9.754,464.83,0.33,True,
AM1608,hotel_full_price_surge,9.754,464.83,0.33,True,
AM1608,mayday_peak,9.754,464.83,0.33,True,
AM1608,summer_peak,9.754,464.83,0.33,True,
AM1609,base_summer,18.914,743.37,0.33,True,
AM1609,duku_weather_disruption,18.914,743.37,0.33,True,
AM1609,hotel_full_price_surge,18.914,743.37,0.33,True,
AM1609,mayday_peak,18.914,743.37,0.33,True,
AM1609,summer_peak,18.914,743.37,0.33,True,
AM1610,base_summer,15.017,534.58,0.33,True,
AM1610,duku_weather_disruption,15.017,534.58,0.33,True,
AM1610,hotel_full_price_surge,15.017,534.58,0.33,True,
AM1610,mayday_peak,15.017,534.58,0.33,True,
AM1610,summer_peak,15.017,534.58,0.33,True,
AM1611,base_summer,18.661,682.24,0.33,True,
AM1611,duku_weather_disruption,18.661,682.24,0.33,True,
AM1611,hotel_full_price_surge,18.661,682.24,0.33,True,
AM1611,mayday_peak,18.661,682.24,0.33,True,
AM1611,summer_peak,18.661,682.24,0.33,True,
AM1612,base_summer,15.906,598.24,0.33,True,
AM1612,duku_weather_disruption,15.906,598.24,0.33,True,
AM1612,hotel_full_price_surge,15.906,598.24,0.33,True,
AM1612,mayday_peak,15.906,598.24,0.33,True,
AM1612,summer_peak,15.906,598.24,0.33,True,
AM1613,base_summer,14.994,579.94,0.33,True,
AM1613,duku_weather_disruption,14.994,579.94,0.33,True,
AM1613,hotel_full_price_surge,14.994,579.94,0.33,True,
AM1613,mayday_peak,14.994,579.94,0.33,True,
AM1613,summer_peak,14.994,579.94,0.33,True,
AM1614,base_summer,15.825,605.72,0.33,True,
AM1614,duku_weather_disruption,15.825,605.72,0.33,True,
AM1614,hotel_full_price_surge,15.825,605.72,0.33,True,
AM1614,mayday_peak,15.825,605.72,0.33,True,
AM1614,summer_peak,15.825,605.72,0.33,True,
AM1615,base_summer,17.993,707.81,0.33,True,
AM1615,duku_weather_disruption,17.993,707.81,0.33,True,
AM1615,hotel_full_price_surge,17.993,707.81,0.33,True,
AM1615,mayday_peak,17.993,707.81,0.33,True,
AM1615,summer_peak,17.993,707.81,0.33,True,
AM1616,base_summer,20.698,703.44,0.33,True,
AM1616,duku_weather_disruption,20.698,703.44,0.33,True,
AM1616,hotel_full_price_surge,20.698,703.44,0.33,True,
AM1616,mayday_peak,20.698,703.44,0.33,True,
AM1616,summer_peak,20.698,703.44,0.33,True,
AM1617,base_summer,19.827,741.37,0.33,True,
AM1617,duku_weather_disruption,19.827,741.37,0.33,True,
AM1617,hotel_full_price_surge,19.827,741.37,0.33,True,
AM1617,mayday_peak,19.827,741.37,0.33,True,
AM1617,summer_peak,19.827,741.37,0.33,True,
AM1618,base_summer,19.302,763.37,0.33,True,
AM1618,duku_weather_disruption,19.302,763.37,0.33,True,
AM1618,hotel_full_price_surge,19.302,763.37,0.33,True,
AM1618,mayday_peak,19.302,763.37,0.33,True,
AM1618,summer_peak,19.302,763.37,0.33,True,
AM1619,base_summer,21.937,936.31,0.33,True,
AM1619,duku_weather_disruption,21.937,936.31,0.33,True,
AM1619,hotel_full_price_surge,21.937,936.31,0.33,True,
AM1619,mayday_peak,21.937,936.31,0.33,True,
AM1619,summer_peak,21.937,936.31,0.33,True,
AM1620,base_summer,21.194,926.99,0.33,True,
AM1620,duku_weather_disruption,21.194,926.99,0.33,True,
AM1620,hotel_full_price_surge,21.194,926.99,0.33,True,
AM1620,mayday_peak,21.194,926.99,0.33,True,
AM1620,summer_peak,21.194,926.99,0.33,True,
AM1621,base_summer,21.214,920.31,0.33,True,
AM1621,duku_weather_disruption,21.214,920.31,0.33,True,
AM1621,hotel_full_price_surge,21.214,920.31,0.33,True,
AM1621,mayday_peak,21.214,920.31,0.33,True,
AM1621,summer_peak,21.214,920.31,0.33,True,
AM1622,base_summer,19.32,851.11,0.33,True,
AM1622,duku_weather_disruption,19.32,851.11,0.33,True,
AM1622,hotel_full_price_surge,19.32,851.11,0.33,True,
AM1622,mayday_peak,19.32,851.11,0.33,True,
AM1622,summer_peak,19.32,851.11,0.33,True,
AM1623,base_summer,19.09,854.61,0.33,True,
AM1623,duku_weather_disruption,19.09,854.61,0.33,True,
AM1623,hotel_full_price_surge,19.09,854.61,0.33,True,
AM1623,mayday_peak,19.09,854.61,0.33,True,
AM1623,summer_peak,19.09,854.61,0.33,True,
AM1624,base_summer,17.782,784.18,0.33,True,
AM1624,duku_weather_disruption,17.782,784.18,0.33,True,
AM1624,hotel_full_price_surge,17.782,784.18,0.33,True,
AM1624,mayday_peak,17.782,784.18,0.33,True,
AM1624,summer_peak,17.782,784.18,0.33,True,
AM1625,base_summer,9.835,465.68,0.33,True,
AM1625,duku_weather_disruption,9.835,465.68,0.33,True,
AM1625,hotel_full_price_surge,9.835,465.68,0.33,True,
AM1625,mayday_peak,9.835,465.68,0.33,True,
AM1625,summer_peak,9.835,465.68,0.33,True,
AM1626,base_summer,9.827,465.48,0.33,True,
AM1626,duku_weather_disruption,9.827,465.48,0.33,True,
AM1626,hotel_full_price_surge,9.827,465.48,0.33,True,
AM1626,mayday_peak,9.827,465.48,0.33,True,
AM1626,summer_peak,9.827,465.48,0.33,True,
AM1627,base_summer,9.826,466.32,0.33,True,
AM1627,duku_weather_disruption,9.826,466.32,0.33,True,
AM1627,hotel_full_price_surge,9.826,466.32,0.33,True,
AM1627,mayday_peak,9.826,466.32,0.33,True,
AM1627,summer_peak,9.826,466.32,0.33,True,
AM1628,base_summer,12.322,556.31,0.33,True,
AM1628,duku_weather_disruption,12.322,556.31,0.33,True,
AM1628,hotel_full_price_surge,12.322,556.31,0.33,True,
AM1628,mayday_peak,12.322,556.31,0.33,True,
AM1628,summer_peak,12.322,556.31,0.33,True,
AM1629,base_summer,13.739,611.28,0.33,True,
AM1629,duku_weather_disruption,13.739,611.28,0.33,True,
AM1629,hotel_full_price_surge,13.739,611.28,0.33,True,
AM1629,mayday_peak,13.739,611.28,0.33,True,
AM1629,summer_peak,13.739,611.28,0.33,True,
AM1630,base_summer,10.437,381.01,0.311,True,
AM1630,duku_weather_disruption,10.437,381.01,0.311,True,
AM1630,hotel_full_price_surge,10.437,381.01,0.311,True,
AM1630,mayday_peak,10.437,381.01,0.311,True,
AM1630,summer_peak,10.437,381.01,0.311,True,
AM1631,base_summer,9.494,327.78,0.279,True,
AM1631,duku_weather_disruption,9.494,327.78,0.279,True,
AM1631,hotel_full_price_surge,9.494,327.78,0.279,True,
AM1631,mayday_peak,9.494,327.78,0.279,True,
AM1631,summer_peak,9.494,327.78,0.279,True,
AM1632,base_summer,10.397,380.4,0.311,True,
AM1632,duku_weather_disruption,10.397,380.4,0.311,True,
AM1632,hotel_full_price_surge,10.397,380.4,0.311,True,
AM1632,mayday_peak,10.397,380.4,0.311,True,
AM1632,summer_peak,10.397,380.4,0.311,True,
AM1633,base_summer,11.71,438.32,0.33,True,
AM1633,duku_weather_disruption,11.71,438.32,0.33,True,
AM1633,hotel_full_price_surge,11.71,438.32,0.33,True,
AM1633,mayday_peak,11.71,438.32,0.33,True,
AM1633,summer_peak,11.71,438.32,0.33,True,
AM1634,base_summer,13.06,484.97,0.33,True,
AM1634,duku_weather_disruption,13.06,484.97,0.33,True,
AM1634,hotel_full_price_surge,13.06,484.97,0.33,True,
AM1634,mayday_peak,13.06,484.97,0.33,True,
AM1634,summer_peak,13.06,484.97,0.33,True,
AM1635,base_summer,9.882,399.88,0.322,True,
AM1635,duku_weather_disruption,9.882,399.88,0.322,True,
AM1635,hotel_full_price_surge,9.882,399.88,0.322,True,
AM1635,mayday_peak,9.882,399.88,0.322,True,
AM1635,summer_peak,9.882,399.88,0.322,True,
AM1636,base_summer,16.354,689.6,0.33,True,
AM1636,duku_weather_disruption,16.354,689.6,0.33,True,
AM1636,hotel_full_price_surge,16.354,689.6,0.33,True,
AM1636,mayday_peak,16.354,689.6,0.33,True,
AM1636,summer_peak,16.354,689.6,0.33,True,
AM1637,base_summer,15.609,656.26,0.33,True,
AM1637,duku_weather_disruption,15.609,656.26,0.33,True,
AM1637,hotel_full_price_surge,15.609,656.26,0.33,True,
AM1637,mayday_peak,15.609,656.26,0.33,True,
AM1637,summer_peak,15.609,656.26,0.33,True,
AM1638,base_summer,5.076,204.01,0.164,True,
AM1638,duku_weather_disruption,5.076,204.01,0.164,True,
AM1638,hotel_full_price_surge,5.076,204.01,0.164,True,
AM1638,mayday_peak,5.076,204.01,0.164,True,
AM1638,summer_peak,5.076,204.01,0.164,True,
AM1639,base_summer,5.356,212.54,0.169,True,
AM1639,duku_weather_disruption,5.356,212.54,0.169,True,
AM1639,hotel_full_price_surge,5.356,212.54,0.169,True,
AM1639,mayday_peak,5.356,212.54,0.169,True,
AM1639,summer_peak,5.356,212.54,0.169,True,
AM1640,base_summer,11.079,508.99,0.33,True,
AM1640,duku_weather_disruption,11.079,508.99,0.33,True,
AM1640,hotel_full_price_surge,11.079,508.99,0.33,True,
AM1640,mayday_peak,11.079,508.99,0.33,True,
AM1640,summer_peak,11.079,508.99,0.33,True,
AM1641,base_summer,16.214,738.06,0.33,True,
AM1641,duku_weather_disruption,16.214,738.06,0.33,True,
AM1641,hotel_full_price_surge,16.214,738.06,0.33,True,
AM1641,mayday_peak,16.214,738.06,0.33,True,
AM1641,summer_peak,16.214,738.06,0.33,True,
AM1642,base_summer,15.928,734.6,0.33,True,
AM1642,duku_weather_disruption,15.928,734.6,0.33,True,
AM1642,hotel_full_price_surge,15.928,734.6,0.33,True,
AM1642,mayday_peak,15.928,734.6,0.33,True,
AM1642,summer_peak,15.928,734.6,0.33,True,
AM1643,base_summer,17.125,732.99,0.33,True,
AM1643,duku_weather_disruption,17.125,732.99,0.33,True,
AM1643,hotel_full_price_surge,17.125,732.99,0.33,True,
AM1643,mayday_peak,17.125,732.99,0.33,True,
AM1643,summer_peak,17.125,732.99,0.33,True,
AM1644,base_summer,16.901,722.53,0.33,True,
AM1644,duku_weather_disruption,16.901,722.53,0.33,True,
AM1644,hotel_full_price_surge,16.901,722.53,0.33,True,
AM1644,mayday_peak,16.901,722.53,0.33,True,
AM1644,summer_peak,16.901,722.53,0.33,True,
AM1645,base_summer,16.571,715.63,0.33,True,
AM1645,duku_weather_disruption,16.571,715.63,0.33,True,
AM1645,hotel_full_price_surge,16.571,715.63,0.33,True,
AM1645,mayday_peak,16.571,715.63,0.33,True,
AM1645,summer_peak,16.571,715.63,0.33,True,
AM1646,base_summer,16.742,719.49,0.33,True,
AM1646,duku_weather_disruption,16.742,719.49,0.33,True,
AM1646,hotel_full_price_surge,16.742,719.49,0.33,True,
AM1646,mayday_peak,16.742,719.49,0.33,True,
AM1646,summer_peak,16.742,719.49,0.33,True,
AM1647,base_summer,5.552,274.71,0.206,True,
AM1647,duku_weather_disruption,5.552,274.71,0.206,True,
AM1647,hotel_full_price_surge,5.552,274.71,0.206,True,
AM1647,mayday_peak,5.552,274.71,0.206,True,
AM1647,summer_peak,5.552,274.71,0.206,True,
AM1648,base_summer,18.701,757.72,0.33,True,
AM1648,duku_weather_disruption,18.701,757.72,0.33,True,
AM1648,hotel_full_price_surge,18.701,757.72,0.33,True,
AM1648,mayday_peak,18.701,757.72,0.33,True,
AM1648,summer_peak,18.701,757.72,0.33,True,
AM1649,base_summer,14.712,548.93,0.33,True,
AM1649,duku_weather_disruption,14.712,548.93,0.33,True,
AM1649,hotel_full_price_surge,14.712,548.93,0.33,True,
AM1649,mayday_peak,14.712,548.93,0.33,True,
AM1649,summer_peak,14.712,548.93,0.33,True,
AM1650,base_summer,18.471,696.59,0.33,True,
AM1650,duku_weather_disruption,18.471,696.59,0.33,True,
AM1650,hotel_full_price_surge,18.471,696.59,0.33,True,
AM1650,mayday_peak,18.471,696.59,0.33,True,
AM1650,summer_peak,18.471,696.59,0.33,True,
AM1651,base_summer,17.629,736.05,0.33,True,
AM1651,duku_weather_disruption,17.629,736.05,0.33,True,
AM1651,hotel_full_price_surge,17.629,736.05,0.33,True,
AM1651,mayday_peak,17.629,736.05,0.33,True,
AM1651,summer_peak,17.629,736.05,0.33,True,
AM1652,base_summer,16.674,717.75,0.33,True,
AM1652,duku_weather_disruption,16.674,717.75,0.33,True,
AM1652,hotel_full_price_surge,16.674,717.75,0.33,True,
AM1652,mayday_peak,16.674,717.75,0.33,True,
AM1652,summer_peak,16.674,717.75,0.33,True,
AM1653,base_summer,17.54,743.53,0.33,True,
AM1653,duku_weather_disruption,17.54,743.53,0.33,True,
AM1653,hotel_full_price_surge,17.54,743.53,0.33,True,
AM1653,mayday_peak,17.54,743.53,0.33,True,
AM1653,summer_peak,17.54,743.53,0.33,True,
AM1654,base_summer,17.832,722.16,0.33,True,
AM1654,duku_weather_disruption,17.832,722.16,0.33,True,
AM1654,hotel_full_price_surge,17.832,722.16,0.33,True,
AM1654,mayday_peak,17.832,722.16,0.33,True,
AM1654,summer_peak,17.832,722.16,0.33,True,
AM1655,base_summer,20.618,717.79,0.33,True,
AM1655,duku_weather_disruption,20.618,717.79,0.33,True,
AM1655,hotel_full_price_surge,20.618,717.79,0.33,True,
AM1655,mayday_peak,20.618,717.79,0.33,True,
AM1655,summer_peak,20.618,717.79,0.33,True,
AM1656,base_summer,19.749,755.72,0.33,True,
AM1656,duku_weather_disruption,19.749,755.72,0.33,True,
AM1656,hotel_full_price_surge,19.749,755.72,0.33,True,
AM1656,mayday_peak,19.749,755.72,0.33,True,
AM1656,summer_peak,19.749,755.72,0.33,True,
AM1657,base_summer,19.09,777.72,0.33,True,
AM1657,duku_weather_disruption,19.09,777.72,0.33,True,
AM1657,hotel_full_price_surge,19.09,777.72,0.33,True,
AM1657,mayday_peak,19.09,777.72,0.33,True,
AM1657,summer_peak,19.09,777.72,0.33,True,
AM1658,base_summer,23.582,1074.12,0.33,True,
AM1658,duku_weather_disruption,23.582,1074.12,0.33,True,
AM1658,hotel_full_price_surge,23.582,1074.12,0.33,True,
AM1658,mayday_peak,23.582,1074.12,0.33,True,
AM1658,summer_peak,23.582,1074.12,0.33,True,
AM1659,base_summer,23.002,1064.8,0.33,True,
AM1659,duku_weather_disruption,23.002,1064.8,0.33,True,
AM1659,hotel_full_price_surge,23.002,1064.8,0.33,True,
AM1659,mayday_peak,23.002,1064.8,0.33,True,
AM1659,summer_peak,23.002,1064.8,0.33,True,
AM1660,base_summer,22.941,1058.12,0.33,True,
AM1660,duku_weather_disruption,22.941,1058.12,0.33,True,
AM1660,hotel_full_price_surge,22.941,1058.12,0.33,True,
AM1660,mayday_peak,22.941,1058.12,0.33,True,
AM1660,summer_peak,22.941,1058.12,0.33,True,
AM1661,base_summer,20.973,988.93,0.33,True,
AM1661,duku_weather_disruption,20.973,988.93,0.33,True,
AM1661,hotel_full_price_surge,20.973,988.93,0.33,True,
AM1661,mayday_peak,20.973,988.93,0.33,True,
AM1661,summer_peak,20.973,988.93,0.33,True,
AM1662,base_summer,20.747,992.42,0.33,True,
AM1662,duku_weather_disruption,20.747,992.42,0.33,True,
AM1662,hotel_full_price_surge,20.747,992.42,0.33,True,
AM1662,mayday_peak,20.747,992.42,0.33,True,
AM1662,summer_peak,20.747,992.42,0.33,True,
AM1663,base_summer,21.013,786.75,0.33,True,
AM1663,duku_weather_disruption,21.013,786.75,0.33,True,
AM1663,hotel_full_price_surge,21.013,786.75,0.33,True,
AM1663,mayday_peak,21.013,786.75,0.33,True,
AM1663,summer_peak,21.013,786.75,0.33,True,
AM1664,base_summer,5.625,275.56,0.207,True,
AM1664,duku_weather_disruption,5.625,275.56,0.207,True,
AM1664,hotel_full_price_surge,5.625,275.56,0.207,True,
AM1664,mayday_peak,5.625,275.56,0.207,True,
AM1664,summer_peak,5.625,275.56,0.207,True,
AM1665,base_summer,5.613,275.36,0.207,True,
AM1665,duku_weather_disruption,5.613,275.36,0.207,True,
AM1665,hotel_full_price_surge,5.613,275.36,0.207,True,
AM1665,mayday_peak,5.613,275.36,0.207,True,
AM1665,summer_peak,5.613,275.36,0.207,True,
AM1666,base_summer,5.636,276.19,0.207,True,
AM1666,duku_weather_disruption,5.636,276.19,0.207,True,
AM1666,hotel_full_price_surge,5.636,276.19,0.207,True,
AM1666,mayday_peak,5.636,276.19,0.207,True,
AM1666,summer_peak,5.636,276.19,0.207,True,
AM1667,base_summer,8.076,366.19,0.302,True,
AM1667,duku_weather_disruption,8.076,366.19,0.302,True,
AM1667,hotel_full_price_surge,8.076,366.19,0.302,True,
AM1667,mayday_peak,8.076,366.19,0.302,True,
AM1667,summer_peak,8.076,366.19,0.302,True,
AM1668,base_summer,9.501,421.16,0.33,True,
AM1668,duku_weather_disruption,9.501,421.16,0.33,True,
AM1668,hotel_full_price_surge,9.501,421.16,0.33,True,
AM1668,mayday_peak,9.501,421.16,0.33,True,
AM1668,summer_peak,9.501,421.16,0.33,True,
AM1669,base_summer,9.524,395.36,0.32,True,
AM1669,duku_weather_disruption,9.524,395.36,0.32,True,
AM1669,hotel_full_price_surge,9.524,395.36,0.32,True,
AM1669,mayday_peak,9.524,395.36,0.32,True,
AM1669,summer_peak,9.524,395.36,0.32,True,
AM1670,base_summer,8.401,358.02,0.297,True,
AM1670,duku_weather_disruption,8.401,358.02,0.297,True,
AM1670,hotel_full_price_surge,8.401,358.02,0.297,True,
AM1670,mayday_peak,8.401,358.02,0.297,True,
AM1670,summer_peak,8.401,358.02,0.297,True,
AM1671,base_summer,9.259,396.13,0.32,True,
AM1671,duku_weather_disruption,9.259,396.13,0.32,True,
AM1671,hotel_full_price_surge,9.259,396.13,0.32,True,
AM1671,mayday_peak,9.259,396.13,0.32,True,
AM1671,summer_peak,9.259,396.13,0.32,True,
AM1672,base_summer,13.342,576.13,0.33,True,
AM1672,duku_weather_disruption,13.342,576.13,0.33,True,
AM1672,hotel_full_price_surge,13.342,576.13,0.33,True,
AM1672,mayday_peak,13.342,576.13,0.33,True,
AM1672,summer_peak,13.342,576.13,0.33,True,
AM1673,base_summer,12.617,499.32,0.33,True,
AM1673,duku_weather_disruption,12.617,499.32,0.33,True,
AM1673,hotel_full_price_surge,12.617,499.32,0.33,True,
AM1673,mayday_peak,12.617,499.32,0.33,True,
AM1673,summer_peak,12.617,499.32,0.33,True,
AM1674,base_summer,12.033,539.67,0.33,True,
AM1674,duku_weather_disruption,12.033,539.67,0.33,True,
AM1674,hotel_full_price_surge,12.033,539.67,0.33,True,
AM1674,mayday_peak,12.033,539.67,0.33,True,
AM1674,summer_peak,12.033,539.67,0.33,True,
AM1675,base_summer,18.086,827.41,0.33,True,
AM1675,duku_weather_disruption,18.086,827.41,0.33,True,
AM1675,hotel_full_price_surge,18.086,827.41,0.33,True,
AM1675,mayday_peak,18.086,827.41,0.33,True,
AM1675,summer_peak,18.086,827.41,0.33,True,
AM1676,base_summer,17.32,794.07,0.33,True,
AM1676,duku_weather_disruption,17.32,794.07,0.33,True,
AM1676,hotel_full_price_surge,17.32,794.07,0.33,True,
AM1676,mayday_peak,17.32,794.07,0.33,True,
AM1676,summer_peak,17.32,794.07,0.33,True,
AM1677,base_summer,0.396,6.93,0.044,True,
AM1677,duku_weather_disruption,0.396,6.93,0.044,True,
AM1677,hotel_full_price_surge,0.396,6.93,0.044,True,
AM1677,mayday_peak,0.396,6.93,0.044,True,
AM1677,summer_peak,0.396,6.93,0.044,True,
AM1678,base_summer,5.478,222.46,0.175,True,
AM1678,duku_weather_disruption,5.478,222.46,0.175,True,
AM1678,hotel_full_price_surge,5.478,222.46,0.175,True,
AM1678,mayday_peak,5.478,222.46,0.175,True,
AM1678,summer_peak,5.478,222.46,0.175,True,
AM1679,base_summer,6.841,318.87,0.233,True,
AM1679,duku_weather_disruption,6.841,318.87,0.233,True,
AM1679,hotel_full_price_surge,6.841,318.87,0.233,True,
AM1679,mayday_peak,6.841,318.87,0.233,True,
AM1679,summer_peak,6.841,318.87,0.233,True,
AM1680,base_summer,16.178,821.1,0.33,True,
AM1680,duku_weather_disruption,16.178,821.1,0.33,True,
AM1680,hotel_full_price_surge,16.178,821.1,0.33,True,
AM1680,mayday_peak,16.178,821.1,0.33,True,
AM1680,summer_peak,16.178,821.1,0.33,True,
AM1681,base_summer,15.918,817.64,0.33,True,
AM1681,duku_weather_disruption,15.918,817.64,0.33,True,
AM1681,hotel_full_price_surge,15.918,817.64,0.33,True,
AM1681,mayday_peak,15.918,817.64,0.33,True,
AM1681,summer_peak,15.918,817.64,0.33,True,
AM1682,base_summer,17.051,816.03,0.33,True,
AM1682,duku_weather_disruption,17.051,816.03,0.33,True,
AM1682,hotel_full_price_surge,17.051,816.03,0.33,True,
AM1682,mayday_peak,17.051,816.03,0.33,True,
AM1682,summer_peak,17.051,816.03,0.33,True,
AM1683,base_summer,16.864,805.57,0.33,True,
AM1683,duku_weather_disruption,16.864,805.57,0.33,True,
AM1683,hotel_full_price_surge,16.864,805.57,0.33,True,
AM1683,mayday_peak,16.864,805.57,0.33,True,
AM1683,summer_peak,16.864,805.57,0.33,True,
AM1684,base_summer,16.494,798.67,0.33,True,
AM1684,duku_weather_disruption,16.494,798.67,0.33,True,
AM1684,hotel_full_price_surge,16.494,798.67,0.33,True,
AM1684,mayday_peak,16.494,798.67,0.33,True,
AM1684,summer_peak,16.494,798.67,0.33,True,
AM1685,base_summer,16.664,802.53,0.33,True,
AM1685,duku_weather_disruption,16.664,802.53,0.33,True,
AM1685,hotel_full_price_surge,16.664,802.53,0.33,True,
AM1685,mayday_peak,16.664,802.53,0.33,True,
AM1685,summer_peak,16.664,802.53,0.33,True,
AM1686,base_summer,2.041,57.19,0.075,True,
AM1686,duku_weather_disruption,2.041,57.19,0.075,True,
AM1686,hotel_full_price_surge,2.041,57.19,0.075,True,
AM1686,mayday_peak,2.041,57.19,0.075,True,
AM1686,summer_peak,2.041,57.19,0.075,True,
AM1687,base_summer,18.709,841.83,0.33,True,
AM1687,duku_weather_disruption,18.709,841.83,0.33,True,
AM1687,hotel_full_price_surge,18.709,841.83,0.33,True,
AM1687,mayday_peak,18.709,841.83,0.33,True,
AM1687,summer_peak,18.709,841.83,0.33,True,
AM1688,base_summer,14.706,633.04,0.33,True,
AM1688,duku_weather_disruption,14.706,633.04,0.33,True,
AM1688,hotel_full_price_surge,14.706,633.04,0.33,True,
AM1688,mayday_peak,14.706,633.04,0.33,True,
AM1688,summer_peak,14.706,633.04,0.33,True,
AM1689,base_summer,18.449,780.71,0.33,True,
AM1689,duku_weather_disruption,18.449,780.71,0.33,True,
AM1689,hotel_full_price_surge,18.449,780.71,0.33,True,
AM1689,mayday_peak,18.449,780.71,0.33,True,
AM1689,summer_peak,18.449,780.71,0.33,True,
AM1690,base_summer,17.588,819.09,0.33,True,
AM1690,duku_weather_disruption,17.588,819.09,0.33,True,
AM1690,hotel_full_price_surge,17.588,819.09,0.33,True,
AM1690,mayday_peak,17.588,819.09,0.33,True,
AM1690,summer_peak,17.588,819.09,0.33,True,
AM1691,base_summer,16.595,800.79,0.33,True,
AM1691,duku_weather_disruption,16.595,800.79,0.33,True,
AM1691,hotel_full_price_surge,16.595,800.79,0.33,True,
AM1691,mayday_peak,16.595,800.79,0.33,True,
AM1691,summer_peak,16.595,800.79,0.33,True,
AM1692,base_summer,17.469,826.57,0.33,True,
AM1692,duku_weather_disruption,17.469,826.57,0.33,True,
AM1692,hotel_full_price_surge,17.469,826.57,0.33,True,
AM1692,mayday_peak,17.469,826.57,0.33,True,
AM1692,summer_peak,17.469,826.57,0.33,True,
AM1693,base_summer,17.723,806.27,0.33,True,
AM1693,duku_weather_disruption,17.723,806.27,0.33,True,
AM1693,hotel_full_price_surge,17.723,806.27,0.33,True,
AM1693,mayday_peak,17.723,806.27,0.33,True,
AM1693,summer_peak,17.723,806.27,0.33,True,
AM1694,base_summer,20.543,801.9,0.33,True,
AM1694,duku_weather_disruption,20.543,801.9,0.33,True,
AM1694,hotel_full_price_surge,20.543,801.9,0.33,True,
AM1694,mayday_peak,20.543,801.9,0.33,True,
AM1694,summer_peak,20.543,801.9,0.33,True,
AM1695,base_summer,19.786,839.84,0.33,True,
AM1695,duku_weather_disruption,19.786,839.84,0.33,True,
AM1695,hotel_full_price_surge,19.786,839.84,0.33,True,
AM1695,mayday_peak,19.786,839.84,0.33,True,
AM1695,summer_peak,19.786,839.84,0.33,True,
AM1696,base_summer,19.131,861.83,0.33,True,
AM1696,duku_weather_disruption,19.131,861.83,0.33,True,
AM1696,hotel_full_price_surge,19.131,861.83,0.33,True,
AM1696,mayday_peak,19.131,861.83,0.33,True,
AM1696,summer_peak,19.131,861.83,0.33,True,
AM1697,base_summer,23.632,1157.16,0.33,True,
AM1697,duku_weather_disruption,23.632,1157.16,0.33,True,
AM1697,hotel_full_price_surge,23.632,1157.16,0.33,True,
AM1697,mayday_peak,23.632,1157.16,0.33,True,
AM1697,summer_peak,23.632,1157.16,0.33,True,
AM1698,base_summer,22.966,1147.84,0.33,True,
AM1698,duku_weather_disruption,22.966,1147.84,0.33,True,
AM1698,hotel_full_price_surge,22.966,1147.84,0.33,True,
AM1698,mayday_peak,22.966,1147.84,0.33,True,
AM1698,summer_peak,22.966,1147.84,0.33,True,
AM1699,base_summer,22.841,1141.16,0.33,True,
AM1699,duku_weather_disruption,22.841,1141.16,0.33,True,
AM1699,hotel_full_price_surge,22.841,1141.16,0.33,True,
AM1699,mayday_peak,22.841,1141.16,0.33,True,
AM1699,summer_peak,22.841,1141.16,0.33,True,
AM1700,base_summer,20.927,1071.96,0.33,True,
AM1700,duku_weather_disruption,20.927,1071.96,0.33,True,
AM1700,hotel_full_price_surge,20.927,1071.96,0.33,True,
AM1700,mayday_peak,20.927,1071.96,0.33,True,
AM1700,summer_peak,20.927,1071.96,0.33,True,
AM1701,base_summer,20.77,1075.46,0.33,True,
AM1701,duku_weather_disruption,20.77,1075.46,0.33,True,
AM1701,hotel_full_price_surge,20.77,1075.46,0.33,True,
AM1701,mayday_peak,20.77,1075.46,0.33,True,
AM1701,summer_peak,20.77,1075.46,0.33,True,
AM1702,base_summer,20.921,870.87,0.33,True,
AM1702,duku_weather_disruption,20.921,870.87,0.33,True,
AM1702,hotel_full_price_surge,20.921,870.87,0.33,True,
AM1702,mayday_peak,20.921,870.87,0.33,True,
AM1702,summer_peak,20.921,870.87,0.33,True,
AM1703,base_summer,2.155,57.44,0.075,True,
AM1703,duku_weather_disruption,2.155,57.44,0.075,True,
AM1703,hotel_full_price_surge,2.155,57.44,0.075,True,
AM1703,mayday_peak,2.155,57.44,0.075,True,
AM1703,summer_peak,2.155,57.44,0.075,True,
