from_spot_id,from_spot_name,to_spot_id,to_spot_name,scenario_id,shortest_time_hours,shortest_cost_yuan_per_two,path_risk,path_modes
P030,库车王府,P039,千里葡萄长廊,base_summer,8.401,358.02,0.297,self_drive
P030,库车王府,P040,奥依塔克冰川,base_summer,8.616,447.14,0.33,self_drive
P031,克孜尔石窟,P001,天山天池,base_summer,8.55,1232.02,0.222,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P031,克孜尔石窟,P002,达坂城古镇,base_summer,8.636,404.16,0.325,self_drive
P031,克孜尔石窟,P003,火焰山,base_summer,9.992,408.06,0.327,self_drive
P031,克孜尔石窟,P004,葡萄沟,base_summer,9.794,398.1,0.321,self_drive
P031,克孜尔石窟,P005,坎儿井民俗园,base_summer,9.444,390.85,0.317,self_drive
P031,克孜尔石窟,P006,交河故城,base_summer,9.546,393.49,0.318,self_drive
P031,克孜尔石窟,P007,楼兰古城,base_summer,7.649,384.23,0.273,self_drive
P031,克孜尔石窟,P008,赛里木湖,base_summer,10.782,421.06,0.397,self_drive -> scenic_shuttle -> scenic_shuttle
P031,克孜尔石窟,P009,那拉提草原,base_summer,6.839,200.0,0.161,self_drive
P031,克孜尔石窟,P010,喀拉峻大草原,base_summer,10.691,347.62,0.291,self_drive
P031,克孜尔石窟,P011,高昌故城,base_summer,10.207,412.76,0.33,self_drive
P031,克孜尔石窟,P012,苏公塔,base_summer,9.541,392.89,0.318,self_drive
P031,克孜尔石窟,P013,吐峪沟麻扎村,base_summer,10.318,418.6,0.33,self_drive
P031,克孜尔石窟,P014,霍城薰衣草花田,base_summer,10.057,372.74,0.306,self_drive
P031,克孜尔石窟,P015,昭苏草原,base_summer,12.624,368.79,0.304,self_drive
P031,克孜尔石窟,P016,夏塔古道,base_summer,12.03,406.74,0.327,self_drive
P031,克孜尔石窟,P017,果子沟大桥,base_summer,10.482,391.06,0.317,self_drive
P031,克孜尔石窟,P018,喀纳斯湖,base_summer,14.065,1523.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P031,克孜尔石窟,P019,禾木村,base_summer,14.065,1523.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P031,克孜尔石窟,P020,白哈巴村,base_summer,14.923,1540.91,0.511,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P031,克孜尔石窟,P021,可可托海,base_summer,13.546,1483.14,0.375,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P031,克孜尔石窟,P022,五彩滩,base_summer,13.765,1493.68,0.381,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P031,克孜尔石窟,P023,世界魔鬼城,base_summer,12.088,1431.9,0.344,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P031,克孜尔石窟,P024,喀什古城,base_summer,7.561,383.3,0.272,self_drive
P031,克孜尔石窟,P025,艾提尕尔清真寺,base_summer,7.542,383.27,0.272,self_drive
P031,克孜尔石窟,P026,香妃园,base_summer,7.493,383.28,0.272,self_drive
P031,克孜尔石窟,P027,帕米尔高原白沙湖,base_summer,10.475,489.1,0.33,self_drive
P031,克孜尔石窟,P028,石头城遗址,base_summer,11.956,543.93,0.33,self_drive
P031,克孜尔石窟,P029,天山神秘大峡谷,base_summer,1.523,46.5,0.068,self_drive
P031,克孜尔石窟,P030,库车王府,base_summer,1.287,35.87,0.062,self_drive
P031,克孜尔石窟,P031,克孜尔石窟,base_summer,0.0,0.0,0.0,
P031,克孜尔石窟,P032,博斯腾湖,base_summer,5.65,157.0,0.16,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P031,克孜尔石窟,P033,巴音布鲁克草原,base_summer,4.761,150.47,0.131,self_drive
P031,克孜尔石窟,P034,罗布人村寨,base_summer,6.169,244.31,0.188,self_drive
P031,克孜尔石窟,P035,江布拉克草原,base_summer,10.275,1321.68,0.277,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P031,克孜尔石窟,P036,北庭故城遗址,base_summer,9.58,1288.29,0.257,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P031,克孜尔石窟,P037,和田博物馆,base_summer,9.271,396.24,0.32,self_drive
P031,克孜尔石窟,P038,尼雅遗址,base_summer,10.397,380.4,0.311,self_drive
P031,克孜尔石窟,P039,千里葡萄长廊,base_summer,9.259,396.13,0.32,self_drive
P031,克孜尔石窟,P040,奥依塔克冰川,base_summer,8.949,441.27,0.33,self_drive
P032,博斯腾湖,P001,天山天池,base_summer,5.548,226.7,0.177,self_drive
P032,博斯腾湖,P002,达坂城古镇,base_summer,5.598,207.9,0.166,self_drive
P032,博斯腾湖,P003,火焰山,base_summer,5.612,249.07,0.209,scenic_shuttle -> self_drive -> scenic_shuttle -> self_drive
P032,博斯腾湖,P004,葡萄沟,base_summer,5.1,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P032,博斯腾湖,P005,坎儿井民俗园,base_summer,5.1,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P032,博斯腾湖,P006,交河故城,base_summer,5.1,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P032,博斯腾湖,P007,楼兰古城,base_summer,11.716,4779.16,0.301,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle -> self_drive
P032,博斯腾湖,P008,赛里木湖,base_summer,10.199,475.19,0.33,self_drive
P032,博斯腾湖,P009,那拉提草原,base_summer,8.053,241.35,0.226,self_drive
P032,博斯腾湖,P010,喀拉峻大草原,base_summer,11.964,388.96,0.316,self_drive
P032,博斯腾湖,P011,高昌故城,base_summer,5.8,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P032,博斯腾湖,P012,苏公塔,base_summer,5.1,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P032,博斯腾湖,P013,吐峪沟麻扎村,base_summer,5.8,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P032,博斯腾湖,P014,霍城薰衣草花田,base_summer,11.297,414.08,0.33,self_drive
P032,博斯腾湖,P015,昭苏草原,base_summer,13.849,410.14,0.329,self_drive
P032,博斯腾湖,P016,夏塔古道,base_summer,13.233,448.08,0.33,self_drive
P032,博斯腾湖,P017,果子沟大桥,base_summer,10.499,505.19,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P032,博斯腾湖,P018,喀纳斯湖,base_summer,10.934,512.48,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P032,博斯腾湖,P019,禾木村,base_summer,10.934,512.48,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P032,博斯腾湖,P020,白哈巴村,base_summer,11.792,529.71,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P032,博斯腾湖,P021,可可托海,base_summer,10.515,477.82,0.33,self_drive
P032,博斯腾湖,P022,五彩滩,base_summer,10.634,482.48,0.33,self_drive
P032,博斯腾湖,P023,世界魔鬼城,base_summer,8.787,411.61,0.329,self_drive
P032,博斯腾湖,P024,喀什古城,base_summer,11.583,4778.0,0.26,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle
P032,博斯腾湖,P025,艾提尕尔清真寺,base_summer,11.583,4778.0,0.26,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle
P032,博斯腾湖,P026,香妃园,base_summer,11.581,546.15,0.436,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle -> self_drive
P032,博斯腾湖,P027,帕米尔高原白沙湖,base_summer,14.598,651.97,0.49,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle -> self_drive
P032,博斯腾湖,P028,石头城遗址,base_summer,16.074,706.81,0.49,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle -> self_drive
P032,博斯腾湖,P029,天山神秘大峡谷,base_summer,5.65,157.0,0.16,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P032,博斯腾湖,P030,库车王府,base_summer,4.45,157.0,0.16,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P032,博斯腾湖,P031,克孜尔石窟,base_summer,5.65,157.0,0.16,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P032,博斯腾湖,P032,博斯腾湖,base_summer,0.0,0.0,0.0,
P032,博斯腾湖,P033,巴音布鲁克草原,base_summer,6.521,208.52,0.166,self_drive
P032,博斯腾湖,P034,罗布人村寨,base_summer,1.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P032,博斯腾湖,P035,江布拉克草原,base_summer,7.266,316.36,0.232,self_drive
P032,博斯腾湖,P036,北庭故城遗址,base_summer,6.598,282.97,0.211,self_drive
P032,博斯腾湖,P037,和田博物馆,base_summer,11.583,4590.0,0.26,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle
P032,博斯腾湖,P038,尼雅遗址,base_summer,11.182,429.88,0.402,scenic_shuttle -> scenic_shuttle -> self_drive
P032,博斯腾湖,P039,千里葡萄长廊,base_summer,11.583,4590.0,0.26,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle
P032,博斯腾湖,P040,奥依塔克冰川,base_summer,13.066,604.14,0.49,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle -> self_drive
P033,巴音布鲁克草原,P001,天山天池,base_summer,6.659,257.87,0.196,self_drive
P033,巴音布鲁克草原,P002,达坂城古镇,base_summer,6.595,254.94,0.195,self_drive
P033,巴音布鲁克草原,P003,火焰山,base_summer,8.046,321.85,0.275,self_drive
P033,巴音布鲁克草原,P004,葡萄沟,base_summer,7.714,309.75,0.228,self_drive
P033,巴音布鲁克草原,P005,坎儿井民俗园,base_summer,7.902,309.58,0.268,self_drive -> self_drive
P033,巴音布鲁克草原,P006,交河故城,base_summer,8.003,312.67,0.27,self_drive -> self_drive
P033,巴音布鲁克草原,P007,楼兰古城,base_summer,11.245,526.38,0.33,self_drive
P033,巴音布鲁克草原,P008,赛里木湖,base_summer,6.315,272.56,0.267,self_drive -> scenic_shuttle -> scenic_shuttle
P033,巴音布鲁克草原,P009,那拉提草原,base_summer,2.274,51.5,0.071,self_drive
P033,巴音布鲁克草原,P010,喀拉峻大草原,base_summer,6.126,199.11,0.161,self_drive
P033,巴音布鲁克草原,P011,高昌故城,base_summer,8.312,326.55,0.278,self_drive
P033,巴音布鲁克草原,P012,苏公塔,base_summer,7.974,312.64,0.27,self_drive -> self_drive
P033,巴音布鲁克草原,P013,吐峪沟麻扎村,base_summer,8.249,338.73,0.285,self_drive
P033,巴音布鲁克草原,P014,霍城薰衣草花田,base_summer,5.536,224.23,0.176,self_drive
P033,巴音布鲁克草原,P015,昭苏草原,base_summer,8.143,220.28,0.214,self_drive
P033,巴音布鲁克草原,P016,夏塔古道,base_summer,7.477,258.23,0.197,self_drive
P033,巴音布鲁克草原,P017,果子沟大桥,base_summer,6.015,242.56,0.187,self_drive
P033,巴音布鲁克草原,P018,喀纳斯湖,base_summer,11.431,449.07,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P033,巴音布鲁克草原,P019,禾木村,base_summer,11.431,449.07,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P033,巴音布鲁克草原,P020,白哈巴村,base_summer,12.289,466.3,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P033,巴音布鲁克草原,P021,可可托海,base_summer,11.614,508.99,0.33,self_drive
P033,巴音布鲁克草原,P022,五彩滩,base_summer,11.131,419.07,0.33,self_drive
P033,巴音布鲁克草原,P023,世界魔鬼城,base_summer,8.467,289.28,0.255,self_drive
P033,巴音布鲁克草原,P024,喀什古城,base_summer,11.2,525.46,0.33,self_drive
P033,巴音布鲁克草原,P025,艾提尕尔清真寺,base_summer,11.178,525.43,0.33,self_drive
P033,巴音布鲁克草原,P026,香妃园,base_summer,11.16,525.43,0.33,self_drive
P033,巴音布鲁克草原,P027,帕米尔高原白沙湖,base_summer,14.116,631.26,0.33,self_drive
P033,巴音布鲁克草原,P028,石头城遗址,base_summer,15.598,686.09,0.33,self_drive
P033,巴音布鲁克草原,P029,天山神秘大峡谷,base_summer,3.377,106.05,0.104,self_drive
P033,巴音布鲁克草原,P030,库车王府,base_summer,4.45,173.0,0.43,scenic_shuttle -> self_drive -> scenic_shuttle
P033,巴音布鲁克草原,P031,克孜尔石窟,base_summer,4.648,150.31,0.131,self_drive
P033,巴音布鲁克草原,P032,博斯腾湖,base_summer,6.412,208.34,0.166,self_drive
P033,巴音布鲁克草原,P033,巴音布鲁克草原,base_summer,0.0,0.0,0.0,
P033,巴音布鲁克草原,P034,罗布人村寨,base_summer,6.515,243.19,0.187,self_drive
P033,巴音布鲁克草原,P035,江布拉克草原,base_summer,8.411,347.54,0.291,self_drive
P033,巴音布鲁克草原,P036,北庭故城遗址,base_summer,7.728,314.14,0.23,self_drive
P033,巴音布鲁克草原,P037,和田博物馆,base_summer,12.619,499.43,0.33,self_drive
P033,巴音布鲁克草原,P038,尼雅遗址,base_summer,13.06,484.97,0.33,self_drive
P033,巴音布鲁克草原,P039,千里葡萄长廊,base_summer,12.617,499.32,0.33,self_drive
P033,巴音布鲁克草原,P040,奥依塔克冰川,base_summer,12.62,583.43,0.33,self_drive
P034,罗布人村寨,P001,天山天池,base_summer,5.643,261.85,0.199,self_drive
P034,罗布人村寨,P002,达坂城古镇,base_summer,5.573,258.92,0.197,self_drive
P034,罗布人村寨,P003,火焰山,base_summer,6.312,249.07,0.209,scenic_shuttle -> self_drive -> scenic_shuttle -> self_drive
P034,罗布人村寨,P004,葡萄沟,base_summer,5.8,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P034,罗布人村寨,P005,坎儿井民俗园,base_summer,5.8,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P034,罗布人村寨,P006,交河故城,base_summer,5.8,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P034,罗布人村寨,P007,楼兰古城,base_summer,12.242,2800.51,0.377,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P034,罗布人村寨,P008,赛里木湖,base_summer,10.318,510.35,0.33,self_drive
P034,罗布人村寨,P009,那拉提草原,base_summer,8.12,276.5,0.248,self_drive
P034,罗布人村寨,P010,喀拉峻大草原,base_summer,12.072,424.11,0.33,self_drive
P034,罗布人村寨,P011,高昌故城,base_summer,6.5,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P034,罗布人村寨,P012,苏公塔,base_summer,5.8,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P034,罗布人村寨,P013,吐峪沟麻扎村,base_summer,6.5,233.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P034,罗布人村寨,P014,霍城薰衣草花田,base_summer,11.443,449.23,0.33,self_drive
P034,罗布人村寨,P015,昭苏草原,base_summer,14.012,445.29,0.33,self_drive
P034,罗布人村寨,P016,夏塔古道,base_summer,13.334,483.24,0.33,self_drive
P034,罗布人村寨,P017,果子沟大桥,base_summer,10.618,540.35,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P034,罗布人村寨,P018,喀纳斯湖,base_summer,10.97,547.64,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P034,罗布人村寨,P019,禾木村,base_summer,10.97,547.64,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P034,罗布人村寨,P020,白哈巴村,base_summer,11.828,564.87,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P034,罗布人村寨,P021,可可托海,base_summer,10.666,512.97,0.33,self_drive
P034,罗布人村寨,P022,五彩滩,base_summer,10.67,517.64,0.33,self_drive
P034,罗布人村寨,P023,世界魔鬼城,base_summer,8.928,446.76,0.33,self_drive
P034,罗布人村寨,P024,喀什古城,base_summer,12.109,2799.35,0.336,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P034,罗布人村寨,P025,艾提尕尔清真寺,base_summer,12.109,2799.35,0.336,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P034,罗布人村寨,P026,香妃园,base_summer,12.109,2799.35,0.336,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P034,罗布人村寨,P027,帕米尔高原白沙湖,base_summer,15.196,706.36,0.33,self_drive
P034,罗布人村寨,P028,石头城遗址,base_summer,16.609,2958.85,0.416,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P034,罗布人村寨,P029,天山神秘大峡谷,base_summer,6.35,157.0,0.16,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P034,罗布人村寨,P030,库车王府,base_summer,5.15,157.0,0.16,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P034,罗布人村寨,P031,克孜尔石窟,base_summer,6.35,157.0,0.16,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P034,罗布人村寨,P032,博斯腾湖,base_summer,1.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P034,罗布人村寨,P033,巴音布鲁克草原,base_summer,6.582,243.67,0.188,self_drive
P034,罗布人村寨,P034,罗布人村寨,base_summer,0.0,0.0,0.0,
P034,罗布人村寨,P035,江布拉克草原,base_summer,7.377,351.51,0.253,self_drive
P034,罗布人村寨,P036,北庭故城遗址,base_summer,6.685,318.12,0.233,self_drive
P034,罗布人村寨,P037,和田博物馆,base_summer,11.752,529.69,0.33,self_drive
P034,罗布人村寨,P038,尼雅遗址,base_summer,9.882,399.88,0.322,self_drive
P034,罗布人村寨,P039,千里葡萄长廊,base_summer,12.033,539.67,0.33,self_drive
P034,罗布人村寨,P040,奥依塔克冰川,base_summer,13.753,658.53,0.33,self_drive
P035,江布拉克草原,P001,天山天池,base_summer,1.957,94.59,0.097,self_drive
P035,江布拉克草原,P002,达坂城古镇,base_summer,3.825,183.05,0.151,self_drive
P035,江布拉克草原,P003,火焰山,base_summer,4.496,178.81,0.148,self_drive
P035,江布拉克草原,P004,葡萄沟,base_summer,4.991,195.36,0.158,self_drive
P035,江布拉克草原,P005,坎儿井民俗园,base_summer,5.098,234.83,0.223,self_drive -> self_drive
P035,江布拉克草原,P006,交河故城,base_summer,5.205,237.92,0.224,self_drive -> self_drive
P035,江布拉克草原,P007,楼兰古城,base_summer,9.864,2702.76,0.318,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P035,江布拉克草原,P008,赛里木湖,base_summer,7.988,412.61,0.29,self_drive
P035,江布拉克草原,P009,那拉提草原,base_summer,10.027,380.26,0.31,self_drive
P035,江布拉克草原,P010,喀拉峻大草原,base_summer,12.592,578.06,0.45,self_drive -> self_drive
P035,江布拉克草原,P011,高昌故城,base_summer,4.751,185.58,0.152,self_drive
P035,江布拉克草原,P012,苏公塔,base_summer,4.926,194.4,0.158,self_drive
P035,江布拉克草原,P013,吐峪沟麻扎村,base_summer,4.519,173.48,0.145,self_drive
P035,江布拉克草原,P014,霍城薰衣草花田,base_summer,8.977,446.53,0.33,self_drive
P035,江布拉克草原,P015,昭苏草原,base_summer,14.62,599.23,0.463,self_drive -> self_drive
P035,江布拉克草原,P016,夏塔古道,base_summer,13.681,1543.6,0.357,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P035,江布拉克草原,P017,果子沟大桥,base_summer,8.288,442.61,0.37,self_drive -> scenic_shuttle -> scenic_shuttle
P035,江布拉克草原,P018,喀纳斯湖,base_summer,8.021,416.0,0.354,self_drive -> scenic_shuttle -> scenic_shuttle
P035,江布拉克草原,P019,禾木村,base_summer,8.021,416.0,0.354,self_drive -> scenic_shuttle -> scenic_shuttle
P035,江布拉克草原,P020,白哈巴村,base_summer,8.879,433.23,0.404,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P035,江布拉克草原,P021,可可托海,base_summer,5.946,287.5,0.214,self_drive
P035,江布拉克草原,P022,五彩滩,base_summer,7.721,386.0,0.274,self_drive
P035,江布拉克草原,P023,世界魔鬼城,base_summer,6.635,349.02,0.252,self_drive
P035,江布拉克草原,P024,喀什古城,base_summer,9.731,2701.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P025,艾提尕尔清真寺,base_summer,9.731,2701.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P026,香妃园,base_summer,9.731,2701.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P027,帕米尔高原白沙湖,base_summer,13.378,2806.23,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P035,江布拉克草原,P028,石头城遗址,base_summer,14.231,2861.1,0.357,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P035,江布拉克草原,P029,天山神秘大峡谷,base_summer,10.264,1321.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P030,库车王府,base_summer,9.064,1321.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P031,克孜尔石窟,base_summer,10.264,1321.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P032,博斯腾湖,base_summer,7.369,316.57,0.232,self_drive
P035,江布拉克草原,P033,巴音布鲁克草原,base_summer,8.53,347.43,0.291,self_drive
P035,江布拉克草原,P034,罗布人村寨,base_summer,7.477,351.42,0.253,self_drive
P035,江布拉克草原,P035,江布拉克草原,base_summer,0.0,0.0,0.0,
P035,江布拉克草原,P036,北庭故城遗址,base_summer,1.279,38.52,0.063,self_drive
P035,江布拉克草原,P037,和田博物馆,base_summer,9.731,2513.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P038,尼雅遗址,base_summer,12.931,2574.1,0.357,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P035,江布拉克草原,P039,千里葡萄长廊,base_summer,9.731,2513.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P035,江布拉克草原,P040,奥依塔克冰川,base_summer,11.431,2701.6,0.277,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P001,天山天池,base_summer,1.304,61.25,0.077,self_drive
P036,北庭故城遗址,P002,达坂城古镇,base_summer,3.142,149.71,0.131,self_drive
P036,北庭故城遗址,P003,火焰山,base_summer,4.715,196.5,0.159,self_drive
P036,北庭故城遗址,P004,葡萄沟,base_summer,4.157,204.52,0.164,self_drive
P036,北庭故城遗址,P005,坎儿井民俗园,base_summer,4.188,202.51,0.163,self_drive
P036,北庭故城遗址,P006,交河故城,base_summer,4.294,205.6,0.165,self_drive
P036,北庭故城遗址,P007,楼兰古城,base_summer,9.194,2669.42,0.298,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P036,北庭故城遗址,P008,赛里木湖,base_summer,7.199,379.26,0.27,self_drive
P036,北庭故城遗址,P009,那拉提草原,base_summer,9.352,346.91,0.29,self_drive
P036,北庭故城遗址,P010,喀拉峻大草原,base_summer,11.805,544.72,0.45,self_drive -> self_drive
P036,北庭故城遗址,P011,高昌故城,base_summer,4.975,203.27,0.163,self_drive
P036,北庭故城遗址,P012,苏公塔,base_summer,4.261,205.57,0.165,self_drive
P036,北庭故城遗址,P013,吐峪沟麻扎村,base_summer,4.699,191.17,0.156,self_drive
P036,北庭故城遗址,P014,霍城薰衣草花田,base_summer,8.19,413.19,0.33,self_drive
P036,北庭故城遗址,P015,昭苏草原,base_summer,13.833,565.89,0.463,self_drive -> self_drive
P036,北庭故城遗址,P016,夏塔古道,base_summer,13.011,1510.26,0.337,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P036,北庭故城遗址,P017,果子沟大桥,base_summer,7.499,409.26,0.35,self_drive -> scenic_shuttle -> scenic_shuttle
P036,北庭故城遗址,P018,喀纳斯湖,base_summer,7.415,382.66,0.334,self_drive -> scenic_shuttle -> scenic_shuttle
P036,北庭故城遗址,P019,禾木村,base_summer,7.415,382.66,0.334,self_drive -> scenic_shuttle -> scenic_shuttle
P036,北庭故城遗址,P020,白哈巴村,base_summer,8.273,399.89,0.384,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P036,北庭故城遗址,P021,可可托海,base_summer,5.188,237.17,0.184,self_drive
P036,北庭故城遗址,P022,五彩滩,base_summer,7.115,352.66,0.254,self_drive
P036,北庭故城遗址,P023,世界魔鬼城,base_summer,5.891,315.68,0.231,self_drive
P036,北庭故城遗址,P024,喀什古城,base_summer,9.061,2668.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P025,艾提尕尔清真寺,base_summer,9.061,2668.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P026,香妃园,base_summer,9.061,2668.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P027,帕米尔高原白沙湖,base_summer,12.708,2772.89,0.36,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P036,北庭故城遗址,P028,石头城遗址,base_summer,13.561,2827.76,0.337,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P036,北庭故城遗址,P029,天山神秘大峡谷,base_summer,9.594,1288.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P030,库车王府,base_summer,8.394,1288.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P031,克孜尔石窟,base_summer,9.594,1288.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P032,博斯腾湖,base_summer,6.688,283.22,0.212,self_drive
P036,北庭故城遗址,P033,巴音布鲁克草原,base_summer,7.888,314.08,0.23,self_drive
P036,北庭故城遗址,P034,罗布人村寨,base_summer,6.787,318.07,0.233,self_drive
P036,北庭故城遗址,P035,江布拉克草原,base_summer,1.334,38.39,0.063,self_drive
P036,北庭故城遗址,P036,北庭故城遗址,base_summer,0.0,0.0,0.0,
P036,北庭故城遗址,P037,和田博物馆,base_summer,9.061,2480.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P038,尼雅遗址,base_summer,12.261,2540.76,0.337,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P036,北庭故城遗址,P039,千里葡萄长廊,base_summer,9.061,2480.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P036,北庭故城遗址,P040,奥依塔克冰川,base_summer,10.761,2668.26,0.257,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P037,和田博物馆,P001,天山天池,base_summer,8.017,2424.02,0.222,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P037,和田博物馆,P002,达坂城古镇,base_summer,8.383,2442.43,0.234,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P037,和田博物馆,P003,火焰山,base_summer,9.776,2509.34,0.274,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P037,和田博物馆,P004,葡萄沟,base_summer,9.449,2497.24,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P037,和田博物馆,P005,坎儿井民俗园,base_summer,9.467,2495.23,0.266,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P037,和田博物馆,P006,交河故城,base_summer,9.574,2498.32,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P037,和田博物馆,P007,楼兰古城,base_summer,5.617,272.52,0.205,self_drive
P037,和田博物馆,P008,赛里木湖,base_summer,12.882,2687.49,0.382,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P037,和田博物馆,P009,那拉提草原,base_summer,14.542,549.01,0.33,self_drive
P037,和田博物馆,P010,喀拉峻大草原,base_summer,15.45,3583.25,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
