from_spot_id,from_spot_name,to_spot_id,to_spot_name,scenario_id,mode_combo,dominant_mode,time_hours,cost_yuan_for_two,fatigue_score,risk_score,is_night_transport,requires_transfer,label_rank,generalized_cost_score,label_quality_note
P032,博斯腾湖,P039,千里葡萄长廊,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,air,11.583,4590.0,18.679,0.359,False,True,1,6051.36,public_transport_candidate_needs_schedule_confirmation
P032,博斯腾湖,P040,奥依塔克冰川,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle -> self_drive,rail,13.066,604.14,24.373,0.601,True,True,1,2518.835,public_transport_candidate_needs_schedule_confirmation
P033,巴音布鲁克草原,P001,天山天池,base_summer,self_drive,rental_car,6.659,257.87,8.731,0.226,False,False,1,1019.43,amap_or_model_road_edge
P033,巴音布鲁克草原,P002,达坂城古镇,base_summer,self_drive,rental_car,6.595,254.94,8.599,0.224,False,False,1,1007.12,amap_or_model_road_edge
P033,巴音布鲁克草原,P003,火焰山,base_summer,self_drive,charter_car,8.046,321.85,11.154,0.321,False,False,1,1297.99,amap_or_model_road_edge
P033,巴音布鲁克草原,P004,葡萄沟,base_summer,self_drive,charter_car,7.714,309.75,10.351,0.269,False,False,1,1206.935,amap_or_model_road_edge
P033,巴音布鲁克草原,P005,坎儿井民俗园,base_summer,self_drive -> self_drive,charter_car,7.902,309.58,11.601,0.312,False,True,1,1295.395,amap_or_model_road_edge
P033,巴音布鲁克草原,P006,交河故城,base_summer,self_drive -> self_drive,charter_car,8.003,312.67,11.847,0.315,False,True,1,1314.89,amap_or_model_road_edge
P033,巴音布鲁克草原,P007,楼兰古城,base_summer,self_drive,charter_car,11.245,526.38,20.918,0.424,False,False,1,2115.665,amap_or_model_road_edge
P033,巴音布鲁克草原,P008,赛里木湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,6.315,272.56,7.448,0.287,False,True,1,1000.945,amap_or_model_road_edge
P033,巴音布鲁克草原,P009,那拉提草原,base_summer,self_drive,taxi_transfer,2.274,51.5,1.819,0.081,False,False,1,261.545,amap_or_model_road_edge
P033,巴音布鲁克草原,P010,喀拉峻大草原,base_summer,self_drive,rental_car,6.126,199.11,7.675,0.183,False,False,1,868.695,amap_or_model_road_edge
P033,巴音布鲁克草原,P011,高昌故城,base_summer,self_drive,charter_car,8.312,326.55,11.825,0.328,False,False,1,1346.395,amap_or_model_road_edge
P033,巴音布鲁克草原,P012,苏公塔,base_summer,self_drive -> self_drive,charter_car,7.974,312.64,11.776,0.315,False,True,1,1310.65,amap_or_model_road_edge
P033,巴音布鲁克草原,P013,吐峪沟麻扎村,base_summer,self_drive,charter_car,8.249,338.73,11.664,0.334,False,False,1,1352.725,amap_or_model_road_edge
P033,巴音布鲁克草原,P014,霍城薰衣草花田,base_summer,self_drive,rental_car,5.536,224.23,6.625,0.196,False,False,1,833.715,amap_or_model_road_edge
P033,巴音布鲁克草原,P015,昭苏草原,base_summer,self_drive,charter_car,8.143,220.28,11.395,0.261,False,False,1,1174.66,amap_or_model_road_edge
P033,巴音布鲁克草原,P016,夏塔古道,base_summer,self_drive,charter_car,7.477,258.23,9.803,0.234,False,False,1,1101.46,amap_or_model_road_edge
P033,巴音布鲁克草原,P017,果子沟大桥,base_summer,self_drive,rental_car,6.015,242.56,7.468,0.207,False,False,1,913.345,amap_or_model_road_edge
P033,巴音布鲁克草原,P018,喀纳斯湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,11.431,449.07,21.027,0.506,False,True,1,2098.97,amap_or_model_road_edge
P033,巴音布鲁克草原,P019,禾木村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,11.431,449.07,21.027,0.506,False,True,1,2098.97,amap_or_model_road_edge
P033,巴音布鲁克草原,P020,白哈巴村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,12.289,466.3,24.227,0.569,False,True,1,2328.03,amap_or_model_road_edge
P033,巴音布鲁克草原,P021,可可托海,base_summer,self_drive,charter_car,11.614,508.99,22.281,0.429,False,False,1,2175.525,amap_or_model_road_edge
P033,巴音布鲁克草原,P022,五彩滩,base_summer,self_drive,charter_car,11.131,419.07,20.507,0.422,False,False,1,1984.67,amap_or_model_road_edge
P033,巴音布鲁克草原,P023,世界魔鬼城,base_summer,self_drive,charter_car,8.467,289.28,12.228,0.307,False,False,1,1320.085,amap_or_model_road_edge
P033,巴音布鲁克草原,P024,喀什古城,base_summer,self_drive,charter_car,11.2,525.46,20.755,0.423,False,False,1,2105.235,amap_or_model_road_edge
P033,巴音布鲁克草原,P025,艾提尕尔清真寺,base_summer,self_drive,charter_car,11.178,525.43,20.676,0.423,False,False,1,2100.88,amap_or_model_road_edge
P033,巴音布鲁克草原,P026,香妃园,base_summer,self_drive,charter_car,11.16,525.43,20.611,0.422,False,False,1,2096.725,amap_or_model_road_edge
P033,巴音布鲁克草原,P027,帕米尔高原白沙湖,base_summer,self_drive,charter_car,14.116,631.26,32.818,0.467,False,False,1,2882.33,amap_or_model_road_edge
P033,巴音布鲁克草原,P028,石头城遗址,base_summer,self_drive,charter_car,15.598,686.09,40.122,0.489,False,False,1,3330.91,amap_or_model_road_edge
P033,巴音布鲁克草原,P029,天山神秘大峡谷,base_summer,self_drive,rental_car,3.377,106.05,3.782,0.124,False,False,1,468.835,amap_or_model_road_edge
P033,巴音布鲁克草原,P030,库车王府,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,4.45,173.0,4.841,0.445,False,True,1,813.595,amap_or_model_road_edge
P033,巴音布鲁克草原,P031,克孜尔石窟,base_summer,self_drive,rental_car,4.648,150.31,5.281,0.151,False,False,1,641.235,amap_or_model_road_edge
P033,巴音布鲁克草原,P032,博斯腾湖,base_summer,self_drive,rental_car,6.412,208.34,8.229,0.192,False,False,1,918.265,amap_or_model_road_edge
P033,巴音布鲁克草原,P033,巴音布鲁克草原,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P033,巴音布鲁克草原,P034,罗布人村寨,base_summer,self_drive,rental_car,6.515,243.19,8.435,0.215,False,False,1,979.79,amap_or_model_road_edge
P033,巴音布鲁克草原,P035,江布拉克草原,base_summer,self_drive,charter_car,8.411,347.54,12.081,0.342,False,False,1,1390.77,amap_or_model_road_edge
P033,巴音布鲁克草原,P036,北庭故城遗址,base_summer,self_drive,charter_car,7.728,314.14,10.384,0.271,False,False,1,1214.5,amap_or_model_road_edge
P033,巴音布鲁克草原,P037,和田博物馆,base_summer,self_drive,charter_car,12.619,499.43,26.243,0.444,False,False,1,2388.43,amap_or_model_road_edge
P033,巴音布鲁克草原,P038,尼雅遗址,base_summer,self_drive,charter_car,13.06,484.97,28.096,0.451,False,False,1,2476.99,amap_or_model_road_edge
P033,巴音布鲁克草原,P039,千里葡萄长廊,base_summer,self_drive,charter_car,12.617,499.32,26.235,0.444,False,False,1,2387.89,amap_or_model_road_edge
P033,巴音布鲁克草原,P040,奥依塔克冰川,base_summer,self_drive,charter_car,12.62,583.43,26.247,0.444,False,False,1,2472.645,amap_or_model_road_edge
P034,罗布人村寨,P001,天山天池,base_summer,self_drive,rental_car,5.643,261.85,6.806,0.219,False,False,1,897.025,amap_or_model_road_edge
P034,罗布人村寨,P002,达坂城古镇,base_summer,self_drive,rental_car,5.573,258.92,6.687,0.217,False,False,1,885.09,amap_or_model_road_edge
P034,罗布人村寨,P003,火焰山,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle -> self_drive,scenic_shuttle,6.312,249.07,7.443,0.229,False,True,1,942.325,amap_or_model_road_edge
P034,罗布人村寨,P004,葡萄沟,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.8,233.5,6.603,0.175,False,True,1,838.635,amap_or_model_road_edge
P034,罗布人村寨,P005,坎儿井民俗园,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.8,233.5,6.603,0.175,False,True,1,838.635,amap_or_model_road_edge
P034,罗布人村寨,P006,交河故城,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.8,233.5,6.603,0.175,False,True,1,838.635,amap_or_model_road_edge
P034,罗布人村寨,P007,楼兰古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,12.242,2800.51,20.985,0.486,False,True,1,4464.905,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P008,赛里木湖,base_summer,self_drive,charter_car,10.318,510.35,17.709,0.41,False,False,1,1914.385,amap_or_model_road_edge
P034,罗布人村寨,P009,那拉提草原,base_summer,self_drive,charter_car,8.12,276.5,11.338,0.295,False,False,1,1247.91,amap_or_model_road_edge
P034,罗布人村寨,P010,喀拉峻大草原,base_summer,self_drive,charter_car,12.072,424.11,24.042,0.436,False,False,1,2190.12,amap_or_model_road_edge
P034,罗布人村寨,P011,高昌故城,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,6.5,233.5,7.775,0.182,False,True,1,920.075,amap_or_model_road_edge
P034,罗布人村寨,P012,苏公塔,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.8,233.5,6.603,0.175,False,True,1,838.635,amap_or_model_road_edge
P034,罗布人村寨,P013,吐峪沟麻扎村,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,6.5,233.5,7.775,0.182,False,True,1,920.075,amap_or_model_road_edge
P034,罗布人村寨,P014,霍城薰衣草花田,base_summer,self_drive,charter_car,11.443,449.23,21.644,0.427,False,False,1,2079.915,amap_or_model_road_edge
P034,罗布人村寨,P015,昭苏草原,base_summer,self_drive,charter_car,14.012,445.29,32.335,0.465,False,False,1,2669.785,amap_or_model_road_edge
P034,罗布人村寨,P016,夏塔古道,base_summer,self_drive,charter_car,13.334,483.24,29.283,0.455,False,False,1,2540.665,amap_or_model_road_edge
P034,罗布人村寨,P017,果子沟大桥,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,10.618,540.35,18.24,0.494,False,True,1,2029.18,amap_or_model_road_edge
P034,罗布人村寨,P018,喀纳斯湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,10.97,547.64,19.418,0.5,False,True,1,2105.4,amap_or_model_road_edge
P034,罗布人村寨,P019,禾木村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,10.97,547.64,19.418,0.5,False,True,1,2105.4,amap_or_model_road_edge
P034,罗布人村寨,P020,白哈巴村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,11.828,564.87,22.475,0.562,False,True,1,2327.425,amap_or_model_road_edge
P034,罗布人村寨,P021,可可托海,base_summer,self_drive,charter_car,10.666,512.97,18.878,0.415,False,False,1,1984.79,amap_or_model_road_edge
P034,罗布人村寨,P022,五彩滩,base_summer,self_drive,charter_car,10.67,517.64,18.891,0.415,False,False,1,1990.185,amap_or_model_road_edge
P034,罗布人村寨,P023,世界魔鬼城,base_summer,self_drive,charter_car,8.928,446.76,13.478,0.389,False,False,1,1599.15,amap_or_model_road_edge
P034,罗布人村寨,P024,喀什古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,12.109,2799.35,20.507,0.443,False,True,1,4411.78,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P025,艾提尕尔清真寺,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,12.109,2799.35,20.507,0.443,False,True,1,4411.78,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P026,香妃园,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,12.109,2799.35,20.507,0.443,False,True,1,4411.78,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P027,帕米尔高原白沙湖,base_summer,self_drive,charter_car,15.196,706.36,38.063,0.483,False,False,1,3240.855,amap_or_model_road_edge
P034,罗布人村寨,P028,石头城遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,16.609,2958.85,40.213,0.59,False,True,1,5703.75,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P029,天山神秘大峡谷,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle,rail,6.35,157.0,5.477,0.17,False,True,1,727.715,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P030,库车王府,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle,rail,5.15,157.0,4.025,0.165,False,True,1,617.375,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P031,克孜尔石窟,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle,rail,6.35,157.0,5.477,0.17,False,True,1,727.715,public_transport_candidate_needs_schedule_confirmation
P034,罗布人村寨,P032,博斯腾湖,base_summer,scenic_shuttle -> scenic_shuttle,scenic_shuttle,1.3,30.0,1.97,0.095,False,True,1,221.15,amap_or_model_road_edge
P034,罗布人村寨,P033,巴音布鲁克草原,base_summer,self_drive,rental_car,6.582,243.67,8.572,0.217,False,False,1,989.98,amap_or_model_road_edge
P034,罗布人村寨,P034,罗布人村寨,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P034,罗布人村寨,P035,江布拉克草原,base_summer,self_drive,charter_car,7.377,351.51,9.577,0.289,False,False,1,1214.07,amap_or_model_road_edge
P034,罗布人村寨,P036,北庭故城遗址,base_summer,self_drive,rental_car,6.685,318.12,8.785,0.263,False,False,1,1105.22,amap_or_model_road_edge
P034,罗布人村寨,P037,和田博物馆,base_summer,self_drive,charter_car,11.752,529.69,22.804,0.431,False,False,1,2225.79,amap_or_model_road_edge
P034,罗布人村寨,P038,尼雅遗址,base_summer,self_drive,charter_car,9.882,399.88,16.307,0.395,False,False,1,1716.565,amap_or_model_road_edge
P034,罗布人村寨,P039,千里葡萄长廊,base_summer,self_drive,charter_car,12.033,539.67,23.889,0.435,False,False,1,2296.83,amap_or_model_road_edge
P034,罗布人村寨,P040,奥依塔克冰川,base_summer,self_drive,charter_car,13.753,658.53,31.15,0.461,False,False,1,2818.235,amap_or_model_road_edge
P035,江布拉克草原,P001,天山天池,base_summer,self_drive,rental_car,1.957,94.59,2.192,0.117,False,False,1,331.925,amap_or_model_road_edge
P035,江布拉克草原,P002,达坂城古镇,base_summer,self_drive,rental_car,3.825,183.05,4.284,0.171,False,False,1,612.305,amap_or_model_road_edge
P035,江布拉克草原,P003,火焰山,base_summer,self_drive,rental_car,4.496,178.81,5.08,0.168,False,False,1,665.57,amap_or_model_road_edge
P035,江布拉克草原,P004,葡萄沟,base_summer,self_drive,rental_car,4.991,195.36,5.767,0.178,False,False,1,736.36,amap_or_model_road_edge
P035,江布拉克草原,P005,坎儿井民俗园,base_summer,self_drive -> self_drive,rental_car,5.098,234.83,6.727,0.243,False,True,1,861.775,amap_or_model_road_edge
P035,江布拉克草原,P006,交河故城,base_summer,self_drive -> self_drive,rental_car,5.205,237.92,6.891,0.244,False,True,1,876.59,amap_or_model_road_edge
P035,江布拉克草原,P007,楼兰古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,9.864,2702.76,13.401,0.391,False,True,1,3885.645,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P008,赛里木湖,base_summer,self_drive,charter_car,7.988,412.61,11.011,0.335,False,False,1,1388.685,amap_or_model_road_edge
P035,江布拉克草原,P009,那拉提草原,base_summer,self_drive,charter_car,10.027,380.26,16.766,0.385,False,False,1,1716.675,amap_or_model_road_edge
P035,江布拉克草原,P010,喀拉峻大草原,base_summer,self_drive -> self_drive,charter_car,12.592,578.06,26.932,0.564,False,True,1,2569.12,amap_or_model_road_edge
P035,江布拉克草原,P011,高昌故城,base_summer,self_drive,rental_car,4.751,185.58,5.423,0.172,False,False,1,699.1,amap_or_model_road_edge
P035,江布拉克草原,P012,苏公塔,base_summer,self_drive,rental_car,4.926,194.4,5.671,0.178,False,False,1,728.805,amap_or_model_road_edge
P035,江布拉克草原,P013,吐峪沟麻扎村,base_summer,self_drive,rental_car,4.519,173.48,5.11,0.165,False,False,1,660.595,amap_or_model_road_edge
P035,江布拉克草原,P014,霍城薰衣草花田,base_summer,self_drive,charter_car,8.977,446.53,13.615,0.39,False,False,1,1607.4,amap_or_model_road_edge
P035,江布拉克草原,P015,昭苏草原,base_summer,self_drive -> self_drive,charter_car,14.62,599.23,36.014,0.607,False,True,1,3095.76,amap_or_model_road_edge
P035,江布拉克草原,P016,夏塔古道,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,13.681,1543.6,26.563,0.487,False,True,1,3509.97,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P017,果子沟大桥,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.288,442.61,11.569,0.419,False,True,1,1504.695,amap_or_model_road_edge
P035,江布拉克草原,P018,喀纳斯湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.021,416.0,10.929,0.399,False,True,1,1427.94,amap_or_model_road_edge
P035,江布拉克草原,P019,禾木村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,8.021,416.0,10.929,0.399,False,True,1,1427.94,amap_or_model_road_edge
P035,江布拉克草原,P020,白哈巴村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,8.879,433.23,13.076,0.462,False,True,1,1609.615,amap_or_model_road_edge
P035,江布拉克草原,P021,可可托海,base_summer,self_drive,rental_car,5.946,287.5,7.341,0.234,False,False,1,966.355,amap_or_model_road_edge
P035,江布拉克草原,P022,五彩滩,base_summer,self_drive,charter_car,7.721,386.0,10.368,0.315,False,False,1,1311.795,amap_or_model_road_edge
P035,江布拉克草原,P023,世界魔鬼城,base_summer,self_drive,rental_car,6.635,349.02,8.681,0.282,False,False,1,1141.09,amap_or_model_road_edge
P035,江布拉克草原,P024,喀什古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.731,2701.6,13.037,0.348,False,True,1,3837.65,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P025,艾提尕尔清真寺,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.731,2701.6,13.037,0.348,False,True,1,3837.65,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P026,香妃园,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.731,2701.6,13.037,0.348,False,True,1,3837.65,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P027,帕米尔高原白沙湖,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,13.378,2806.23,25.326,0.506,False,True,1,4717.73,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P028,石头城遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,14.231,2861.1,28.891,0.495,False,True,1,4956.28,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P029,天山神秘大峡谷,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,10.264,1321.6,14.534,0.356,False,True,1,2548.47,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P030,库车王府,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.064,1321.6,11.308,0.338,False,True,1,2350.5,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P031,克孜尔石窟,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,10.264,1321.6,14.534,0.356,False,True,1,2548.47,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P032,博斯腾湖,base_summer,self_drive,charter_car,7.369,316.57,9.559,0.268,False,False,1,1165.44,amap_or_model_road_edge
P035,江布拉克草原,P033,巴音布鲁克草原,base_summer,self_drive,charter_car,8.53,347.43,12.394,0.344,False,False,1,1410.11,amap_or_model_road_edge
P035,江布拉克草原,P034,罗布人村寨,base_summer,self_drive,charter_car,7.477,351.42,9.803,0.29,False,False,1,1228.25,amap_or_model_road_edge
P035,江布拉克草原,P035,江布拉克草原,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P035,江布拉克草原,P036,北庭故城遗址,base_summer,self_drive,taxi_transfer,1.279,38.52,1.023,0.073,False,False,1,173.12,amap_or_model_road_edge
P035,江布拉克草原,P037,和田博物馆,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.731,2513.6,13.037,0.348,False,True,1,3649.65,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P038,尼雅遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,12.931,2574.1,23.562,0.476,False,True,1,4372.575,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P039,千里葡萄长廊,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.731,2513.6,13.037,0.348,False,True,1,3649.65,public_transport_candidate_needs_schedule_confirmation
P035,江布拉克草原,P040,奥依塔克冰川,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.431,2701.6,18.17,0.373,False,True,1,4143.135,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P001,天山天池,base_summer,self_drive,taxi_transfer,1.304,61.25,1.043,0.087,False,False,1,206.025,amap_or_model_road_edge
P036,北庭故城遗址,P002,达坂城古镇,base_summer,self_drive,rental_car,3.142,149.71,3.519,0.151,False,False,1,508.635,amap_or_model_road_edge
P036,北庭故城遗址,P003,火焰山,base_summer,self_drive,rental_car,4.715,196.5,5.373,0.179,False,False,1,710.71,amap_or_model_road_edge
P036,北庭故城遗址,P004,葡萄沟,base_summer,self_drive,rental_car,4.157,204.52,4.66,0.184,False,False,1,670.115,amap_or_model_road_edge
P036,北庭故城遗址,P005,坎儿井民俗园,base_summer,self_drive,rental_car,4.188,202.51,4.697,0.183,False,False,1,670.255,amap_or_model_road_edge
P036,北庭故城遗址,P006,交河故城,base_summer,self_drive,rental_car,4.294,205.6,4.825,0.185,False,False,1,684.015,amap_or_model_road_edge
P036,北庭故城遗址,P007,楼兰古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,9.194,2669.42,11.632,0.361,False,True,1,3731.25,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P008,赛里木湖,base_summer,self_drive,charter_car,7.199,379.26,9.185,0.303,False,False,1,1226.35,amap_or_model_road_edge
P036,北庭故城遗址,P009,那拉提草原,base_summer,self_drive,charter_car,9.352,346.91,14.695,0.355,False,False,1,1548.505,amap_or_model_road_edge
P036,北庭故城遗址,P010,喀拉峻大草原,base_summer,self_drive -> self_drive,charter_car,11.805,544.72,23.806,0.552,False,True,1,2360.365,amap_or_model_road_edge
P036,北庭故城遗址,P011,高昌故城,base_summer,self_drive,rental_car,4.975,203.27,5.743,0.183,False,False,1,745.63,amap_or_model_road_edge
P036,北庭故城遗址,P012,苏公塔,base_summer,self_drive,rental_car,4.261,205.57,4.785,0.185,False,False,1,681.03,amap_or_model_road_edge
P036,北庭故城遗址,P013,吐峪沟麻扎村,base_summer,self_drive,rental_car,4.699,191.17,5.351,0.176,False,False,1,702.03,amap_or_model_road_edge
P036,北庭故城遗址,P014,霍城薰衣草花田,base_summer,self_drive,charter_car,8.19,413.19,11.514,0.378,False,False,1,1444.77,amap_or_model_road_edge
P036,北庭故城遗址,P015,昭苏草原,base_summer,self_drive -> self_drive,charter_car,13.833,565.89,32.313,0.595,False,True,1,2861.13,amap_or_model_road_edge
P036,北庭故城遗址,P016,夏塔古道,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,13.011,1510.26,23.873,0.457,False,True,1,3314.13,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P017,果子沟大桥,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,7.499,409.26,9.753,0.387,False,True,1,1342.81,amap_or_model_road_edge
P036,北庭故城遗址,P018,喀纳斯湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,7.415,382.66,9.573,0.37,False,True,1,1294.97,amap_or_model_road_edge
P036,北庭故城遗址,P019,禾木村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,7.415,382.66,9.573,0.37,False,True,1,1294.97,amap_or_model_road_edge
P036,北庭故城遗址,P020,白哈巴村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,8.273,399.89,11.532,0.433,False,True,1,1468.185,amap_or_model_road_edge
P036,北庭故城遗址,P021,可可托海,base_summer,self_drive,rental_car,5.188,237.17,6.065,0.204,False,False,1,814.075,amap_or_model_road_edge
P036,北庭故城遗址,P022,五彩滩,base_summer,self_drive,charter_car,7.115,352.66,9.004,0.286,False,False,1,1178.465,amap_or_model_road_edge
P036,北庭故城遗址,P023,世界魔鬼城,base_summer,self_drive,rental_car,5.891,315.68,7.242,0.251,False,False,1,998.355,amap_or_model_road_edge
P036,北庭故城遗址,P024,喀什古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.061,2668.26,11.3,0.318,False,True,1,3684.695,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P025,艾提尕尔清真寺,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.061,2668.26,11.3,0.318,False,True,1,3684.695,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P026,香妃园,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.061,2668.26,11.3,0.318,False,True,1,3684.695,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P027,帕米尔高原白沙湖,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,12.708,2772.89,22.709,0.476,False,True,1,4525.175,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P028,石头城遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,13.561,2827.76,26.069,0.465,False,True,1,4754.5,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P029,天山神秘大峡谷,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.594,1288.26,12.669,0.326,False,True,1,2389.755,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P030,库车王府,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,8.394,1288.26,9.731,0.308,False,True,1,2204.745,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P031,克孜尔石窟,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,9.594,1288.26,12.669,0.326,False,True,1,2389.755,public_transport_candidate_needs_schedule_confirmation
P036,北庭故城遗址,P032,博斯腾湖,base_summer,self_drive,rental_car,6.688,283.22,8.791,0.242,False,False,1,1058.095,amap_or_model_road_edge
P036,北庭故城遗址,P033,巴音布鲁克草原,base_summer,self_drive,charter_car,7.888,314.08,10.767,0.273,False,False,1,1238.475,amap_or_model_road_edge
P036,北庭故城遗址,P034,罗布人村寨,base_summer,self_drive,rental_car,6.787,318.07,9.0,0.265,False,False,1,1119.615,amap_or_model_road_edge
P036,北庭故城遗址,P035,江布拉克草原,base_summer,self_drive,taxi_transfer,1.334,38.39,1.067,0.073,False,False,1,176.895,amap_or_model_road_edge
