from_spot_id,from_spot_name,to_spot_id,to_spot_name,from_hub,to_hub,shortest_time_hours,shortest_distance_km,path_hubs
P032,博斯腾湖,P007,楼兰古城,库尔勒市,若羌县(楼兰),6.0,470.0,库尔勒市 -> 若羌县(楼兰)
P032,博斯腾湖,P008,赛里木湖,库尔勒市,赛里木湖,15.0,1311.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P032,博斯腾湖,P009,那拉提草原,库尔勒市,那拉提镇,16.0,1411.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇
P032,博斯腾湖,P010,喀拉峻大草原,库尔勒市,特克斯县(八卦城),15.0,1276.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P032,博斯腾湖,P011,高昌故城,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P032,博斯腾湖,P012,苏公塔,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P032,博斯腾湖,P013,吐峪沟麻扎村,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P032,博斯腾湖,P014,霍城薰衣草花田,库尔勒市,霍城县(惠远古城),14.0,1206.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P032,博斯腾湖,P015,昭苏草原,库尔勒市,昭苏县(夏塔古道),16.5,1341.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P032,博斯腾湖,P016,夏塔古道,库尔勒市,昭苏县(夏塔古道),16.5,1341.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P032,博斯腾湖,P017,果子沟大桥,库尔勒市,赛里木湖,15.0,1311.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P032,博斯腾湖,P018,喀纳斯湖,库尔勒市,禾木村,13.5,1091.0,库尔勒市 -> 乌鲁木齐市 -> 禾木村
P032,博斯腾湖,P019,禾木村,库尔勒市,禾木村,13.5,1091.0,库尔勒市 -> 乌鲁木齐市 -> 禾木村
P032,博斯腾湖,P020,白哈巴村,库尔勒市,白哈巴,14.5,1151.0,库尔勒市 -> 乌鲁木齐市 -> 白哈巴
P032,博斯腾湖,P021,可可托海,库尔勒市,可可托海,12.5,1001.0,库尔勒市 -> 乌鲁木齐市 -> 可可托海
P032,博斯腾湖,P022,五彩滩,库尔勒市,禾木村,13.5,1091.0,库尔勒市 -> 乌鲁木齐市 -> 禾木村
P032,博斯腾湖,P023,世界魔鬼城,库尔勒市,阿勒泰市,12.0,971.0,库尔勒市 -> 乌鲁木齐市 -> 阿勒泰市
P032,博斯腾湖,P024,喀什古城,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P032,博斯腾湖,P025,艾提尕尔清真寺,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P032,博斯腾湖,P026,香妃园,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P032,博斯腾湖,P027,帕米尔高原白沙湖,库尔勒市,塔什库尔干县(帕米尔高原),27.0,2080.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P032,博斯腾湖,P028,石头城遗址,库尔勒市,塔什库尔干县(帕米尔高原),27.0,2080.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P032,博斯腾湖,P029,天山神秘大峡谷,库尔勒市,库车市,22.5,1831.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P032,博斯腾湖,P030,库车王府,库尔勒市,库车市,22.5,1831.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P032,博斯腾湖,P031,克孜尔石窟,库尔勒市,库车市,22.5,1831.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P032,博斯腾湖,P032,博斯腾湖,库尔勒市,库尔勒市,0.0,0.0,库尔勒市
P032,博斯腾湖,P033,巴音布鲁克草原,库尔勒市,巴音布鲁克,18.5,1571.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P032,博斯腾湖,P034,罗布人村寨,库尔勒市,库尔勒市,0.0,0.0,库尔勒市
P032,博斯腾湖,P035,江布拉克草原,库尔勒市,乌鲁木齐市,6.0,471.0,库尔勒市 -> 乌鲁木齐市
P032,博斯腾湖,P036,北庭故城遗址,库尔勒市,乌鲁木齐市,6.0,471.0,库尔勒市 -> 乌鲁木齐市
P032,博斯腾湖,P037,和田博物馆,库尔勒市,和田市,16.0,1290.0,库尔勒市 -> 若羌县(楼兰) -> 和田市
P032,博斯腾湖,P038,尼雅遗址,库尔勒市,民丰县(尼雅遗址),17.5,1400.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 民丰县(尼雅遗址)
P032,博斯腾湖,P039,千里葡萄长廊,库尔勒市,和田市,16.0,1290.0,库尔勒市 -> 若羌县(楼兰) -> 和田市
P032,博斯腾湖,P040,奥依塔克冰川,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P033,巴音布鲁克草原,P001,天山天池,巴音布鲁克,天池风景区,14.0,1195.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 天池风景区
P033,巴音布鲁克草原,P002,达坂城古镇,巴音布鲁克,达坂城镇,14.0,1200.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 达坂城镇
P033,巴音布鲁克草原,P003,火焰山,巴音布鲁克,吐鲁番市,15.0,1280.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P033,巴音布鲁克草原,P004,葡萄沟,巴音布鲁克,吐鲁番市,15.0,1280.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P033,巴音布鲁克草原,P005,坎儿井民俗园,巴音布鲁克,吐鲁番市,15.0,1280.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P033,巴音布鲁克草原,P006,交河故城,巴音布鲁克,吐鲁番市,15.0,1280.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P033,巴音布鲁克草原,P007,楼兰古城,巴音布鲁克,若羌县(楼兰),24.5,2041.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
P033,巴音布鲁克草原,P008,赛里木湖,巴音布鲁克,赛里木湖,7.5,560.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 赛里木湖
P033,巴音布鲁克草原,P009,那拉提草原,巴音布鲁克,那拉提镇,2.5,160.0,巴音布鲁克 -> 那拉提镇
P033,巴音布鲁克草原,P010,喀拉峻大草原,巴音布鲁克,特克斯县(八卦城),7.5,525.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P033,巴音布鲁克草原,P011,高昌故城,巴音布鲁克,吐鲁番市,15.0,1280.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P033,巴音布鲁克草原,P012,苏公塔,巴音布鲁克,吐鲁番市,15.0,1280.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P033,巴音布鲁克草原,P013,吐峪沟麻扎村,巴音布鲁克,吐鲁番市,15.0,1280.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P033,巴音布鲁克草原,P014,霍城薰衣草花田,巴音布鲁克,霍城县(惠远古城),6.5,455.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P033,巴音布鲁克草原,P015,昭苏草原,巴音布鲁克,昭苏县(夏塔古道),9.0,590.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P033,巴音布鲁克草原,P016,夏塔古道,巴音布鲁克,昭苏县(夏塔古道),9.0,590.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P033,巴音布鲁克草原,P017,果子沟大桥,巴音布鲁克,赛里木湖,7.5,560.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 赛里木湖
P033,巴音布鲁克草原,P018,喀纳斯湖,巴音布鲁克,禾木村,20.0,1720.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P033,巴音布鲁克草原,P019,禾木村,巴音布鲁克,禾木村,20.0,1720.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P033,巴音布鲁克草原,P020,白哈巴村,巴音布鲁克,白哈巴,21.0,1780.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 白哈巴
P033,巴音布鲁克草原,P021,可可托海,巴音布鲁克,可可托海,19.0,1630.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 可可托海
P033,巴音布鲁克草原,P022,五彩滩,巴音布鲁克,禾木村,20.0,1720.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P033,巴音布鲁克草原,P023,世界魔鬼城,巴音布鲁克,阿勒泰市,18.5,1600.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 阿勒泰市
P033,巴音布鲁克草原,P024,喀什古城,巴音布鲁克,喀什市,13.0,970.0,巴音布鲁克 -> 库车市 -> 喀什市
P033,巴音布鲁克草原,P025,艾提尕尔清真寺,巴音布鲁克,喀什市,13.0,970.0,巴音布鲁克 -> 库车市 -> 喀什市
P033,巴音布鲁克草原,P026,香妃园,巴音布鲁克,喀什市,13.0,970.0,巴音布鲁克 -> 库车市 -> 喀什市
P033,巴音布鲁克草原,P027,帕米尔高原白沙湖,巴音布鲁克,塔什库尔干县(帕米尔高原),17.5,1260.0,巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P033,巴音布鲁克草原,P028,石头城遗址,巴音布鲁克,塔什库尔干县(帕米尔高原),17.5,1260.0,巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P033,巴音布鲁克草原,P029,天山神秘大峡谷,巴音布鲁克,库车市,4.0,260.0,巴音布鲁克 -> 库车市
P033,巴音布鲁克草原,P030,库车王府,巴音布鲁克,库车市,4.0,260.0,巴音布鲁克 -> 库车市
P033,巴音布鲁克草原,P031,克孜尔石窟,巴音布鲁克,库车市,4.0,260.0,巴音布鲁克 -> 库车市
P033,巴音布鲁克草原,P032,博斯腾湖,巴音布鲁克,库尔勒市,18.5,1571.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P033,巴音布鲁克草原,P033,巴音布鲁克草原,巴音布鲁克,巴音布鲁克,0.0,0.0,巴音布鲁克
P033,巴音布鲁克草原,P034,罗布人村寨,巴音布鲁克,库尔勒市,18.5,1571.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P033,巴音布鲁克草原,P035,江布拉克草原,巴音布鲁克,乌鲁木齐市,12.5,1100.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市
P033,巴音布鲁克草原,P036,北庭故城遗址,巴音布鲁克,乌鲁木齐市,12.5,1100.0,巴音布鲁克 -> 那拉提镇 -> 伊宁市(伊犁) -> 乌鲁木齐市
P033,巴音布鲁克草原,P037,和田博物馆,巴音布鲁克,和田市,19.5,1470.0,巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P033,巴音布鲁克草原,P038,尼雅遗址,巴音布鲁克,民丰县(尼雅遗址),21.0,1580.0,巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市 -> 民丰县(尼雅遗址)
P033,巴音布鲁克草原,P039,千里葡萄长廊,巴音布鲁克,和田市,19.5,1470.0,巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P033,巴音布鲁克草原,P040,奥依塔克冰川,巴音布鲁克,喀什市,13.0,970.0,巴音布鲁克 -> 库车市 -> 喀什市
P034,罗布人村寨,P001,天山天池,库尔勒市,天池风景区,7.5,566.0,库尔勒市 -> 乌鲁木齐市 -> 天池风景区
P034,罗布人村寨,P002,达坂城古镇,库尔勒市,达坂城镇,6.3,490.0,库尔勒市 -> 吐鲁番市 -> 达坂城镇
P034,罗布人村寨,P003,火焰山,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P034,罗布人村寨,P004,葡萄沟,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P034,罗布人村寨,P005,坎儿井民俗园,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P034,罗布人村寨,P006,交河故城,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P034,罗布人村寨,P007,楼兰古城,库尔勒市,若羌县(楼兰),6.0,470.0,库尔勒市 -> 若羌县(楼兰)
P034,罗布人村寨,P008,赛里木湖,库尔勒市,赛里木湖,15.0,1311.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P034,罗布人村寨,P009,那拉提草原,库尔勒市,那拉提镇,16.0,1411.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇
P034,罗布人村寨,P010,喀拉峻大草原,库尔勒市,特克斯县(八卦城),15.0,1276.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P034,罗布人村寨,P011,高昌故城,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P034,罗布人村寨,P012,苏公塔,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P034,罗布人村寨,P013,吐峪沟麻扎村,库尔勒市,吐鲁番市,4.5,370.0,库尔勒市 -> 吐鲁番市
P034,罗布人村寨,P014,霍城薰衣草花田,库尔勒市,霍城县(惠远古城),14.0,1206.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P034,罗布人村寨,P015,昭苏草原,库尔勒市,昭苏县(夏塔古道),16.5,1341.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P034,罗布人村寨,P016,夏塔古道,库尔勒市,昭苏县(夏塔古道),16.5,1341.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P034,罗布人村寨,P017,果子沟大桥,库尔勒市,赛里木湖,15.0,1311.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P034,罗布人村寨,P018,喀纳斯湖,库尔勒市,禾木村,13.5,1091.0,库尔勒市 -> 乌鲁木齐市 -> 禾木村
P034,罗布人村寨,P019,禾木村,库尔勒市,禾木村,13.5,1091.0,库尔勒市 -> 乌鲁木齐市 -> 禾木村
P034,罗布人村寨,P020,白哈巴村,库尔勒市,白哈巴,14.5,1151.0,库尔勒市 -> 乌鲁木齐市 -> 白哈巴
P034,罗布人村寨,P021,可可托海,库尔勒市,可可托海,12.5,1001.0,库尔勒市 -> 乌鲁木齐市 -> 可可托海
P034,罗布人村寨,P022,五彩滩,库尔勒市,禾木村,13.5,1091.0,库尔勒市 -> 乌鲁木齐市 -> 禾木村
P034,罗布人村寨,P023,世界魔鬼城,库尔勒市,阿勒泰市,12.0,971.0,库尔勒市 -> 乌鲁木齐市 -> 阿勒泰市
P034,罗布人村寨,P024,喀什古城,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P034,罗布人村寨,P025,艾提尕尔清真寺,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P034,罗布人村寨,P026,香妃园,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P034,罗布人村寨,P027,帕米尔高原白沙湖,库尔勒市,塔什库尔干县(帕米尔高原),27.0,2080.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P034,罗布人村寨,P028,石头城遗址,库尔勒市,塔什库尔干县(帕米尔高原),27.0,2080.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P034,罗布人村寨,P029,天山神秘大峡谷,库尔勒市,库车市,22.5,1831.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P034,罗布人村寨,P030,库车王府,库尔勒市,库车市,22.5,1831.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P034,罗布人村寨,P031,克孜尔石窟,库尔勒市,库车市,22.5,1831.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P034,罗布人村寨,P032,博斯腾湖,库尔勒市,库尔勒市,0.0,0.0,库尔勒市
P034,罗布人村寨,P033,巴音布鲁克草原,库尔勒市,巴音布鲁克,18.5,1571.0,库尔勒市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P034,罗布人村寨,P034,罗布人村寨,库尔勒市,库尔勒市,0.0,0.0,库尔勒市
P034,罗布人村寨,P035,江布拉克草原,库尔勒市,乌鲁木齐市,6.0,471.0,库尔勒市 -> 乌鲁木齐市
P034,罗布人村寨,P036,北庭故城遗址,库尔勒市,乌鲁木齐市,6.0,471.0,库尔勒市 -> 乌鲁木齐市
P034,罗布人村寨,P037,和田博物馆,库尔勒市,和田市,16.0,1290.0,库尔勒市 -> 若羌县(楼兰) -> 和田市
P034,罗布人村寨,P038,尼雅遗址,库尔勒市,民丰县(尼雅遗址),17.5,1400.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 民丰县(尼雅遗址)
P034,罗布人村寨,P039,千里葡萄长廊,库尔勒市,和田市,16.0,1290.0,库尔勒市 -> 若羌县(楼兰) -> 和田市
P034,罗布人村寨,P040,奥依塔克冰川,库尔勒市,喀什市,22.5,1790.0,库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 喀什市
P035,江布拉克草原,P001,天山天池,乌鲁木齐市,天池风景区,1.5,95.0,乌鲁木齐市 -> 天池风景区
P035,江布拉克草原,P002,达坂城古镇,乌鲁木齐市,达坂城镇,1.5,100.0,乌鲁木齐市 -> 达坂城镇
P035,江布拉克草原,P003,火焰山,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P035,江布拉克草原,P004,葡萄沟,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P035,江布拉克草原,P005,坎儿井民俗园,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P035,江布拉克草原,P006,交河故城,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P035,江布拉克草原,P007,楼兰古城,乌鲁木齐市,若羌县(楼兰),12.0,941.0,乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
P035,江布拉克草原,P008,赛里木湖,乌鲁木齐市,赛里木湖,9.0,840.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P035,江布拉克草原,P009,那拉提草原,乌鲁木齐市,那拉提镇,10.0,940.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇
P035,江布拉克草原,P010,喀拉峻大草原,乌鲁木齐市,特克斯县(八卦城),9.0,805.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P035,江布拉克草原,P011,高昌故城,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P035,江布拉克草原,P012,苏公塔,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P035,江布拉克草原,P013,吐峪沟麻扎村,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P035,江布拉克草原,P014,霍城薰衣草花田,乌鲁木齐市,霍城县(惠远古城),8.0,735.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P035,江布拉克草原,P015,昭苏草原,乌鲁木齐市,昭苏县(夏塔古道),10.5,870.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P035,江布拉克草原,P016,夏塔古道,乌鲁木齐市,昭苏县(夏塔古道),10.5,870.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P035,江布拉克草原,P017,果子沟大桥,乌鲁木齐市,赛里木湖,9.0,840.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P035,江布拉克草原,P018,喀纳斯湖,乌鲁木齐市,禾木村,7.5,620.0,乌鲁木齐市 -> 禾木村
P035,江布拉克草原,P019,禾木村,乌鲁木齐市,禾木村,7.5,620.0,乌鲁木齐市 -> 禾木村
P035,江布拉克草原,P020,白哈巴村,乌鲁木齐市,白哈巴,8.5,680.0,乌鲁木齐市 -> 白哈巴
P035,江布拉克草原,P021,可可托海,乌鲁木齐市,可可托海,6.5,530.0,乌鲁木齐市 -> 可可托海
P035,江布拉克草原,P022,五彩滩,乌鲁木齐市,禾木村,7.5,620.0,乌鲁木齐市 -> 禾木村
P035,江布拉克草原,P023,世界魔鬼城,乌鲁木齐市,阿勒泰市,6.0,500.0,乌鲁木齐市 -> 阿勒泰市
P035,江布拉克草原,P024,喀什古城,乌鲁木齐市,喀什市,18.0,1465.0,乌鲁木齐市 -> 喀什市
P035,江布拉克草原,P025,艾提尕尔清真寺,乌鲁木齐市,喀什市,18.0,1465.0,乌鲁木齐市 -> 喀什市
P035,江布拉克草原,P026,香妃园,乌鲁木齐市,喀什市,18.0,1465.0,乌鲁木齐市 -> 喀什市
P035,江布拉克草原,P027,帕米尔高原白沙湖,乌鲁木齐市,塔什库尔干县(帕米尔高原),22.5,1755.0,乌鲁木齐市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P035,江布拉克草原,P028,石头城遗址,乌鲁木齐市,塔什库尔干县(帕米尔高原),22.5,1755.0,乌鲁木齐市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P035,江布拉克草原,P029,天山神秘大峡谷,乌鲁木齐市,库车市,16.5,1360.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P035,江布拉克草原,P030,库车王府,乌鲁木齐市,库车市,16.5,1360.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P035,江布拉克草原,P031,克孜尔石窟,乌鲁木齐市,库车市,16.5,1360.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P035,江布拉克草原,P032,博斯腾湖,乌鲁木齐市,库尔勒市,6.0,471.0,乌鲁木齐市 -> 库尔勒市
P035,江布拉克草原,P033,巴音布鲁克草原,乌鲁木齐市,巴音布鲁克,12.5,1100.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P035,江布拉克草原,P034,罗布人村寨,乌鲁木齐市,库尔勒市,6.0,471.0,乌鲁木齐市 -> 库尔勒市
P035,江布拉克草原,P035,江布拉克草原,乌鲁木齐市,乌鲁木齐市,0.0,0.0,乌鲁木齐市
P035,江布拉克草原,P036,北庭故城遗址,乌鲁木齐市,乌鲁木齐市,0.0,0.0,乌鲁木齐市
P035,江布拉克草原,P037,和田博物馆,乌鲁木齐市,和田市,22.0,1761.0,乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P035,江布拉克草原,P038,尼雅遗址,乌鲁木齐市,民丰县(尼雅遗址),23.5,1871.0,乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 民丰县(尼雅遗址)
P035,江布拉克草原,P039,千里葡萄长廊,乌鲁木齐市,和田市,22.0,1761.0,乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P035,江布拉克草原,P040,奥依塔克冰川,乌鲁木齐市,喀什市,18.0,1465.0,乌鲁木齐市 -> 喀什市
P036,北庭故城遗址,P001,天山天池,乌鲁木齐市,天池风景区,1.5,95.0,乌鲁木齐市 -> 天池风景区
P036,北庭故城遗址,P002,达坂城古镇,乌鲁木齐市,达坂城镇,1.5,100.0,乌鲁木齐市 -> 达坂城镇
P036,北庭故城遗址,P003,火焰山,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P036,北庭故城遗址,P004,葡萄沟,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P036,北庭故城遗址,P005,坎儿井民俗园,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P036,北庭故城遗址,P006,交河故城,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P036,北庭故城遗址,P007,楼兰古城,乌鲁木齐市,若羌县(楼兰),12.0,941.0,乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
P036,北庭故城遗址,P008,赛里木湖,乌鲁木齐市,赛里木湖,9.0,840.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 赛里木湖
P036,北庭故城遗址,P009,那拉提草原,乌鲁木齐市,那拉提镇,10.0,940.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇
P036,北庭故城遗址,P010,喀拉峻大草原,乌鲁木齐市,特克斯县(八卦城),9.0,805.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P036,北庭故城遗址,P011,高昌故城,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P036,北庭故城遗址,P012,苏公塔,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P036,北庭故城遗址,P013,吐峪沟麻扎村,乌鲁木齐市,吐鲁番市,2.5,180.0,乌鲁木齐市 -> 吐鲁番市
P036,北庭故城遗址,P014,霍城薰衣草花田,乌鲁木齐市,霍城县(惠远古城),8.0,735.0,乌鲁木齐市 -> 伊宁市(伊犁) -> 霍城县(惠远古城)
