route_id,target_coverage_q,generation_method,spots_count,spot_id_sequence,route_sequence,label_sequence,transport_mode_sequence,mode_mix,mode_hours_mix,public_transport_hours_share,region_count,region_list,theme_count,theme_list,preference_satisfaction_rate,loulan_substitute_spots,topic_preference_spots,cultural_spots,natural_spots,remote_or_high_altitude_spots,reservation_spots,capacity_simulated_spots,transport_cost_yuan_for_two,ticket_cost_yuan_for_two,rough_hotel_cost_yuan,total_cost_yuan_excluding_meals,total_travel_hours,total_service_hours,total_fatigue_score,total_risk_score,long_transfer_edges,estimated_active_days,estimated_buffer_days,coverage_value_v3,risk_proxy_score,cvar_proxy_loss,fast_master_score,hard_constraints_pass,model_note,active_or_transfer_days,planned_trip_days,buffer_days,red_days,yellow_days,green_days,long_transfer_days,late_hotel_days,max_day_active_hours,mean_day_active_hours,mean_comfort_score,p10_comfort_score,time_window_violations,late_after_hard_end_violations,schedule_soft_feasible,schedule_strict_feasible,schedule_feasible,scheduler_note
Q1V3_Q24_139,24,cost_eff,24,P001 -> P036 -> P034 -> P037 -> P028 -> P025 -> P024 -> P026 -> P030 -> P031 -> P009 -> P015 -> P010 -> P014 -> P017 -> P008 -> P002 -> P006 -> P005 -> P012 -> P004 -> P003 -> P011 -> P013,天山天池 -> 北庭故城遗址 -> 罗布人村寨 -> 和田博物馆 -> 石头城遗址 -> 艾提尕尔清真寺 -> 喀什古城 -> 香妃园 -> 库车王府 -> 克孜尔石窟 -> 那拉提草原 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 达坂城古镇 -> 交河故城 -> 坎儿井民俗园 -> 苏公塔 -> 葡萄沟 -> 火焰山 -> 高昌故城 -> 吐峪沟麻扎村,L_P001_P036_01 | L_P036_P034_01 | L_P034_P037_01 | L_P037_P028_01 | L_P028_P025_01 | L_P025_P024_01 | L_P024_P026_01 | L_P026_P030_01 | L_P030_P031_01 | L_P031_P009_01 | L_P009_P015_01 | L_P015_P010_01 | L_P010_P014_01 | L_P014_P017_01 | L_P017_P008_01 | L_P008_P002_01 | L_P002_P006_01 | L_P006_P005_01 | L_P005_P012_01 | L_P012_P004_01 | L_P004_P003_01 | L_P003_P011_01 | L_P011_P013_01,taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | charter_car | rental_car | taxi_transfer | taxi_transfer | charter_car | taxi_transfer | charter_car | charter_car | rental_car | rental_car | taxi_transfer | taxi_transfer | charter_car | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer,charter_car:6;rail:1;rental_car:3;scenic_shuttle:2;taxi_transfer:15,charter_car:49.36;rail:1.24;rental_car:12.53;scenic_shuttle:2.48;taxi_transfer:10.4,0.0155,5,东疆、乌鲁木齐周边、伊犁、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,10,15,15,10,1,13,21,3122.6,2536.0,4286.4,9945.0,80.116,68.75,82.207,2.843,7,20,10,1038.573,274.34,17832.1,619.4203,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,26,30,4,3,5,22,7,0,11.752,6.123,87.735,73.586,0,0,True,True,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q24_138,24,cost_eff,24,P001 -> P036 -> P013 -> P011 -> P003 -> P004 -> P012 -> P006 -> P005 -> P002 -> P017 -> P008 -> P014 -> P010 -> P015 -> P009 -> P034 -> P031 -> P030 -> P037 -> P026 -> P024 -> P025 -> P028,天山天池 -> 北庭故城遗址 -> 吐峪沟麻扎村 -> 高昌故城 -> 火焰山 -> 葡萄沟 -> 苏公塔 -> 交河故城 -> 坎儿井民俗园 -> 达坂城古镇 -> 果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 那拉提草原 -> 罗布人村寨 -> 克孜尔石窟 -> 库车王府 -> 和田博物馆 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 石头城遗址,L_P001_P036_01 | L_P036_P013_01 | L_P013_P011_01 | L_P011_P003_01 | L_P003_P004_01 | L_P004_P012_01 | L_P012_P006_01 | L_P006_P005_01 | L_P005_P002_01 | L_P002_P017_01 | L_P017_P008_01 | L_P008_P014_01 | L_P014_P010_01 | L_P010_P015_01 | L_P015_P009_01 | L_P009_P034_01 | L_P034_P031_01 | L_P031_P030_01 | L_P030_P037_01 | L_P037_P026_01 | L_P026_P024_01 | L_P024_P025_01 | L_P025_P028_01,taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | rental_car | charter_car | taxi_transfer | taxi_transfer | rental_car | rental_car | charter_car | charter_car | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | taxi_transfer | charter_car | rental_car | taxi_transfer | taxi_transfer | rental_car,charter_car:4;rail:2;rental_car:5;scenic_shuttle:4;taxi_transfer:16,charter_car:30.91;rail:1.98;rental_car:20.33;scenic_shuttle:3.95;taxi_transfer:11.22,0.0244,5,东疆、乌鲁木齐周边、伊犁、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,10,15,15,10,1,13,21,5138.34,2536.0,4286.4,11960.74,80.898,68.75,79.596,2.81,5,20,10,1038.573,267.7,17400.5,618.9949,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,26,30,4,4,6,20,6,0,11.55,6.229,87.022,69.26,0,0,True,True,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q24_159,24,region,24,P001 -> P036 -> P034 -> P037 -> P028 -> P025 -> P024 -> P026 -> P031 -> P009 -> P015 -> P016 -> P010 -> P014 -> P017 -> P008 -> P002 -> P006 -> P005 -> P012 -> P004 -> P003 -> P011 -> P013,天山天池 -> 北庭故城遗址 -> 罗布人村寨 -> 和田博物馆 -> 石头城遗址 -> 艾提尕尔清真寺 -> 喀什古城 -> 香妃园 -> 克孜尔石窟 -> 那拉提草原 -> 昭苏草原 -> 夏塔古道 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 达坂城古镇 -> 交河故城 -> 坎儿井民俗园 -> 苏公塔 -> 葡萄沟 -> 火焰山 -> 高昌故城 -> 吐峪沟麻扎村,L_P001_P036_01 | L_P036_P034_01 | L_P034_P037_01 | L_P037_P028_01 | L_P028_P025_01 | L_P025_P024_01 | L_P024_P026_01 | L_P026_P031_01 | L_P031_P009_01 | L_P009_P015_01 | L_P015_P016_01 | L_P016_P010_01 | L_P010_P014_01 | L_P014_P017_01 | L_P017_P008_01 | L_P008_P002_01 | L_P002_P006_01 | L_P006_P005_01 | L_P005_P012_01 | L_P012_P004_01 | L_P004_P003_01 | L_P003_P011_01 | L_P011_P013_01,taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | charter_car | rental_car | taxi_transfer | taxi_transfer | charter_car | charter_car | charter_car | rental_car | rental_car | rental_car | taxi_transfer | taxi_transfer | charter_car | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer,charter_car:6;rail:1;rental_car:4;scenic_shuttle:2;taxi_transfer:14,charter_car:49.8;rail:1.24;rental_car:15.45;scenic_shuttle:2.48;taxi_transfer:9.13,0.0151,5,东疆、乌鲁木齐周边、伊犁、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,9,16,14,10,1,13,21,3187.9,2616.0,4286.4,10090.3,82.202,72.25,85.01,2.881,7,20,10,1040.675,277.38,18029.7,615.9147,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,27,30,3,4,5,21,7,0,11.752,6.12,87.363,72.659,0,0,True,True,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q24_158,24,region,24,P001 -> P036 -> P013 -> P011 -> P003 -> P004 -> P012 -> P006 -> P005 -> P002 -> P017 -> P008 -> P014 -> P010 -> P015 -> P016 -> P009 -> P034 -> P031 -> P037 -> P026 -> P024 -> P025 -> P028,天山天池 -> 北庭故城遗址 -> 吐峪沟麻扎村 -> 高昌故城 -> 火焰山 -> 葡萄沟 -> 苏公塔 -> 交河故城 -> 坎儿井民俗园 -> 达坂城古镇 -> 果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 罗布人村寨 -> 克孜尔石窟 -> 和田博物馆 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 石头城遗址,L_P001_P036_01 | L_P036_P013_01 | L_P013_P011_01 | L_P011_P003_01 | L_P003_P004_01 | L_P004_P012_01 | L_P012_P006_01 | L_P006_P005_01 | L_P005_P002_01 | L_P002_P017_01 | L_P017_P008_01 | L_P008_P014_01 | L_P014_P010_01 | L_P010_P015_01 | L_P015_P016_01 | L_P016_P009_01 | L_P009_P034_01 | L_P034_P031_01 | L_P031_P037_01 | L_P037_P026_01 | L_P026_P024_01 | L_P024_P025_01 | L_P025_P028_01,taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | rental_car | charter_car | taxi_transfer | taxi_transfer | rental_car | rental_car | rental_car | charter_car | charter_car | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | rental_car | taxi_transfer | taxi_transfer | rental_car,charter_car:4;rail:2;rental_car:6;scenic_shuttle:4;taxi_transfer:15,charter_car:30.99;rail:1.98;rental_car:24.04;scenic_shuttle:3.95;taxi_transfer:9.93,0.0237,5,东疆、乌鲁木齐周边、伊犁、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,9,16,14,10,1,13,21,5244.57,2616.0,4286.4,12146.97,83.409,72.25,83.14,2.874,5,20,10,1040.675,272.82,17733.3,612.4274,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,27,30,3,4,7,19,6,0,11.55,6.25,86.584,69.408,0,0,True,True,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q24_131,24,comfort,24,P001 -> P036 -> P034 -> P030 -> P025 -> P026 -> P024 -> P028 -> P031 -> P009 -> P015 -> P016 -> P010 -> P014 -> P017 -> P008 -> P002 -> P006 -> P005 -> P012 -> P004 -> P003 -> P011 -> P013,天山天池 -> 北庭故城遗址 -> 罗布人村寨 -> 库车王府 -> 艾提尕尔清真寺 -> 香妃园 -> 喀什古城 -> 石头城遗址 -> 克孜尔石窟 -> 那拉提草原 -> 昭苏草原 -> 夏塔古道 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 达坂城古镇 -> 交河故城 -> 坎儿井民俗园 -> 苏公塔 -> 葡萄沟 -> 火焰山 -> 高昌故城 -> 吐峪沟麻扎村,L_P001_P036_01 | L_P036_P034_01 | L_P034_P030_01 | L_P030_P025_01 | L_P025_P026_01 | L_P026_P024_01 | L_P024_P028_01 | L_P028_P031_01 | L_P031_P009_01 | L_P009_P015_01 | L_P015_P016_01 | L_P016_P010_01 | L_P010_P014_01 | L_P014_P017_01 | L_P017_P008_01 | L_P008_P002_01 | L_P002_P006_01 | L_P006_P005_01 | L_P005_P012_01 | L_P012_P004_01 | L_P004_P003_01 | L_P003_P011_01 | L_P011_P013_01,taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | taxi_transfer | taxi_transfer | rental_car | charter_car | charter_car | charter_car | rental_car | rental_car | rental_car | taxi_transfer | taxi_transfer | charter_car | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer,charter_car:5;rail:2;rental_car:4;scenic_shuttle:4;taxi_transfer:16,charter_car:39.65;rail:2.27;rental_car:15.76;scenic_shuttle:4.54;taxi_transfer:11.37,0.0292,5,东疆、乌鲁木齐周边、伊犁、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,9,16,14,10,1,13,21,2944.21,2696.0,4286.4,9926.61,77.692,71.25,77.647,2.719,6,20,10,1013.303,262.42,17057.3,610.7916,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,25,30,5,2,6,22,6,0,11.752,6.349,87.565,76.484,0,0,True,True,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q24_165,24,south,24,P001 -> P034 -> P037 -> P039 -> P028 -> P024 -> P025 -> P026 -> P031 -> P029 -> P009 -> P010 -> P014 -> P017 -> P008 -> P023 -> P002 -> P006 -> P005 -> P012 -> P004 -> P003 -> P011 -> P013,天山天池 -> 罗布人村寨 -> 和田博物馆 -> 千里葡萄长廊 -> 石头城遗址 -> 喀什古城 -> 艾提尕尔清真寺 -> 香妃园 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 那拉提草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 世界魔鬼城 -> 达坂城古镇 -> 交河故城 -> 坎儿井民俗园 -> 苏公塔 -> 葡萄沟 -> 火焰山 -> 高昌故城 -> 吐峪沟麻扎村,L_P001_P034_02 | L_P034_P037_01 | L_P037_P039_01 | L_P039_P028_01 | L_P028_P024_01 | L_P024_P025_01 | L_P025_P026_01 | L_P026_P031_01 | L_P031_P029_01 | L_P029_P009_01 | L_P009_P010_01 | L_P010_P014_01 | L_P014_P017_01 | L_P017_P008_01 | L_P008_P023_01 | L_P023_P002_01 | L_P002_P006_01 | L_P006_P005_01 | L_P005_P012_01 | L_P012_P004_01 | L_P004_P003_01 | L_P003_P011_01 | L_P011_P013_01,taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | taxi_transfer | charter_car | rental_car | taxi_transfer | taxi_transfer | charter_car | rental_car | rental_car | rental_car | rental_car | taxi_transfer | taxi_transfer | rental_car | rental_car | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer,charter_car:3;rail:1;rental_car:7;scenic_shuttle:1;taxi_transfer:14,charter_car:29.05;rail:1.73;rental_car:31.84;scenic_shuttle:1.73;taxi_transfer:9.32,0.0223,6,东疆、乌鲁木齐周边、伊犁、北疆、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,8,14,13,10,1,13,21,3203.57,2584.0,4060.8,9848.37,77.778,69.75,83.546,2.901,4,19,11,1013.612,272.98,17743.7,596.0317,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,22,30,8,6,5,19,4,1,11.752,7.094,81.701,58.944,1,0,True,False,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q26_196,26,culture,26,P001 -> P035 -> P036 -> P034 -> P037 -> P039 -> P028 -> P024 -> P025 -> P026 -> P031 -> P030 -> P029 -> P009 -> P016 -> P014 -> P017 -> P008 -> P023 -> P002 -> P006 -> P005 -> P012 -> P003 -> P011 -> P013,天山天池 -> 江布拉克草原 -> 北庭故城遗址 -> 罗布人村寨 -> 和田博物馆 -> 千里葡萄长廊 -> 石头城遗址 -> 喀什古城 -> 艾提尕尔清真寺 -> 香妃园 -> 克孜尔石窟 -> 库车王府 -> 天山神秘大峡谷 -> 那拉提草原 -> 夏塔古道 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 世界魔鬼城 -> 达坂城古镇 -> 交河故城 -> 坎儿井民俗园 -> 苏公塔 -> 火焰山 -> 高昌故城 -> 吐峪沟麻扎村,L_P001_P035_01 | L_P035_P036_01 | L_P036_P034_01 | L_P034_P037_01 | L_P037_P039_01 | L_P039_P028_01 | L_P028_P024_01 | L_P024_P025_01 | L_P025_P026_01 | L_P026_P031_01 | L_P031_P030_01 | L_P030_P029_01 | L_P029_P009_01 | L_P009_P016_01 | L_P016_P014_01 | L_P014_P017_01 | L_P017_P008_01 | L_P008_P023_01 | L_P023_P002_01 | L_P002_P006_01 | L_P006_P005_01 | L_P005_P012_01 | L_P012_P003_01 | L_P003_P011_01 | L_P011_P013_01,rental_car | taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | taxi_transfer | charter_car | rental_car | taxi_transfer | taxi_transfer | charter_car | taxi_transfer | taxi_transfer | rental_car | charter_car | rental_car | taxi_transfer | taxi_transfer | rental_car | rental_car | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer,charter_car:4;rail:1;rental_car:6;scenic_shuttle:2;taxi_transfer:16,charter_car:35.55;rail:1.24;rental_car:28.51;scenic_shuttle:2.48;taxi_transfer:11.86,0.0148,6,东疆、乌鲁木齐周边、伊犁、北疆、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,10,13,15,10,1,13,23,3452.22,2586.0,4286.4,10324.62,83.735,72.25,88.569,3.121,5,20,10,1310.044,293.98,19108.7,862.2796,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,25,30,5,4,5,21,5,0,11.752,6.599,85.915,64.722,1,0,True,False,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q26_195,26,culture,26,P001 -> P035 -> P036 -> P013 -> P011 -> P003 -> P012 -> P006 -> P005 -> P002 -> P017 -> P008 -> P014 -> P016 -> P009 -> P029 -> P031 -> P030 -> P034 -> P037 -> P039 -> P026 -> P024 -> P025 -> P028 -> P023,天山天池 -> 江布拉克草原 -> 北庭故城遗址 -> 吐峪沟麻扎村 -> 高昌故城 -> 火焰山 -> 苏公塔 -> 交河故城 -> 坎儿井民俗园 -> 达坂城古镇 -> 果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 和田博物馆 -> 千里葡萄长廊 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 石头城遗址 -> 世界魔鬼城,L_P001_P035_01 | L_P035_P036_01 | L_P036_P013_01 | L_P013_P011_01 | L_P011_P003_01 | L_P003_P012_01 | L_P012_P006_01 | L_P006_P005_01 | L_P005_P002_01 | L_P002_P017_01 | L_P017_P008_01 | L_P008_P014_01 | L_P014_P016_01 | L_P016_P009_01 | L_P009_P029_01 | L_P029_P031_01 | L_P031_P030_01 | L_P030_P034_01 | L_P034_P037_01 | L_P037_P039_01 | L_P039_P026_01 | L_P026_P024_01 | L_P024_P025_01 | L_P025_P028_01 | L_P028_P023_01,rental_car | taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | rental_car | charter_car | taxi_transfer | taxi_transfer | rental_car | charter_car | rental_car | taxi_transfer | taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | taxi_transfer | rental_car | taxi_transfer | taxi_transfer | rental_car | charter_car,charter_car:4;rail:2;rental_car:6;scenic_shuttle:4;taxi_transfer:17,charter_car:49.39;rail:1.74;rental_car:25.16;scenic_shuttle:3.47;taxi_transfer:12.25,0.0178,6,东疆、乌鲁木齐周边、伊犁、北疆、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,10,13,15,10,1,13,23,3806.92,2586.0,4737.6,11130.52,97.833,72.25,125.991,3.135,4,22,8,1310.044,293.1,19051.5,843.7746,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,26,30,4,2,8,20,4,1,23.972,7.002,85.847,73.03,0,1,True,False,True,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q26_207,26,culture,26,P001 -> P036 -> P034 -> P032 -> P030 -> P040 -> P025 -> P026 -> P031 -> P029 -> P009 -> P015 -> P010 -> P014 -> P017 -> P022 -> P020 -> P021 -> P002 -> P006 -> P005 -> P012 -> P004 -> P003 -> P011 -> P013,天山天池 -> 北庭故城遗址 -> 罗布人村寨 -> 博斯腾湖 -> 库车王府 -> 奥依塔克冰川 -> 艾提尕尔清真寺 -> 香妃园 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 那拉提草原 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 五彩滩 -> 白哈巴村 -> 可可托海 -> 达坂城古镇 -> 交河故城 -> 坎儿井民俗园 -> 苏公塔 -> 葡萄沟 -> 火焰山 -> 高昌故城 -> 吐峪沟麻扎村,L_P001_P036_01 | L_P036_P034_01 | L_P034_P032_01 | L_P032_P030_01 | L_P030_P040_01 | L_P040_P025_01 | L_P025_P026_01 | L_P026_P031_01 | L_P031_P029_01 | L_P029_P009_01 | L_P009_P015_01 | L_P015_P010_01 | L_P010_P014_01 | L_P014_P017_01 | L_P017_P022_01 | L_P022_P020_01 | L_P020_P021_01 | L_P021_P002_01 | L_P002_P006_01 | L_P006_P005_01 | L_P005_P012_01 | L_P012_P004_01 | L_P004_P003_01 | L_P003_P011_01 | L_P011_P013_01,taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | rental_car | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | rental_car | taxi_transfer | charter_car | rental_car | rental_car | charter_car | rental_car | rental_car | taxi_transfer | charter_car | rental_car | charter_car | charter_car | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer,charter_car:6;rail:2;rental_car:7;scenic_shuttle:4;taxi_transfer:14,charter_car:45.8;rail:2.13;rental_car:22.32;scenic_shuttle:4.26;taxi_transfer:10.23,0.024,6,东疆、乌鲁木齐周边、伊犁、北疆、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,8,14,12,14,1,12,23,3472.75,3148.0,4737.6,11358.35,88.845,75.75,88.611,3.195,7,22,8,1275.71,302.5,19662.5,812.5032,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,28,30,2,5,7,18,7,0,11.441,6.249,87.584,67.384,3,0,False,False,False,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
Q1V3_Q26_206,26,culture,26,P001 -> P034 -> P032 -> P030 -> P040 -> P025 -> P026 -> P031 -> P029 -> P009 -> P015 -> P010 -> P014 -> P017 -> P002 -> P006 -> P005 -> P012 -> P004 -> P003 -> P013 -> P011 -> P036 -> P022 -> P020 -> P021,天山天池 -> 罗布人村寨 -> 博斯腾湖 -> 库车王府 -> 奥依塔克冰川 -> 艾提尕尔清真寺 -> 香妃园 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 那拉提草原 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 达坂城古镇 -> 交河故城 -> 坎儿井民俗园 -> 苏公塔 -> 葡萄沟 -> 火焰山 -> 吐峪沟麻扎村 -> 高昌故城 -> 北庭故城遗址 -> 五彩滩 -> 白哈巴村 -> 可可托海,L_P001_P034_02 | L_P034_P032_01 | L_P032_P030_01 | L_P030_P040_01 | L_P040_P025_01 | L_P025_P026_01 | L_P026_P031_01 | L_P031_P029_01 | L_P029_P009_01 | L_P009_P015_01 | L_P015_P010_01 | L_P010_P014_01 | L_P014_P017_01 | L_P017_P002_01 | L_P002_P006_01 | L_P006_P005_01 | L_P005_P012_01 | L_P012_P004_01 | L_P004_P003_01 | L_P003_P013_01 | L_P013_P011_01 | L_P011_P036_01 | L_P036_P022_01 | L_P022_P020_01 | L_P020_P021_01,taxi_transfer>rail>taxi_transfer>scenic_shuttle | rental_car | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | rental_car | taxi_transfer | charter_car | rental_car | rental_car | charter_car | rental_car | rental_car | taxi_transfer | charter_car | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | taxi_transfer | scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle | charter_car | rental_car | charter_car,charter_car:6;rail:3;rental_car:7;scenic_shuttle:5;taxi_transfer:15,charter_car:44.4;rail:3.33;rental_car:22.32;scenic_shuttle:4.93;taxi_transfer:11.2,0.0359,6,东疆、乌鲁木齐周边、伊犁、北疆、南疆、巴州-南疆北线,7,丝路遗址、城市博物馆、宗教文化、民族民俗、自然山水、西域古城、高原边境,1.0,8,14,12,14,1,12,23,3640.04,3148.0,4737.6,11525.64,92.895,75.75,90.952,3.336,7,22,8,1275.71,313.78,20395.7,796.8648,True,coverage-grid重新搜索；交通标签在候选路线评价中直接选择；CVaR为主搜索快速代理，精评见仿真表,28,30,2,4,10,16,7,0,11.441,6.394,87.03,72.544,3,0,False,False,False,启发式小时级排程：开放时间、午休、高温避让、长转场恢复、晚到酒店均显式记录
