route_id,day,sequence_no,activity_type,from_name,to_name,spot_id,spot_name,start_time,end_time,duration_hours,open_time,close_time,time_window_feasible,travel_hours,service_hours,cost_yuan_for_two_or_room,label_id,mode_sequence,lodging_hub,late_hotel,heat_avoidance_applied,recovery_after_long_transfer,activity_note
Q1V3_Q32_367,28,67,travel,罗布人村寨,博斯腾湖,,,08:30,11:23,2.891,,,True,2.891,0.0,95.6,L_P034_P032_01,rental_car,,False,False,False,
Q1V3_Q32_367,28,68,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_367,28,69,heat_avoidance_wait,,,P032,博斯腾湖,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_367,28,70,visit,,,P032,博斯腾湖,16:00,19:30,3.5,09:00,19:00,False,0.0,3.5,90.0,,,,False,True,False,
Q1V3_Q32_367,29,71,travel,博斯腾湖,达坂城古镇,,,08:30,14:06,5.598,,,True,5.598,0.0,207.9,L_P032_P002_01,rental_car,,False,False,False,
Q1V3_Q32_367,29,72,visit,,,P002,达坂城古镇,14:06,16:36,2.5,09:30,19:00,True,0.0,2.5,80.0,,,,False,False,False,
Q1V3_Q32_367,30,73,travel,达坂城古镇,交河故城,,,08:30,09:54,1.408,,,True,1.408,0.0,57.73,L_P002_P006_01,taxi_transfer,,False,False,False,
Q1V3_Q32_367,30,74,visit,,,P006,交河故城,09:54,11:39,1.75,09:00,19:00,True,0.0,1.75,60.0,,,,False,False,False,
Q1V3_Q32_367,30,75,travel,交河故城,坎儿井民俗园,,,11:39,11:58,0.302,,,True,0.302,0.0,5.37,L_P006_P005_01,taxi_transfer,,False,False,False,
Q1V3_Q32_367,30,76,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_367,30,77,visit,,,P005,坎儿井民俗园,13:00,14:30,1.5,08:30,19:00,True,0.0,1.5,80.0,,,,False,False,False,
Q1V3_Q32_367,30,78,travel,坎儿井民俗园,苏公塔,,,14:30,14:45,0.257,,,True,0.257,0.0,3.27,L_P005_P012_01,taxi_transfer,,False,False,False,
Q1V3_Q32_367,30,79,visit,,,P012,苏公塔,14:45,16:15,1.5,09:00,19:00,True,0.0,1.5,90.0,,,,False,False,False,
Q1V3_Q32_367,31,80,travel,苏公塔,葡萄沟,,,08:30,08:48,0.298,,,True,0.298,0.0,5.0,L_P012_P004_01,taxi_transfer,,False,False,False,
Q1V3_Q32_367,31,81,visit,,,P004,葡萄沟,08:48,11:48,3.0,08:30,19:30,True,0.0,3.0,120.0,,,,False,False,False,
Q1V3_Q32_367,31,82,travel,葡萄沟,火焰山,,,11:48,12:22,0.571,,,True,0.571,0.0,16.79,L_P004_P003_01,taxi_transfer,,False,False,False,
Q1V3_Q32_367,31,83,lunch_break,,,,,12:22,13:00,0.631,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q32_367,31,84,heat_avoidance_wait,,,P003,火焰山,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_367,31,85,visit,,,P003,火焰山,16:00,18:30,2.5,08:00,21:00,True,0.0,2.5,80.0,,,,False,True,False,
Q1V3_Q32_367,32,86,travel,火焰山,高昌故城,,,08:30,08:50,0.331,,,True,0.331,0.0,7.71,L_P003_P011_01,taxi_transfer,,False,False,False,
Q1V3_Q32_367,32,87,wait_open,,,P011,高昌故城,08:50,09:00,0.169,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_367,32,88,visit,,,P011,高昌故城,09:00,11:30,2.5,09:00,19:00,True,0.0,2.5,140.0,,,,False,False,False,
Q1V3_Q32_367,32,89,travel,高昌故城,吐峪沟麻扎村,,,11:30,12:06,0.594,,,True,0.594,0.0,11.08,L_P011_P013_01,taxi_transfer,,False,False,False,
Q1V3_Q32_367,32,90,lunch_break,,,,,12:06,13:00,0.906,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q32_367,32,91,heat_avoidance_wait,,,P013,吐峪沟麻扎村,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_367,32,92,visit,,,P013,吐峪沟麻扎村,16:00,18:30,2.5,08:00,20:00,True,0.0,2.5,60.0,,,,False,True,False,
Q1V3_Q32_367,32,93,return_depot,吐峪沟麻扎村,乌鲁木齐终点,,,18:30,21:38,3.136,,,True,3.136,0.0,132.17,RETURN_TO_DEPOT,taxi_transfer,,True,False,False,
Q1V3_Q32_366,1,1,travel,乌鲁木齐起点,天山天池,,,08:30,09:28,0.967,,,True,0.967,0.0,37.02,DEPOT_TO_FIRST,taxi_transfer,,False,False,False,
Q1V3_Q32_366,1,2,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,1,3,visit,,,P001,天山天池,13:00,18:00,5.0,08:00,19:00,True,0.0,5.0,310.0,,,,False,False,False,
Q1V3_Q32_366,2,4,travel,天山天池,江布拉克草原,,,08:30,10:29,1.986,,,True,1.986,0.0,94.37,L_P001_P035_01,rental_car,,False,False,False,
Q1V3_Q32_366,2,5,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,2,6,visit,,,P035,江布拉克草原,13:00,16:30,3.5,08:00,19:00,True,0.0,3.5,86.0,,,,False,False,False,
Q1V3_Q32_366,3,7,travel,江布拉克草原,北庭故城遗址,,,08:30,09:47,1.279,,,True,1.279,0.0,38.52,L_P035_P036_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,3,8,visit,,,P036,北庭故城遗址,09:47,11:17,1.5,09:00,19:00,True,0.0,1.5,76.0,,,,False,False,False,
Q1V3_Q32_366,4,9,travel,北庭故城遗址,吐峪沟麻扎村,,,08:30,12:02,3.533,,,True,3.533,0.0,119.0,L_P036_P013_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,,False,False,False,
Q1V3_Q32_366,4,10,lunch_break,,,,,12:02,13:00,0.967,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q32_366,4,11,heat_avoidance_wait,,,P013,吐峪沟麻扎村,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_366,4,12,visit,,,P013,吐峪沟麻扎村,16:00,18:30,2.5,08:00,20:00,True,0.0,2.5,60.0,,,,False,True,False,
Q1V3_Q32_366,5,13,travel,吐峪沟麻扎村,高昌故城,,,08:30,08:55,0.424,,,True,0.424,0.0,9.8,L_P013_P011_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,5,14,wait_open,,,P011,高昌故城,08:55,09:00,0.076,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_366,5,15,visit,,,P011,高昌故城,09:00,11:30,2.5,09:00,19:00,True,0.0,2.5,140.0,,,,False,False,False,
Q1V3_Q32_366,5,16,travel,高昌故城,火焰山,,,11:30,11:58,0.47,,,True,0.47,0.0,8.61,L_P011_P003_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,5,17,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,5,18,heat_avoidance_wait,,,P003,火焰山,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_366,5,19,visit,,,P003,火焰山,16:00,18:30,2.5,08:00,21:00,True,0.0,2.5,80.0,,,,False,True,False,
Q1V3_Q32_366,6,20,travel,火焰山,葡萄沟,,,08:30,09:05,0.578,,,True,0.578,0.0,16.67,L_P003_P004_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,6,21,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,6,22,visit,,,P004,葡萄沟,13:00,16:00,3.0,08:30,19:30,True,0.0,3.0,120.0,,,,False,False,False,
Q1V3_Q32_366,6,23,travel,葡萄沟,苏公塔,,,16:00,16:18,0.295,,,True,0.295,0.0,5.0,L_P004_P012_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,6,24,visit,,,P012,苏公塔,16:18,17:48,1.5,09:00,19:00,True,0.0,1.5,90.0,,,,False,False,False,
Q1V3_Q32_366,7,25,travel,苏公塔,交河故城,,,08:30,08:53,0.388,,,True,0.388,0.0,7.75,L_P012_P006_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,7,26,wait_open,,,P006,交河故城,08:53,09:00,0.112,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_366,7,27,visit,,,P006,交河故城,09:00,10:45,1.75,09:00,19:00,True,0.0,1.75,60.0,,,,False,False,False,
Q1V3_Q32_366,7,28,travel,交河故城,坎儿井民俗园,,,10:45,11:03,0.302,,,True,0.302,0.0,5.37,L_P006_P005_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,7,29,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,7,30,visit,,,P005,坎儿井民俗园,13:00,14:30,1.5,08:30,19:00,True,0.0,1.5,80.0,,,,False,False,False,
Q1V3_Q32_366,8,31,travel,坎儿井民俗园,达坂城古镇,,,08:30,10:18,1.794,,,True,1.794,0.0,67.52,L_P005_P002_01,rental_car,,False,False,False,
Q1V3_Q32_366,8,32,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,8,33,visit,,,P002,达坂城古镇,13:00,15:30,2.5,09:30,19:00,True,0.0,2.5,80.0,,,,False,False,False,
Q1V3_Q32_366,9,34,travel,达坂城古镇,博斯腾湖,,,08:30,13:27,4.942,,,True,4.942,0.0,188.05,L_P002_P032_01,rental_car,,False,False,False,
Q1V3_Q32_366,9,35,heat_avoidance_wait,,,P032,博斯腾湖,13:27,16:00,2.558,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_366,9,36,visit,,,P032,博斯腾湖,16:00,19:30,3.5,09:00,19:00,False,0.0,3.5,90.0,,,,False,True,False,
Q1V3_Q32_366,10,37,travel,博斯腾湖,罗布人村寨,,,08:30,11:25,2.921,,,True,2.921,0.0,95.13,L_P032_P034_01,rental_car,,False,False,False,
Q1V3_Q32_366,10,38,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,10,39,heat_avoidance_wait,,,P034,罗布人村寨,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_366,10,40,visit,,,P034,罗布人村寨,16:00,18:30,2.5,09:00,19:00,True,0.0,2.5,70.0,,,,False,True,False,
Q1V3_Q32_366,11,41,long_transfer,罗布人村寨,和田博物馆,,,08:30,20:15,11.752,,,True,11.752,0.0,529.69,L_P034_P037_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_366,12,42,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,12,43,visit,,,P037,和田博物馆,13:00,15:30,2.5,10:00,19:00,True,0.0,2.5,0.0,,,,False,False,True,
Q1V3_Q32_366,13,44,long_transfer,和田博物馆,石头城遗址,,,08:30,18:19,9.818,,,True,9.818,0.0,424.16,L_P037_P028_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_366,14,45,wait_open,,,P028,石头城遗址,08:30,09:00,0.5,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_366,14,46,visit,,,P028,石头城遗址,09:00,11:30,2.5,09:00,19:00,True,0.0,2.5,60.0,,,,False,False,True,
Q1V3_Q32_366,15,47,travel,石头城遗址,帕米尔高原白沙湖,,,08:30,09:58,1.471,,,True,1.471,0.0,55.09,L_P028_P027_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,15,48,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,15,49,heat_avoidance_wait,,,P027,帕米尔高原白沙湖,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_366,15,50,visit,,,P027,帕米尔高原白沙湖,16:00,18:30,2.5,09:30,19:30,True,0.0,2.5,80.0,,,,False,True,False,
Q1V3_Q32_366,16,51,travel,帕米尔高原白沙湖,艾提尕尔清真寺,,,08:30,11:57,3.447,,,True,3.447,0.0,99.76,L_P027_P025_01,rental_car,,False,False,False,
Q1V3_Q32_366,16,52,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,16,53,visit,,,P025,艾提尕尔清真寺,13:00,14:30,1.5,10:00,14:00,False,0.0,1.5,60.0,,,,False,False,False,
Q1V3_Q32_366,17,54,travel,艾提尕尔清真寺,喀什古城,,,08:30,08:39,0.151,,,True,0.151,0.0,1.2,L_P025_P024_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,17,55,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,17,56,visit,,,P024,喀什古城,13:00,16:30,3.5,10:00,19:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q32_366,18,57,travel,喀什古城,香妃园,,,08:30,08:44,0.232,,,True,0.232,0.0,2.08,L_P024_P026_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,18,58,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,18,59,visit,,,P026,香妃园,13:00,15:30,2.5,10:00,19:00,True,0.0,2.5,120.0,,,,False,False,False,
Q1V3_Q32_366,19,60,long_transfer,香妃园,克孜尔石窟,,,08:30,16:00,7.508,,,True,7.508,0.0,383.33,L_P026_P031_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_366,20,61,wait_open,,,P031,克孜尔石窟,08:30,09:30,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_366,20,62,visit,,,P031,克孜尔石窟,09:30,12:00,2.5,09:30,19:00,True,0.0,2.5,140.0,,,,False,False,True,
Q1V3_Q32_366,20,63,travel,克孜尔石窟,库车王府,,,12:00,13:17,1.287,,,True,1.287,0.0,35.87,L_P031_P030_01,taxi_transfer,,False,False,True,
Q1V3_Q32_366,20,64,visit,,,P030,库车王府,13:17,14:47,1.5,09:00,19:00,True,0.0,1.5,80.0,,,,False,False,True,
Q1V3_Q32_366,21,65,travel,库车王府,天山神秘大峡谷,,,08:30,09:49,1.317,,,True,1.317,0.0,36.6,L_P030_P029_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,21,66,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,21,67,heat_avoidance_wait,,,P029,天山神秘大峡谷,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_366,21,68,visit,,,P029,天山神秘大峡谷,16:00,19:30,3.5,08:00,17:00,False,0.0,3.5,80.0,,,,False,True,False,
Q1V3_Q32_366,22,69,travel,天山神秘大峡谷,巴音布鲁克草原,,,08:30,11:56,3.433,,,True,3.433,0.0,106.3,L_P029_P033_01,rental_car,,False,False,False,
Q1V3_Q32_366,22,70,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,22,71,heat_avoidance_wait,,,P033,巴音布鲁克草原,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_366,22,72,visit,,,P033,巴音布鲁克草原,16:00,22:00,6.0,09:00,19:45,False,0.0,6.0,280.0,,,,False,True,False,
Q1V3_Q32_366,23,73,travel,巴音布鲁克草原,那拉提草原,,,08:30,10:46,2.274,,,True,2.274,0.0,51.5,L_P033_P009_01,rental_car,,False,False,False,
Q1V3_Q32_366,23,74,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,23,75,visit,,,P009,那拉提草原,13:00,19:00,6.0,08:30,20:00,True,0.0,6.0,270.0,,,,False,False,False,
Q1V3_Q32_366,24,76,long_transfer,那拉提草原,昭苏草原,,,08:30,15:37,7.116,,,True,7.116,0.0,170.87,L_P009_P015_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_366,25,77,visit,,,P015,昭苏草原,08:30,12:00,3.5,00:00,24:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q32_366,26,78,travel,昭苏草原,夏塔古道,,,08:30,12:13,3.716,,,True,3.716,0.0,66.06,L_P015_P016_01,rental_car,,False,False,False,
Q1V3_Q32_366,26,79,lunch_break,,,,,12:13,13:00,0.784,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q32_366,26,80,visit,,,P016,夏塔古道,13:00,18:00,5.0,09:00,20:00,True,0.0,5.0,160.0,,,,False,False,False,
Q1V3_Q32_366,27,81,travel,夏塔古道,喀拉峻大草原,,,08:30,11:52,3.372,,,True,3.372,0.0,104.4,L_P016_P010_01,rental_car,,False,False,False,
Q1V3_Q32_366,27,82,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,27,83,visit,,,P010,喀拉峻大草原,13:00,19:00,6.0,08:00,20:00,True,0.0,6.0,280.0,,,,False,False,False,
Q1V3_Q32_366,28,84,travel,喀拉峻大草原,霍城薰衣草花田,,,08:30,11:57,3.446,,,True,3.446,0.0,131.38,L_P010_P014_01,rental_car,,False,False,False,
Q1V3_Q32_366,28,85,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,28,86,visit,,,P014,霍城薰衣草花田,13:00,15:30,2.5,08:00,20:00,True,0.0,2.5,70.0,,,,False,False,False,
Q1V3_Q32_366,29,87,travel,霍城薰衣草花田,果子沟大桥,,,08:30,09:06,0.597,,,True,0.597,0.0,19.1,L_P014_P017_01,taxi_transfer,,False,False,False,
Q1V3_Q32_366,29,88,visit,,,P017,果子沟大桥,09:06,10:36,1.5,00:00,24:00,True,0.0,1.5,0.0,,,,False,False,False,
Q1V3_Q32_366,30,89,travel,果子沟大桥,世界魔鬼城,,,08:30,14:28,5.974,,,True,5.974,0.0,318.28,L_P017_P023_01,rental_car,,False,False,False,
Q1V3_Q32_366,30,90,visit,,,P023,世界魔鬼城,14:28,16:58,2.5,10:00,18:30,True,0.0,2.5,124.0,,,,False,False,False,
Q1V3_Q32_366,31,91,travel,世界魔鬼城,喀纳斯湖,,,08:30,14:19,5.822,,,True,5.822,0.0,206.57,L_P023_P018_01,rental_car,,False,False,False,
Q1V3_Q32_366,31,92,visit,,,P018,喀纳斯湖,14:19,21:19,7.0,08:30,19:30,False,0.0,7.0,460.0,,,,False,False,False,
Q1V3_Q32_366,32,93,long_transfer,喀纳斯湖,可可托海,,,08:30,16:12,7.704,,,True,7.704,0.0,268.75,L_P018_P021_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_366,33,94,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_366,33,95,visit,,,P021,可可托海,13:00,18:00,5.0,09:30,18:00,True,0.0,5.0,252.0,,,,False,False,True,
Q1V3_Q32_366,34,96,return_depot,可可托海,乌鲁木齐终点,,,08:30,14:15,5.751,,,True,5.751,0.0,288.11,RETURN_TO_DEPOT,taxi_transfer,,False,False,False,
Q1V3_Q32_345,1,1,travel,乌鲁木齐起点,天山天池,,,08:30,09:28,0.967,,,True,0.967,0.0,37.02,DEPOT_TO_FIRST,taxi_transfer,,False,False,False,
Q1V3_Q32_345,1,2,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,1,3,visit,,,P001,天山天池,13:00,18:00,5.0,08:00,19:00,True,0.0,5.0,310.0,,,,False,False,False,
Q1V3_Q32_345,2,4,long_transfer,天山天池,罗布人村寨,,,08:30,15:26,6.936,,,True,6.936,0.0,308.25,L_P001_P034_02,taxi_transfer>rail>taxi_transfer>scenic_shuttle,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_345,3,5,wait_open,,,P034,罗布人村寨,08:30,09:00,0.5,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_345,3,6,visit,,,P034,罗布人村寨,09:00,11:30,2.5,09:00,19:00,True,0.0,2.5,70.0,,,,False,False,True,
Q1V3_Q32_345,4,7,travel,罗布人村寨,博斯腾湖,,,08:30,11:23,2.891,,,True,2.891,0.0,95.6,L_P034_P032_01,rental_car,,False,False,False,
Q1V3_Q32_345,4,8,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,4,9,heat_avoidance_wait,,,P032,博斯腾湖,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_345,4,10,visit,,,P032,博斯腾湖,16:00,19:30,3.5,09:00,19:00,False,0.0,3.5,90.0,,,,False,True,False,
Q1V3_Q32_345,5,11,travel,博斯腾湖,库车王府,,,08:30,12:57,4.45,,,True,4.45,0.0,157.0,L_P032_P030_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,,False,False,False,
Q1V3_Q32_345,5,12,lunch_break,,,,,12:57,13:00,0.05,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q32_345,5,13,visit,,,P030,库车王府,13:00,14:30,1.5,09:00,19:00,True,0.0,1.5,80.0,,,,False,False,False,
Q1V3_Q32_345,6,14,long_transfer,库车王府,帕米尔高原白沙湖,,,08:30,18:39,10.148,,,True,10.148,0.0,494.97,L_P030_P027_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_345,7,15,wait_open,,,P027,帕米尔高原白沙湖,08:30,09:30,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_345,7,16,visit,,,P027,帕米尔高原白沙湖,09:30,12:00,2.5,09:30,19:30,True,0.0,2.5,80.0,,,,False,False,True,
Q1V3_Q32_345,8,17,travel,帕米尔高原白沙湖,艾提尕尔清真寺,,,08:30,11:57,3.447,,,True,3.447,0.0,99.76,L_P027_P025_01,rental_car,,False,False,False,
Q1V3_Q32_345,8,18,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,8,19,visit,,,P025,艾提尕尔清真寺,13:00,14:30,1.5,10:00,14:00,False,0.0,1.5,60.0,,,,False,False,False,
Q1V3_Q32_345,9,20,travel,艾提尕尔清真寺,喀什古城,,,08:30,08:39,0.151,,,True,0.151,0.0,1.2,L_P025_P024_01,taxi_transfer,,False,False,False,
Q1V3_Q32_345,9,21,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,9,22,visit,,,P024,喀什古城,13:00,16:30,3.5,10:00,19:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q32_345,10,23,travel,喀什古城,香妃园,,,08:30,08:44,0.232,,,True,0.232,0.0,2.08,L_P024_P026_01,taxi_transfer,,False,False,False,
Q1V3_Q32_345,10,24,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,10,25,visit,,,P026,香妃园,13:00,15:30,2.5,10:00,19:00,True,0.0,2.5,120.0,,,,False,False,False,
Q1V3_Q32_345,11,26,long_transfer,香妃园,克孜尔石窟,,,08:30,16:00,7.508,,,True,7.508,0.0,383.33,L_P026_P031_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_345,12,27,wait_open,,,P031,克孜尔石窟,08:30,09:30,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q32_345,12,28,visit,,,P031,克孜尔石窟,09:30,12:00,2.5,09:30,19:00,True,0.0,2.5,140.0,,,,False,False,True,
Q1V3_Q32_345,13,29,travel,克孜尔石窟,天山神秘大峡谷,,,08:30,10:01,1.523,,,True,1.523,0.0,46.5,L_P031_P029_01,rental_car,,False,False,False,
Q1V3_Q32_345,13,30,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,13,31,heat_avoidance_wait,,,P029,天山神秘大峡谷,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_345,13,32,visit,,,P029,天山神秘大峡谷,16:00,19:30,3.5,08:00,17:00,False,0.0,3.5,80.0,,,,False,True,False,
Q1V3_Q32_345,14,33,travel,天山神秘大峡谷,巴音布鲁克草原,,,08:30,11:56,3.433,,,True,3.433,0.0,106.3,L_P029_P033_01,rental_car,,False,False,False,
Q1V3_Q32_345,14,34,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,14,35,heat_avoidance_wait,,,P033,巴音布鲁克草原,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q32_345,14,36,visit,,,P033,巴音布鲁克草原,16:00,22:00,6.0,09:00,19:45,False,0.0,6.0,280.0,,,,False,True,False,
Q1V3_Q32_345,15,37,travel,巴音布鲁克草原,那拉提草原,,,08:30,10:46,2.274,,,True,2.274,0.0,51.5,L_P033_P009_01,rental_car,,False,False,False,
Q1V3_Q32_345,15,38,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,15,39,visit,,,P009,那拉提草原,13:00,19:00,6.0,08:30,20:00,True,0.0,6.0,270.0,,,,False,False,False,
Q1V3_Q32_345,16,40,long_transfer,那拉提草原,昭苏草原,,,08:30,15:37,7.116,,,True,7.116,0.0,170.87,L_P009_P015_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q32_345,17,41,visit,,,P015,昭苏草原,08:30,12:00,3.5,00:00,24:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q32_345,18,42,travel,昭苏草原,夏塔古道,,,08:30,12:13,3.716,,,True,3.716,0.0,66.06,L_P015_P016_01,rental_car,,False,False,False,
Q1V3_Q32_345,18,43,lunch_break,,,,,12:13,13:00,0.784,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q32_345,18,44,visit,,,P016,夏塔古道,13:00,18:00,5.0,09:00,20:00,True,0.0,5.0,160.0,,,,False,False,False,
Q1V3_Q32_345,19,45,travel,夏塔古道,喀拉峻大草原,,,08:30,11:52,3.372,,,True,3.372,0.0,104.4,L_P016_P010_01,rental_car,,False,False,False,
Q1V3_Q32_345,19,46,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q32_345,19,47,visit,,,P010,喀拉峻大草原,13:00,19:00,6.0,08:00,20:00,True,0.0,6.0,280.0,,,,False,False,False,
