from_spot_id,from_spot_name,to_spot_id,to_spot_name,label_id,mode_sequence,node_path,edge_id_path,time_hours,cost_yuan_for_two,risk_score,fatigue_score,transfer_count,is_night_transport,hotel_saving_yuan,ordinary_tourist_feasible,schedule_confirmation_required,dominance_rank,label_quality_note
P035,江布拉克草原,P038,尼雅遗址,L_P035_P038_02,charter_car,SPOT::P035>SPOT::P038,AM1636,16.354,689.6,0.33,24.93,0,False,0.0,False,False,2,non_dominated_from_multimodal_edges
P035,江布拉克草原,P039,千里葡萄长廊,L_P035_P039_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P035>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::和田市>HUB::和田市>SPOT::P039,SH0153R>T0010>AR0110>T0015R>SH0157,8.55,2402.0,0.2,6.215,0,False,0.0,True,True,1,local_cost_floor;schedule_high_price_missing;template_public_edge
P035,江布拉克草原,P039,千里葡萄长廊,L_P035_P039_02,charter_car,SPOT::P035>SPOT::P039,AM1675,18.086,827.41,0.33,29.772,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P035,江布拉克草原,P040,奥依塔克冰川,L_P035_P040_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P035>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::喀什市>HUB::喀什市>SPOT::P040,SH0153R>T0010>AR0106>T0012R>SH0158,10.25,2590.0,0.2,7.745,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P035,江布拉克草原,P040,奥依塔克冰川,L_P035_P040_02,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P035>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::喀什市>HUB::喀什市>SPOT::P040,SH0153R>T0001>RL0101>T0006R>SH0158,16.45,2830.0,0.16,11.893,0,True,180.0,True,True,2,local_cost_floor;template_public_edge
P035,江布拉克草原,P040,奥依塔克冰川,L_P035_P040_03,charter_car,SPOT::P035>SPOT::P040,AM1714,18.036,910.45,0.33,29.625,0,False,0.0,True,False,3,non_dominated_from_multimodal_edges
P035,江布拉克草原,P040,奥依塔克冰川,L_P035_P040_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P035>HUB::乌鲁木齐市>BUS::乌鲁木齐市>BUS::喀什市>HUB::喀什市>SPOT::P040,SH0153R>T0017>BS0115>T0022R>SH0158,22.8,720.0,0.21,40.813,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P036,北庭故城遗址,P001,天山天池,L_P036_P001_01,taxi_transfer,SPOT::P036>SPOT::P001,AM0193,1.304,61.25,0.077,1.108,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P002,达坂城古镇,L_P036_P002_01,rental_car,SPOT::P036>SPOT::P002,AM0232,3.142,149.71,0.131,3.613,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P003,火焰山,L_P036_P003_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::吐鲁番市>HUB::吐鲁番市>SPOT::P003,SH0154R>T0001>RL0098>T0002R>SH0121,3.533,119.0,0.16,2.573,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P003,火焰山,L_P036_P003_02,rental_car,SPOT::P036>SPOT::P003,AM0271,4.715,196.5,0.159,5.463,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P004,葡萄沟,L_P036_P004_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::吐鲁番市>HUB::吐鲁番市>SPOT::P004,SH0154R>T0001>RL0098>T0002R>SH0122,2.833,119.0,0.16,1.943,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P005,坎儿井民俗园,L_P036_P005_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::吐鲁番市>HUB::吐鲁番市>SPOT::P005,SH0154R>T0001>RL0098>T0002R>SH0123,2.833,119.0,0.16,1.943,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P006,交河故城,L_P036_P006_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::吐鲁番市>HUB::吐鲁番市>SPOT::P006,SH0154R>T0001>RL0098>T0002R>SH0124,2.833,119.0,0.16,1.943,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P007,楼兰古城,L_P036_P007_01,charter_car,SPOT::P036>SPOT::P007,AM0427,15.968,820.06,0.33,23.917,0,False,0.0,False,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P008,赛里木湖,L_P036_P008_01,charter_car,SPOT::P036>SPOT::P008,AM0466,7.199,379.26,0.27,7.314,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P009,那拉提草原,L_P036_P009_01,charter_car,SPOT::P036>SPOT::P009,AM0505,9.352,346.91,0.29,10.251,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P010,喀拉峻大草原,L_P036_P010_01,charter_car,SPOT::P036>SPOT::P010,AM0544,12.303,468.43,0.33,15.481,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P011,高昌故城,L_P036_P011_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::吐鲁番市>HUB::吐鲁番市>SPOT::P011,SH0154R>T0001>RL0098>T0002R>SH0129,3.533,119.0,0.16,2.573,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P012,苏公塔,L_P036_P012_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::吐鲁番市>HUB::吐鲁番市>SPOT::P012,SH0154R>T0001>RL0098>T0002R>SH0130,2.833,119.0,0.16,1.943,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P013,吐峪沟麻扎村,L_P036_P013_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::吐鲁番市>HUB::吐鲁番市>SPOT::P013,SH0154R>T0001>RL0098>T0002R>SH0131,3.533,119.0,0.16,2.573,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P013,吐峪沟麻扎村,L_P036_P013_02,rental_car,SPOT::P036>SPOT::P013,AM0661,4.699,191.17,0.156,5.443,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P014,霍城薰衣草花田,L_P036_P014_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::伊宁市(伊犁)>HUB::伊宁市(伊犁)>HUB::霍城县(惠远古城)>SPOT::P014,SH0154R>T0001>RL0100>T0005R>R0074>SH0132,8.733,256.75,0.24,5.733,0,True,180.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P014,霍城薰衣草花田,L_P036_P014_02,charter_car,SPOT::P036>SPOT::P014,AM0700,8.19,413.19,0.33,8.574,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P014,霍城薰衣草花田,L_P036_P014_03,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::伊宁市(伊犁)>HUB::伊宁市(伊犁)>HUB::霍城县(惠远古城)>SPOT::P014,SH0154R>T0010>AR0107>T0011R>R0074>SH0132,8.3,1292.75,0.28,6.107,0,False,0.0,True,True,3,local_cost_floor;schedule_medium_price_missing;template_public_edge
P036,北庭故城遗址,P015,昭苏草原,L_P036_P015_01,charter_car,SPOT::P036>SPOT::P015,AM0739,14.204,489.61,0.33,19.588,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P016,夏塔古道,L_P036_P016_01,charter_car,SPOT::P036>SPOT::P016,AM0778,13.62,527.56,0.33,18.265,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P017,果子沟大桥,L_P036_P017_01,charter_car,SPOT::P036>SPOT::P017,AM0817,7.803,405.88,0.286,8.063,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P018,喀纳斯湖,L_P036_P018_01,charter_car,SPOT::P036>SPOT::P018,AM0856,9.842,427.2,0.33,11.023,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P019,禾木村,L_P036_P019_01,charter_car,SPOT::P036>SPOT::P019,AM0895,9.467,424.67,0.33,10.429,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P020,白哈巴村,L_P036_P020_01,charter_car,SPOT::P036>SPOT::P020,AM0934,9.355,418.29,0.33,10.255,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P021,可可托海,L_P036_P021_01,rental_car,SPOT::P036>SPOT::P021,AM0973,5.188,237.17,0.184,6.079,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P022,五彩滩,L_P036_P022_01,charter_car,SPOT::P036>SPOT::P022,AM1012,7.115,352.66,0.254,7.214,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P023,世界魔鬼城,L_P036_P023_01,rental_car,SPOT::P036>SPOT::P023,AM1051,5.891,315.68,0.231,7.061,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P023,世界魔鬼城,L_P036_P023_02,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::阿勒泰市>HUB::阿勒泰市>SPOT::P023,SH0154R>T0010>AR0112>T0014R>SH0141,7.883,1810.0,0.2,5.761,0,False,0.0,True,True,2,local_cost_floor;official_schedule_price_missing;template_public_edge
P036,北庭故城遗址,P024,喀什古城,L_P036_P024_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::喀什市>HUB::喀什市>SPOT::P024,SH0154R>T0010>AR0106>T0012R>SH0142,7.35,2590.0,0.2,5.135,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P036,北庭故城遗址,P024,喀什古城,L_P036_P024_02,charter_car,SPOT::P036>SPOT::P024,AM1090,15.924,819.13,0.33,23.803,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P024,喀什古城,L_P036_P024_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::喀什市>HUB::喀什市>SPOT::P024,SH0154R>T0001>RL0101>T0006R>SH0142,13.55,2830.0,0.16,9.283,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P036,北庭故城遗址,P024,喀什古城,L_P036_P024_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>BUS::乌鲁木齐市>BUS::喀什市>HUB::喀什市>SPOT::P024,SH0154R>T0017>BS0115>T0022R>SH0142,19.9,720.0,0.21,38.203,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P036,北庭故城遗址,P025,艾提尕尔清真寺,L_P036_P025_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::喀什市>HUB::喀什市>SPOT::P025,SH0154R>T0010>AR0106>T0012R>SH0143,7.35,2590.0,0.2,5.135,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P036,北庭故城遗址,P025,艾提尕尔清真寺,L_P036_P025_02,charter_car,SPOT::P036>SPOT::P025,AM1129,15.899,819.1,0.33,23.738,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P025,艾提尕尔清真寺,L_P036_P025_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::喀什市>HUB::喀什市>SPOT::P025,SH0154R>T0001>RL0101>T0006R>SH0143,13.55,2830.0,0.16,9.283,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P036,北庭故城遗址,P025,艾提尕尔清真寺,L_P036_P025_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>BUS::乌鲁木齐市>BUS::喀什市>HUB::喀什市>SPOT::P025,SH0154R>T0017>BS0115>T0022R>SH0143,19.9,720.0,0.21,38.203,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P036,北庭故城遗址,P026,香妃园,L_P036_P026_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::喀什市>HUB::喀什市>SPOT::P026,SH0154R>T0010>AR0106>T0012R>SH0144,7.35,2590.0,0.2,5.135,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P036,北庭故城遗址,P026,香妃园,L_P036_P026_02,charter_car,SPOT::P036>SPOT::P026,AM1168,15.905,819.11,0.33,23.754,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P026,香妃园,L_P036_P026_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::喀什市>HUB::喀什市>SPOT::P026,SH0154R>T0001>RL0101>T0006R>SH0144,13.55,2830.0,0.16,9.283,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P036,北庭故城遗址,P026,香妃园,L_P036_P026_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>BUS::乌鲁木齐市>BUS::喀什市>HUB::喀什市>SPOT::P026,SH0154R>T0017>BS0115>T0022R>SH0144,19.9,720.0,0.21,38.203,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P036,北庭故城遗址,P027,帕米尔高原白沙湖,L_P036_P027_01,charter_car,SPOT::P036>SPOT::P027,AM1207,18.676,924.94,0.33,31.53,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P028,石头城遗址,L_P036_P028_01,charter_car,SPOT::P036>SPOT::P028,AM1246,20.131,979.77,0.33,36.106,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P029,天山神秘大峡谷,L_P036_P029_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::库车市>HUB::库车市>SPOT::P029,SH0154R>T0010>AR0111>T0016R>SH0147,7.883,1210.0,0.2,5.761,0,False,0.0,True,True,1,local_cost_floor;schedule_medium_price_missing;template_public_edge
P036,北庭故城遗址,P029,天山神秘大峡谷,L_P036_P029_02,charter_car,SPOT::P036>SPOT::P029,AM1285,11.136,418.32,0.33,13.246,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P030,库车王府,L_P036_P030_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::库车市>HUB::库车市>SPOT::P030,SH0154R>T0010>AR0111>T0016R>SH0148,6.683,1210.0,0.2,4.681,0,False,0.0,True,True,1,local_cost_floor;schedule_medium_price_missing;template_public_edge
P036,北庭故城遗址,P030,库车王府,L_P036_P030_02,charter_car,SPOT::P036>SPOT::P030,AM1324,9.007,433.15,0.33,9.73,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P031,克孜尔石窟,L_P036_P031_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::库车市>HUB::库车市>SPOT::P031,SH0154R>T0010>AR0111>T0016R>SH0149,7.883,1210.0,0.2,5.761,0,False,0.0,True,True,1,local_cost_floor;schedule_medium_price_missing;template_public_edge
P036,北庭故城遗址,P031,克孜尔石窟,L_P036_P031_02,charter_car,SPOT::P036>SPOT::P031,AM1363,9.99,463.06,0.33,11.264,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P032,博斯腾湖,L_P036_P032_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::库尔勒市>HUB::库尔勒市>SPOT::P032,SH0154R>T0001>RL0099>T0003R>SH0150,5.5,286.0,0.16,3.41,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P032,博斯腾湖,L_P036_P032_02,charter_car,SPOT::P036>SPOT::P032,AM1402,6.688,283.22,0.212,6.726,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P033,巴音布鲁克草原,L_P036_P033_01,charter_car,SPOT::P036>SPOT::P033,AM1441,7.888,314.08,0.23,8.173,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P034,罗布人村寨,L_P036_P034_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::库尔勒市>HUB::库尔勒市>SPOT::P034,SH0154R>T0001>RL0099>T0003R>SH0152,6.2,286.0,0.16,4.04,0,False,0.0,True,True,1,local_cost_floor;template_public_edge
P036,北庭故城遗址,P035,江布拉克草原,L_P036_P035_01,taxi_transfer,SPOT::P036>SPOT::P035,AM1519,1.334,38.39,0.063,1.134,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P036,北庭故城遗址,L_P036_P036_01,same_spot,SPOT::P036,,0.0,0.0,0.0,0.0,0,False,0.0,True,False,1,same_spot
P036,北庭故城遗址,P037,和田博物馆,L_P036_P037_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::和田市>HUB::和田市>SPOT::P037,SH0154R>T0010>AR0110>T0015R>SH0155,7.35,2402.0,0.2,5.135,0,False,0.0,True,True,1,local_cost_floor;schedule_high_price_missing;template_public_edge
P036,北庭故城遗址,P037,和田博物馆,L_P036_P037_02,charter_car,SPOT::P036>SPOT::P037,AM1598,17.306,794.18,0.33,27.532,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P038,尼雅遗址,L_P036_P038_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::和田市>HUB::和田市>HUB::民丰县(尼雅遗址)>SPOT::P038,SH0154R>T0010>AR0110>T0015R>R0092>SH0156,10.55,2462.5,0.28,7.94,0,False,0.0,False,True,1,local_cost_floor;schedule_high_price_missing;template_public_edge
P036,北庭故城遗址,P038,尼雅遗址,L_P036_P038_02,charter_car,SPOT::P036>SPOT::P038,AM1637,15.609,656.26,0.33,22.996,0,False,0.0,False,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P039,千里葡萄长廊,L_P036_P039_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::和田市>HUB::和田市>SPOT::P039,SH0154R>T0010>AR0110>T0015R>SH0157,7.35,2402.0,0.2,5.135,0,False,0.0,True,True,1,local_cost_floor;schedule_high_price_missing;template_public_edge
P036,北庭故城遗址,P039,千里葡萄长廊,L_P036_P039_02,charter_car,SPOT::P036>SPOT::P039,AM1676,17.32,794.07,0.33,27.571,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P040,奥依塔克冰川,L_P036_P040_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>AIR::乌鲁木齐市>AIR::喀什市>HUB::喀什市>SPOT::P040,SH0154R>T0010>AR0106>T0012R>SH0158,9.05,2590.0,0.2,6.665,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P036,北庭故城遗址,P040,奥依塔克冰川,L_P036_P040_02,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>RAIL::乌鲁木齐市>RAIL::喀什市>HUB::喀什市>SPOT::P040,SH0154R>T0001>RL0101>T0006R>SH0158,15.25,2830.0,0.16,10.813,0,True,180.0,True,True,2,local_cost_floor;template_public_edge
P036,北庭故城遗址,P040,奥依塔克冰川,L_P036_P040_03,charter_car,SPOT::P036>SPOT::P040,AM1715,17.266,877.11,0.33,27.42,0,False,0.0,True,False,3,non_dominated_from_multimodal_edges
P036,北庭故城遗址,P040,奥依塔克冰川,L_P036_P040_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P036>HUB::乌鲁木齐市>BUS::乌鲁木齐市>BUS::喀什市>HUB::喀什市>SPOT::P040,SH0154R>T0017>BS0115>T0022R>SH0158,21.6,720.0,0.21,39.733,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P037,和田博物馆,P001,天山天池,L_P037_P001_01,scenic_shuttle>taxi_transfer>air>taxi_transfer,SPOT::P037>HUB::和田市>AIR::和田市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P001,SH0155R>T0015>AR0110R>T0010R>AD1719,8.017,2424.02,0.222,5.687,0,False,0.0,True,True,1,local_cost_floor;schedule_high_price_missing;template_public_edge
P037,和田博物馆,P001,天山天池,L_P037_P001_02,charter_car,SPOT::P037>SPOT::P001,AM0194,15.943,732.61,0.33,23.852,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P037,和田博物馆,P002,达坂城古镇,L_P037_P002_01,scenic_shuttle>taxi_transfer>air>taxi_transfer,SPOT::P037>HUB::和田市>AIR::和田市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P002,SH0155R>T0015>AR0110R>T0010R>AD1720,8.383,2442.43,0.234,5.998,0,False,0.0,True,True,1,local_cost_floor;schedule_high_price_missing;template_public_edge
P037,和田博物馆,P002,达坂城古镇,L_P037_P002_02,charter_car,SPOT::P037>SPOT::P002,AM0233,15.89,729.68,0.33,23.715,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P037,和田博物馆,P003,火焰山,L_P037_P003_01,charter_car,SPOT::P037>SPOT::P003,AM0272,17.059,733.57,0.33,26.843,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P004,葡萄沟,L_P037_P004_01,charter_car,SPOT::P037>SPOT::P004,AM0311,16.911,723.62,0.33,26.435,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P005,坎儿井民俗园,L_P037_P005_01,charter_car,SPOT::P037>SPOT::P005,AM0350,16.573,716.37,0.33,25.516,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P006,交河故城,L_P037_P006_01,charter_car,SPOT::P037>SPOT::P006,AM0389,16.652,719.0,0.33,25.729,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P007,楼兰古城,L_P037_P007_01,rental_car,SPOT::P037>SPOT::P007,AM0428,5.617,272.52,0.205,6.669,0,False,0.0,False,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P008,赛里木湖,L_P037_P008_01,charter_car,SPOT::P037>SPOT::P008,AM0467,18.872,762.69,0.33,32.127,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P009,那拉提草原,L_P037_P009_01,charter_car,SPOT::P037>SPOT::P009,AM0506,14.542,549.01,0.33,20.379,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P010,喀拉峻大草原,L_P037_P010_01,charter_car,SPOT::P037>SPOT::P010,AM0545,18.556,696.62,0.33,31.168,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P011,高昌故城,L_P037_P011_01,charter_car,SPOT::P037>SPOT::P011,AM0584,17.338,738.27,0.33,27.622,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P012,苏公塔,L_P037_P012_01,charter_car,SPOT::P037>SPOT::P012,AM0623,16.663,718.41,0.33,25.759,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P013,吐峪沟麻扎村,L_P037_P013_01,charter_car,SPOT::P037>SPOT::P013,AM0662,17.42,744.12,0.33,27.853,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P014,霍城薰衣草花田,L_P037_P014_01,charter_car,SPOT::P037>SPOT::P014,AM0701,17.783,721.75,0.33,28.89,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P015,昭苏草原,L_P037_P015_01,charter_car,SPOT::P037>SPOT::P015,AM0740,20.492,717.8,0.33,37.293,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P016,夏塔古道,L_P037_P016_01,charter_car,SPOT::P037>SPOT::P016,AM0779,19.836,755.75,0.33,35.151,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P017,果子沟大桥,L_P037_P017_01,charter_car,SPOT::P037>SPOT::P017,AM0818,18.291,740.07,0.33,30.376,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P018,喀纳斯湖,L_P037_P018_01,charter_car,SPOT::P037>SPOT::P018,AM0857,23.621,1062.94,0.33,48.461,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P019,禾木村,L_P037_P019_01,charter_car,SPOT::P037>SPOT::P019,AM0896,23.199,1060.41,0.33,46.863,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P020,白哈巴村,L_P037_P020_01,charter_car,SPOT::P037>SPOT::P020,AM0935,23.071,1054.03,0.33,46.385,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P021,可可托海,L_P037_P021_01,charter_car,SPOT::P037>SPOT::P021,AM0974,20.925,983.73,0.33,38.745,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P022,五彩滩,L_P037_P022_01,charter_car,SPOT::P037>SPOT::P022,AM1013,20.902,988.4,0.33,38.668,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P037,和田博物馆,P023,世界魔鬼城,L_P037_P023_01,charter_car,SPOT::P037>SPOT::P023,AM1052,20.854,786.8,0.33,38.505,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
