plan_id,year,gateway_policy,entry_gateway,exit_gateway,spots_count,estimated_days,transport_cost_yuan_for_two,travel_hours,service_hours,active_hours,red_days,yellow_days,long_transfer_edges,time_window_violations,max_day_active_hours,mean_day_active_hours,risk_score,fatigue_score,schedule_soft_feasible,schedule_strict_feasible,spot_id_sequence,route_sequence,mode_hours_mix,mode_cost_mix
Q2V3_038_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,15,2098.09,64.97,49.5,116.22,1,4,5,0,9.962,7.748,2.563,54.203,True,True,P033 -> P029 -> P031 -> P026 -> P024 -> P040 -> P028 -> P027 -> P025 -> P037 -> P039 -> P030 -> P034 -> P032 -> P011 -> P002 -> P001,巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 香妃园 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 高昌故城 -> 达坂城古镇 -> 天山天池,"{""charter_car"": 21.479, ""gateway_access"": 7.129, ""rail"": 3.55, ""rental_car"": 12.612, ""scenic_shuttle"": 10.6, ""self_drive"": 9.6}","{""charter_car"": 1015.04, ""gateway_access"": 257.08, ""rail"": 137.0, ""rental_car"": 419.47, ""scenic_shuttle"": 0.0, ""self_drive"": 269.5}"
Q2V3_039_OPEN_GATEWAY,1,open_gateway,那拉提镇,吐鲁番市,23,19,1619.99,62.125,84.75,148.625,0,5,5,0,9.322,7.822,3.226,53.608,True,True,P016 -> P015 -> P010 -> P014 -> P017 -> P008 -> P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P001 -> P036 -> P035 -> P002 -> P005 -> P003 -> P013 -> P011 -> P004 -> P012 -> P006,夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 天山天池 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 坎儿井民俗园 -> 火焰山 -> 吐峪沟麻扎村 -> 高昌故城 -> 葡萄沟 -> 苏公塔 -> 交河故城,"{""charter_car"": 17.848, ""gateway_access"": 7.998, ""rental_car"": 13.829, ""scenic_shuttle"": 10.5, ""self_drive"": 11.95}","{""charter_car"": 813.0, ""gateway_access"": 258.82, ""rental_car"": 352.92, ""scenic_shuttle"": 0.0, ""self_drive"": 195.25}"
Q2V3_039_OPEN_GATEWAY,2,open_gateway,喀什市,那拉提镇,15,12,1304.66,47.666,45.5,94.216,1,2,3,0,9.962,7.851,2.039,38.12,True,True,P040 -> P028 -> P027 -> P025 -> P026 -> P024 -> P037 -> P039 -> P030 -> P031 -> P029 -> P034 -> P032 -> P033 -> P009,奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 喀什古城 -> 和田博物馆 -> 千里葡萄长廊 -> 库车王府 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 罗布人村寨 -> 博斯腾湖 -> 巴音布鲁克草原 -> 那拉提草原,"{""charter_car"": 20.528, ""gateway_access"": 3.3, ""rail"": 3.55, ""rental_car"": 9.588, ""scenic_shuttle"": 10.7}","{""charter_car"": 840.48, ""gateway_access"": 55.0, ""rail"": 137.0, ""rental_car"": 272.18, ""scenic_shuttle"": 0.0}"
Q2V3_040_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,17,1420.96,63.17,63.75,128.67,0,5,5,0,9.069,7.569,2.661,51.37,True,True,P033 -> P010 -> P015 -> P016 -> P009 -> P029 -> P031 -> P030 -> P034 -> P032 -> P005 -> P012 -> P013 -> P003 -> P004 -> P011 -> P006 -> P035 -> P001,巴音布鲁克草原 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 苏公塔 -> 吐峪沟麻扎村 -> 火焰山 -> 葡萄沟 -> 高昌故城 -> 交河故城 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 23.376, ""gateway_access"": 7.129, ""rail"": 3.55, ""rental_car"": 7.765, ""scenic_shuttle"": 13.9, ""self_drive"": 7.45}","{""charter_car"": 745.92, ""gateway_access"": 257.08, ""rail"": 137.0, ""rental_car"": 129.71, ""scenic_shuttle"": 0.0, ""self_drive"": 151.25}"
Q2V3_040_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,17,3046.18,63.696,66.5,131.946,1,4,5,1,19.405,7.762,2.925,52.159,True,False,P002 -> P028 -> P027 -> P040 -> P026 -> P024 -> P025 -> P037 -> P039 -> P014 -> P017 -> P008 -> P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036,达坂城古镇 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址,"{""air"": 4.583, ""charter_car"": 41.282, ""gateway_access"": 3.344, ""rental_car"": 6.687, ""scenic_shuttle"": 7.8}","{""air"": 873.28, ""charter_car"": 1789.76, ""gateway_access"": 148.69, ""rental_car"": 234.45, ""scenic_shuttle"": 0.0}"
Q2V3_041_OPEN_GATEWAY,1,open_gateway,伊宁市(伊犁),乌鲁木齐市,21,17,1157.05,58.956,67.75,128.106,0,4,4,0,9.036,7.536,2.659,49.313,True,True,P017 -> P008 -> P014 -> P010 -> P015 -> P016 -> P009 -> P029 -> P031 -> P030 -> P034 -> P032 -> P005 -> P012 -> P013 -> P003 -> P004 -> P011 -> P006 -> P035 -> P001,果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 苏公塔 -> 吐峪沟麻扎村 -> 火焰山 -> 葡萄沟 -> 高昌故城 -> 交河故城 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 17.25, ""gateway_access"": 1.586, ""rail"": 3.55, ""rental_car"": 8.92, ""scenic_shuttle"": 14.2, ""self_drive"": 13.45}","{""charter_car"": 546.81, ""gateway_access"": 67.25, ""rail"": 137.0, ""rental_car"": 166.74, ""scenic_shuttle"": 0.0, ""self_drive"": 239.25}"
Q2V3_041_OPEN_GATEWAY,2,open_gateway,喀什市,阿勒泰市,17,16,1997.07,59.754,62.5,124.354,1,5,6,1,14.222,7.772,2.826,50.919,True,False,P040 -> P028 -> P027 -> P025 -> P026 -> P024 -> P037 -> P039 -> P033 -> P002 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023,奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 喀什古城 -> 和田博物馆 -> 千里葡萄长廊 -> 巴音布鲁克草原 -> 达坂城古镇 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城,"{""charter_car"": 40.282, ""gateway_access"": 3.3, ""rental_car"": 8.172, ""scenic_shuttle"": 5.2, ""self_drive"": 2.8}","{""charter_car"": 1649.16, ""gateway_access"": 55.0, ""rental_car"": 237.91, ""scenic_shuttle"": 0.0, ""self_drive"": 55.0}"
Q2V3_042_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,16,2620.52,66.828,52.0,120.228,1,3,4,1,21.441,7.514,2.833,56.14,True,False,P002 -> P035 -> P036 -> P028 -> P027 -> P040 -> P026 -> P024 -> P025 -> P037 -> P039 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008,达坂城古镇 -> 江布拉克草原 -> 北庭故城遗址 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖,"{""air"": 4.583, ""charter_car"": 25.465, ""gateway_access"": 7.232, ""rental_car"": 10.548, ""scenic_shuttle"": 9.0, ""self_drive"": 10.0}","{""air"": 873.28, ""charter_car"": 1029.55, ""gateway_access"": 359.58, ""rental_car"": 215.11, ""scenic_shuttle"": 0.0, ""self_drive"": 143.0}"
Q2V3_042_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,17,1549.78,55.659,78.25,135.659,1,4,5,0,9.638,7.98,2.673,44.192,True,True,P001 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P009 -> P033 -> P029 -> P030 -> P031 -> P034 -> P032 -> P005 -> P011 -> P004 -> P013 -> P006 -> P003 -> P012,天山天池 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 高昌故城 -> 葡萄沟 -> 吐峪沟麻扎村 -> 交河故城 -> 火焰山 -> 苏公塔,"{""charter_car"": 28.82, ""gateway_access"": 3.5, ""rail"": 3.55, ""rental_car"": 6.489, ""scenic_shuttle"": 13.3}","{""charter_car"": 1097.05, ""gateway_access"": 141.02, ""rail"": 137.0, ""rental_car"": 174.71, ""scenic_shuttle"": 0.0}"
Q2V3_043_OPEN_GATEWAY,1,open_gateway,那拉提镇,和田市,17,15,2235.73,58.205,54.5,114.455,0,5,5,0,9.13,7.63,2.474,50.275,True,True,P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008 -> P002 -> P013 -> P035 -> P036 -> P028 -> P027 -> P040 -> P025 -> P039 -> P037,那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 达坂城古镇 -> 吐峪沟麻扎村 -> 江布拉克草原 -> 北庭故城遗址 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 艾提尕尔清真寺 -> 千里葡萄长廊 -> 和田博物馆,"{""air"": 4.583, ""charter_car"": 18.874, ""gateway_access"": 1.6, ""rental_car"": 10.548, ""scenic_shuttle"": 7.8, ""self_drive"": 14.8}","{""air"": 873.28, ""charter_car"": 839.34, ""gateway_access"": 55.0, ""rental_car"": 215.11, ""scenic_shuttle"": 0.0, ""self_drive"": 253.0}"
Q2V3_043_OPEN_GATEWAY,2,open_gateway,阿勒泰市,喀什市,21,17,1713.48,55.241,75.75,132.741,0,5,5,0,9.308,7.808,2.677,45.648,True,True,P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P001 -> P005 -> P006 -> P012 -> P011 -> P003 -> P004 -> P034 -> P032 -> P033 -> P029 -> P030 -> P031 -> P026 -> P024,世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 天山天池 -> 坎儿井民俗园 -> 交河故城 -> 苏公塔 -> 高昌故城 -> 火焰山 -> 葡萄沟 -> 罗布人村寨 -> 博斯腾湖 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 香妃园 -> 喀什古城,"{""charter_car"": 26.099, ""gateway_access"": 1.6, ""rail"": 2.433, ""rental_car"": 7.409, ""scenic_shuttle"": 11.9, ""self_drive"": 5.8}","{""charter_car"": 1100.67, ""gateway_access"": 55.0, ""rail"": 99.0, ""rental_car"": 255.31, ""scenic_shuttle"": 0.0, ""self_drive"": 203.5}"
Q2V3_044_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,12,2122.8,50.143,43.75,94.593,1,1,2,1,18.128,7.883,2.264,39.599,True,False,P001 -> P035 -> P028 -> P027 -> P040 -> P026 -> P024 -> P025 -> P037 -> P039 -> P005 -> P006 -> P003 -> P013 -> P011 -> P004 -> P012,天山天池 -> 江布拉克草原 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 坎儿井民俗园 -> 交河故城 -> 火焰山 -> 吐峪沟麻扎村 -> 高昌故城 -> 葡萄沟 -> 苏公塔,"{""air"": 4.583, ""charter_car"": 22.152, ""gateway_access"": 3.5, ""rental_car"": 2.058, ""scenic_shuttle"": 14.7, ""self_drive"": 3.15}","{""air"": 873.28, ""charter_car"": 990.16, ""gateway_access"": 141.02, ""rental_car"": 66.09, ""scenic_shuttle"": 0.0, ""self_drive"": 52.25}"
Q2V3_044_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,20,2013.77,69.403,86.5,158.353,0,7,7,0,9.418,7.918,3.133,58.787,True,True,P002 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P031 -> P030 -> P034 -> P032,达坂城古镇 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖,"{""charter_car"": 27.856, ""gateway_access"": 6.372, ""rail"": 3.55, ""rental_car"": 15.825, ""scenic_shuttle"": 7.0, ""self_drive"": 8.8}","{""charter_car"": 1127.68, ""gateway_access"": 244.63, ""rail"": 137.0, ""rental_car"": 361.46, ""scenic_shuttle"": 0.0, ""self_drive"": 143.0}"
Q2V3_045_OPEN_GATEWAY,1,open_gateway,喀什市,吐鲁番市,17,13,1405.7,50.757,46.25,98.407,1,3,4,1,14.222,7.57,2.389,39.505,True,False,P028 -> P027 -> P040 -> P024 -> P026 -> P025 -> P037 -> P039 -> P033 -> P001 -> P005 -> P012 -> P006 -> P013 -> P003 -> P011 -> P004,石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 喀什古城 -> 香妃园 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 巴音布鲁克草原 -> 天山天池 -> 坎儿井民俗园 -> 苏公塔 -> 交河故城 -> 吐峪沟麻扎村 -> 火焰山 -> 高昌故城 -> 葡萄沟,"{""charter_car"": 24.905, ""gateway_access"": 6.661, ""rail"": 2.433, ""rental_car"": 2.058, ""scenic_shuttle"": 14.7}","{""charter_car"": 1031.15, ""gateway_access"": 209.46, ""rail"": 99.0, ""rental_car"": 66.09, ""scenic_shuttle"": 0.0}"
Q2V3_045_OPEN_GATEWAY,2,open_gateway,伊宁市(伊犁),阿勒泰市,21,20,1715.38,66.272,84.0,152.722,0,7,7,0,9.136,7.636,2.964,55.959,True,True,P017 -> P008 -> P014 -> P010 -> P015 -> P016 -> P009 -> P029 -> P031 -> P030 -> P034 -> P032 -> P002 -> P035 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023,果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 达坂城古镇 -> 江布拉克草原 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城,"{""charter_car"": 33.044, ""gateway_access"": 1.1, ""rail"": 3.55, ""rental_car"": 9.778, ""scenic_shuttle"": 8.8, ""self_drive"": 10.0}","{""charter_car"": 1191.41, ""gateway_access"": 60.0, ""rail"": 137.0, ""rental_car"": 183.97, ""scenic_shuttle"": 0.0, ""self_drive"": 143.0}"
Q2V3_046_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,18,17,2480.63,80.251,47.25,129.251,2,3,5,2,20.803,7.603,3.357,66.086,True,False,P002 -> P004 -> P011 -> P003 -> P012 -> P006 -> P013 -> P005 -> P037 -> P039 -> P024 -> P040 -> P028 -> P027 -> P025 -> P026 -> P015 -> P009,达坂城古镇 -> 葡萄沟 -> 高昌故城 -> 火焰山 -> 苏公塔 -> 交河故城 -> 吐峪沟麻扎村 -> 坎儿井民俗园 -> 和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 昭苏草原 -> 那拉提草原,"{""charter_car"": 48.799, ""gateway_access"": 8.742, ""rental_car"": 8.61, ""scenic_shuttle"": 14.1}","{""charter_car"": 1894.74, ""gateway_access"": 308.56, ""rental_car"": 277.33, ""scenic_shuttle"": 0.0}"
Q2V3_046_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,20,19,1966.99,65.433,83.0,150.883,0,7,7,0,9.441,7.941,2.92,54.572,True,True,P001 -> P035 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P016 -> P033 -> P029 -> P031 -> P030 -> P034 -> P032,天山天池 -> 江布拉克草原 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 夏塔古道 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖,"{""charter_car"": 28.695, ""gateway_access"": 6.006, ""rail"": 3.55, ""rental_car"": 9.232, ""scenic_shuttle"": 8.8, ""self_drive"": 9.15}","{""charter_car"": 1178.79, ""gateway_access"": 226.22, ""rail"": 137.0, ""rental_car"": 284.73, ""scenic_shuttle"": 0.0, ""self_drive"": 140.25}"
Q2V3_047_OPEN_GATEWAY,1,open_gateway,吐鲁番市,喀什市,16,13,1394.48,54.258,41.25,96.558,2,1,3,2,16.203,7.428,2.542,44.527,True,False,P012 -> P006 -> P013 -> P004 -> P011 -> P003 -> P005 -> P009 -> P037 -> P039 -> P026 -> P040 -> P028 -> P027 -> P025 -> P024,苏公塔 -> 交河故城 -> 吐峪沟麻扎村 -> 葡萄沟 -> 高昌故城 -> 火焰山 -> 坎儿井民俗园 -> 那拉提草原 -> 和田博物馆 -> 千里葡萄长廊 -> 香妃园 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 喀什古城,"{""charter_car"": 30.744, ""gateway_access"": 2.1, ""rental_car"": 7.314, ""scenic_shuttle"": 14.1}","{""charter_car"": 1123.8, ""gateway_access"": 50.0, ""rental_car"": 220.68, ""scenic_shuttle"": 0.0}"
Q2V3_047_OPEN_GATEWAY,2,open_gateway,乌鲁木齐市,库尔勒市,22,20,1920.15,68.487,89.0,159.587,0,6,6,0,9.479,7.979,3.235,58.494,True,True,P002 -> P035 -> P036 -> P001 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P033 -> P029 -> P030 -> P031 -> P034 -> P032,达坂城古镇 -> 江布拉克草原 -> 北庭故城遗址 -> 天山天池 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖,"{""charter_car"": 28.733, ""gateway_access"": 3.083, ""rail"": 3.55, ""rental_car"": 13.571, ""scenic_shuttle"": 7.6, ""self_drive"": 11.95}","{""charter_car"": 1197.44, ""gateway_access"": 80.43, ""rail"": 137.0, ""rental_car"": 310.03, ""scenic_shuttle"": 0.0, ""self_drive"": 195.25}"
Q2V3_048_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,19,2820.96,82.49,63.25,147.84,2,4,6,2,22.504,7.781,3.546,68.063,True,False,P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P037 -> P039 -> P025 -> P040 -> P028 -> P027 -> P024 -> P026 -> P012 -> P003 -> P011 -> P013 -> P006,可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 和田博物馆 -> 千里葡萄长廊 -> 艾提尕尔清真寺 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 喀什古城 -> 香妃园 -> 苏公塔 -> 火焰山 -> 高昌故城 -> 吐峪沟麻扎村 -> 交河故城,"{""charter_car"": 52.28, ""gateway_access"": 8.496, ""rental_car"": 8.214, ""scenic_shuttle"": 13.5}","{""charter_car"": 2190.59, ""gateway_access"": 392.14, ""rental_car"": 238.23, ""scenic_shuttle"": 0.0}"
Q2V3_048_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,17,1471.37,59.727,67.0,128.127,0,4,4,0,9.037,7.537,2.753,51.274,True,True,P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P030 -> P031 -> P034 -> P032 -> P005 -> P004 -> P002 -> P036 -> P035 -> P001,赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 葡萄沟 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 11.692, ""gateway_access"": 6.868, ""rail"": 3.55, ""rental_car"": 14.967, ""scenic_shuttle"": 7.6, ""self_drive"": 15.05}","{""charter_car"": 391.15, ""gateway_access"": 337.74, ""rail"": 137.0, ""rental_car"": 344.23, ""scenic_shuttle"": 0.0, ""self_drive"": 261.25}"
Q2V3_049_OPEN_GATEWAY,1,open_gateway,喀什市,阿勒泰市,20,17,2005.57,64.181,64.25,130.181,1,4,5,1,18.128,7.658,3.019,53.965,True,False,P040 -> P028 -> P027 -> P026 -> P037 -> P039 -> P005 -> P012 -> P004 -> P006 -> P013 -> P003 -> P011 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023,奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 香妃园 -> 和田博物馆 -> 千里葡萄长廊 -> 坎儿井民俗园 -> 苏公塔 -> 葡萄沟 -> 交河故城 -> 吐峪沟麻扎村 -> 火焰山 -> 高昌故城 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城,"{""charter_car"": 37.619, ""gateway_access"": 3.3, ""rental_car"": 8.362, ""scenic_shuttle"": 11.1, ""self_drive"": 3.8}","{""charter_car"": 1611.73, ""gateway_access"": 55.0, ""rental_car"": 239.84, ""scenic_shuttle"": 0.0, ""self_drive"": 99.0}"
Q2V3_049_OPEN_GATEWAY,2,open_gateway,喀什市,库尔勒市,18,17,1670.29,60.626,66.0,128.026,0,4,4,0,9.031,7.531,2.811,54.209,True,True,P024 -> P025 -> P030 -> P031 -> P029 -> P033 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008 -> P001 -> P035 -> P002 -> P032 -> P034,喀什古城 -> 艾提尕尔清真寺 -> 库车王府 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 巴音布鲁克草原 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 天山天池 -> 江布拉克草原 -> 达坂城古镇 -> 博斯腾湖 -> 罗布人村寨,"{""charter_car"": 19.737, ""gateway_access"": 1.6, ""rental_car"": 19.139, ""scenic_shuttle"": 7.0, ""self_drive"": 13.15}","{""charter_car"": 925.17, ""gateway_access"": 55.0, ""rental_car"": 494.87, ""scenic_shuttle"": 0.0, ""self_drive"": 195.25}"
Q2V3_050_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,20,19,3290.23,82.876,65.5,150.826,1,6,7,1,16.13,7.938,3.491,69.792,True,False,P022 -> P021 -> P036 -> P035 -> P002 -> P028 -> P027 -> P040 -> P024 -> P026 -> P025 -> P037 -> P039 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008,五彩滩 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 喀什古城 -> 香妃园 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖,"{""air"": 4.583, ""charter_car"": 31.692, ""gateway_access"": 12.081, ""rental_car"": 15.52, ""scenic_shuttle"": 9.0, ""self_drive"": 10.0}","{""air"": 873.28, ""charter_car"": 1268.96, ""gateway_access"": 602.83, ""rental_car"": 402.16, ""scenic_shuttle"": 0.0, ""self_drive"": 143.0}"
Q2V3_050_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,18,15,1470.59,52.774,64.75,119.274,1,4,5,0,9.967,7.952,2.469,41.49,True,True,P001 -> P012 -> P013 -> P004 -> P006 -> P003 -> P011 -> P005 -> P032 -> P034 -> P030 -> P031 -> P029 -> P033 -> P023 -> P020 -> P018 -> P019,天山天池 -> 苏公塔 -> 吐峪沟麻扎村 -> 葡萄沟 -> 交河故城 -> 火焰山 -> 高昌故城 -> 坎儿井民俗园 -> 博斯腾湖 -> 罗布人村寨 -> 库车王府 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 巴音布鲁克草原 -> 世界魔鬼城 -> 白哈巴村 -> 喀纳斯湖 -> 禾木村,"{""charter_car"": 24.379, ""gateway_access"": 7.2, ""rail"": 2.433, ""rental_car"": 4.562, ""scenic_shuttle"": 14.2}","{""charter_car"": 879.78, ""gateway_access"": 364.56, ""rail"": 99.0, ""rental_car"": 127.25, ""scenic_shuttle"": 0.0}"
