label_id,from_id,to_id,mode,mode_combo,time_hours,cost_yuan_for_two,risk_score,fatigue_score,path_desc,source,schedule_required,is_gateway_label,gateway_name,direction
Q2L002374,P031,P002,charter_car,amap_selfdrive,8.636,404.16,0.342,7.341,amap road 734.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002373,P031,P002,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.5,1075.0,0.3,5.1,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002376,P031,P003,charter_car,amap_selfdrive,9.992,408.06,0.39,8.493,amap road 741.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002375,P031,P003,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,9.5,1119.0,0.3,5.7,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002378,P031,P004,charter_car,amap_selfdrive,9.794,398.1,0.383,8.325,amap road 723.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002377,P031,P004,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.8,1119.0,0.3,5.28,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002380,P031,P005,charter_car,amap_selfdrive,9.444,390.85,0.371,8.027,amap road 710.6km,amap_driving_od_matrix_clean,False,False,,
Q2L002379,P031,P005,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.8,1119.0,0.3,5.28,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002382,P031,P006,charter_car,amap_selfdrive,9.546,393.49,0.374,8.114,amap road 715.4km,amap_driving_od_matrix_clean,False,False,,
Q2L002381,P031,P006,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.8,1119.0,0.3,5.28,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002384,P031,P007,charter_car,amap_selfdrive,7.649,384.23,0.308,6.502,amap road 698.6km,amap_driving_od_matrix_clean,False,False,,
Q2L002386,P031,P008,charter_car,amap_selfdrive,11.103,413.68,0.429,9.438,amap road 752.1km,amap_driving_od_matrix_clean,False,False,,
Q2L002385,P031,P008,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,10.8,2502.5,0.38,6.48,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002388,P031,P009,charter_car,amap_selfdrive,6.839,200.0,0.279,5.813,amap road 363.6km,amap_driving_od_matrix_clean,False,False,,
Q2L002390,P031,P010,charter_car,amap_selfdrive,10.691,347.62,0.414,9.087,amap road 632.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002389,P031,P010,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,12.65,2483.25,0.38,7.59,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002392,P031,P011,charter_car,amap_selfdrive,10.207,412.76,0.397,8.676,amap road 750.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002391,P031,P011,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,9.5,1119.0,0.3,5.7,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002394,P031,P012,charter_car,amap_selfdrive,9.541,392.89,0.374,8.11,amap road 714.3km,amap_driving_od_matrix_clean,False,False,,
Q2L002393,P031,P012,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.8,1119.0,0.3,5.28,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002396,P031,P013,charter_car,amap_selfdrive,10.318,418.6,0.401,8.77,amap road 761.1km,amap_driving_od_matrix_clean,False,False,,
Q2L002395,P031,P013,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,9.5,1119.0,0.3,5.7,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002398,P031,P014,charter_car,amap_selfdrive,10.057,372.74,0.392,8.548,amap road 677.7km,amap_driving_od_matrix_clean,False,False,,
Q2L002397,P031,P014,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,10.65,2444.75,0.38,6.39,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002400,P031,P015,charter_car,amap_selfdrive,12.624,368.79,0.482,10.73,amap road 670.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002399,P031,P015,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,15.15,2519.0,0.38,9.09,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002402,P031,P016,charter_car,amap_selfdrive,12.03,406.74,0.461,10.225,amap road 739.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002401,P031,P016,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,13.65,2599.0,0.38,8.19,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002404,P031,P017,charter_car,amap_selfdrive,10.482,391.06,0.407,8.91,amap road 711.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002403,P031,P017,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,10.8,2502.5,0.38,6.48,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002406,P031,P018,charter_car,amap_selfdrive,18.311,642.12,0.681,15.564,amap road 1167.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002405,P031,P018,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,13.65,1361.0,0.3,8.19,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002408,P031,P019,charter_car,amap_selfdrive,17.953,639.59,0.668,15.26,amap road 1162.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002407,P031,P019,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,13.65,1361.0,0.3,8.19,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002410,P031,P020,charter_car,amap_selfdrive,17.912,633.21,0.667,15.225,amap road 1151.3km,amap_driving_od_matrix_clean,False,False,,
Q2L002409,P031,P020,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,14.65,1694.0,0.3,8.79,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002412,P031,P021,charter_car,amap_selfdrive,13.589,658.22,0.516,11.551,amap road 1196.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002411,P031,P021,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,12.65,1383.5,0.3,7.59,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002414,P031,P022,charter_car,amap_selfdrive,15.563,567.58,0.585,13.229,amap road 1032.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002413,P031,P022,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,13.65,1361.0,0.3,8.19,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002416,P031,P023,charter_car,amap_selfdrive,12.884,437.79,0.491,10.951,amap road 796.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002415,P031,P023,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,10.15,1820.0,0.3,6.09,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002418,P031,P024,charter_car,amap_selfdrive,7.561,383.3,0.305,6.427,amap road 696.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002417,P031,P024,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.45,2120.0,0.3,5.67,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002420,P031,P025,charter_car,amap_selfdrive,7.542,383.27,0.304,6.411,amap road 696.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002419,P031,P025,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.45,2120.0,0.3,5.67,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002422,P031,P026,charter_car,amap_selfdrive,7.493,383.28,0.302,6.369,amap road 696.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002421,P031,P026,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.45,2120.0,0.3,5.67,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002424,P031,P027,charter_car,amap_selfdrive,10.475,489.1,0.407,8.904,amap road 889.3km,amap_driving_od_matrix_clean,False,False,,
Q2L002423,P031,P027,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,16.15,2279.5,0.38,9.69,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002426,P031,P028,charter_car,amap_selfdrive,11.956,543.93,0.458,10.163,amap road 989.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002425,P031,P028,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,13.95,2279.5,0.38,8.37,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002427,P031,P029,scenic_shuttle,scenic_shuttle -> scenic_shuttle,3.0,0.0,0.08,2.1,scenic_shuttle -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002428,P031,P029,rental_car,amap_selfdrive,1.523,46.5,0.093,1.447,amap road 84.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002429,P031,P030,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002430,P031,P030,rental_car,amap_selfdrive,1.287,35.87,0.085,1.223,amap road 65.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002431,P031,P031,same_spot,same_spot,0.0,0.0,0.0,0.0,same spot,zero_self_loop,False,False,,
Q2L003213,P031,P032,rail,local_transfer -> rail -> local_transfer,3.55,137.0,0.055,1.597,T9522 库车-库尔勒,rail_12306_model_options,True,False,,
Q2L002434,P031,P033,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.65,143.0,0.43,5.65,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002435,P031,P033,rental_car,amap_selfdrive,4.761,150.47,0.207,4.523,amap road 273.6km,amap_driving_od_matrix_clean,False,False,,
Q2L003214,P031,P034,rail,local_transfer -> rail -> local_transfer,3.55,137.0,0.055,1.597,T9522 库车-库尔勒,rail_12306_model_options,True,False,,
Q2L002439,P031,P035,charter_car,amap_selfdrive,10.438,496.76,0.405,8.872,amap road 903.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002438,P031,P035,air,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,7.5,1020.0,0.22,4.5,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002441,P031,P036,charter_car,amap_selfdrive,9.693,463.37,0.379,8.239,amap road 842.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002440,P031,P036,air,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,6.3,1020.0,0.22,3.78,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002443,P031,P037,charter_car,amap_selfdrive,9.271,396.24,0.364,7.88,amap road 720.4km,amap_driving_od_matrix_clean,False,False,,
Q2L002442,P031,P037,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,12.45,2670.0,0.38,7.47,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002445,P031,P038,charter_car,amap_selfdrive,10.397,380.4,0.404,8.837,amap road 691.6km,amap_driving_od_matrix_clean,False,False,,
Q2L002447,P031,P039,charter_car,amap_selfdrive,9.259,396.13,0.364,7.87,amap road 720.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002446,P031,P039,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,12.45,2670.0,0.38,7.47,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002449,P031,P040,charter_car,amap_selfdrive,8.949,441.27,0.353,7.607,amap road 802.3km,amap_driving_od_matrix_clean,False,False,,
Q2L002448,P031,P040,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,11.15,2120.0,0.3,6.69,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002451,P032,P001,charter_car,amap_selfdrive,5.548,226.7,0.234,4.716,amap road 412.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002450,P032,P001,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,6.2,872.25,0.3,3.72,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002453,P032,P002,charter_car,amap_selfdrive,5.598,207.9,0.236,4.758,amap road 378.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002452,P032,P002,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,7.05,875.0,0.3,4.23,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002455,P032,P003,charter_car,amap_selfdrive,5.756,201.25,0.241,4.893,amap road 365.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002454,P032,P003,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.8,203.5,0.16,5.8,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002457,P032,P004,charter_car,amap_selfdrive,5.555,191.29,0.234,4.722,amap road 347.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002456,P032,P004,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.1,203.5,0.16,5.1,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002459,P032,P005,charter_car,amap_selfdrive,5.224,184.04,0.223,4.44,amap road 334.6km,amap_driving_od_matrix_clean,False,False,,
Q2L002458,P032,P005,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.1,203.5,0.16,5.1,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002461,P032,P006,charter_car,amap_selfdrive,5.304,186.68,0.226,4.508,amap road 339.4km,amap_driving_od_matrix_clean,False,False,,
Q2L002460,P032,P006,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.1,203.5,0.16,5.1,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002462,P032,P007,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,11.8,258.5,0.16,11.8,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002463,P032,P007,charter_car,amap_selfdrive,12.068,602.12,0.462,10.258,amap road 1094.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002465,P032,P008,charter_car,amap_selfdrive,10.199,475.19,0.397,8.669,amap road 864.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002464,P032,P008,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,9.35,2302.5,0.38,5.61,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002467,P032,P009,charter_car,amap_selfdrive,8.053,241.35,0.322,6.845,amap road 438.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002469,P032,P010,charter_car,amap_selfdrive,11.964,388.96,0.459,10.169,amap road 707.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002468,P032,P010,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,11.2,2283.25,0.38,6.72,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002470,P032,P011,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.8,203.5,0.16,5.8,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002471,P032,P011,charter_car,amap_selfdrive,6.034,205.94,0.251,5.129,amap road 374.4km,amap_driving_od_matrix_clean,False,False,,
Q2L002473,P032,P012,charter_car,amap_selfdrive,5.31,186.08,0.226,4.513,amap road 338.3km,amap_driving_od_matrix_clean,False,False,,
Q2L002472,P032,P012,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.1,203.5,0.16,5.1,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002474,P032,P013,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.8,203.5,0.16,5.8,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002475,P032,P013,charter_car,amap_selfdrive,6.123,211.79,0.254,5.205,amap road 385.1km,amap_driving_od_matrix_clean,False,False,,
Q2L002477,P032,P014,charter_car,amap_selfdrive,11.297,414.08,0.435,9.602,amap road 752.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002476,P032,P014,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,9.2,2244.75,0.38,5.52,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002479,P032,P015,charter_car,amap_selfdrive,13.849,410.14,0.525,11.772,amap road 745.7km,amap_driving_od_matrix_clean,False,False,,
Q2L002478,P032,P015,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,13.7,2319.0,0.38,8.22,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002481,P032,P016,charter_car,amap_selfdrive,13.233,448.08,0.503,11.248,amap road 814.7km,amap_driving_od_matrix_clean,False,False,,
Q2L002480,P032,P016,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,12.2,2399.0,0.38,7.32,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002483,P032,P017,charter_car,amap_selfdrive,11.741,432.41,0.451,9.98,amap road 786.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002482,P032,P017,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,9.35,2302.5,0.38,5.61,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002485,P032,P018,charter_car,amap_selfdrive,13.32,557.02,0.506,11.322,amap road 1012.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002484,P032,P018,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,12.2,1161.0,0.3,7.32,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002487,P032,P019,charter_car,amap_selfdrive,12.906,554.49,0.492,10.97,amap road 1008.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002486,P032,P019,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,12.2,1161.0,0.3,7.32,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002489,P032,P020,charter_car,amap_selfdrive,12.859,548.12,0.49,10.93,amap road 996.6km,amap_driving_od_matrix_clean,False,False,,
Q2L002488,P032,P020,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,13.2,1494.0,0.3,7.92,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002491,P032,P021,charter_car,amap_selfdrive,10.515,477.82,0.408,8.938,amap road 868.8km,amap_driving_od_matrix_clean,False,False,,
Q2L002490,P032,P021,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,11.2,1183.5,0.3,6.72,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002493,P032,P022,charter_car,amap_selfdrive,10.634,482.48,0.412,9.039,amap road 877.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002492,P032,P022,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,12.2,1161.0,0.3,7.32,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002495,P032,P023,charter_car,amap_selfdrive,8.787,411.61,0.348,7.469,amap road 748.4km,amap_driving_od_matrix_clean,False,False,,
Q2L002494,P032,P023,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.7,1620.0,0.3,5.22,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002497,P032,P024,charter_car,amap_selfdrive,12.041,601.19,0.461,10.235,amap road 1093.1km,amap_driving_od_matrix_clean,False,False,,
Q2L002496,P032,P024,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.0,1920.0,0.3,4.8,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002499,P032,P025,charter_car,amap_selfdrive,12.014,601.16,0.46,10.212,amap road 1093.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002498,P032,P025,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.0,1920.0,0.3,4.8,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002501,P032,P026,charter_car,amap_selfdrive,12.013,601.17,0.46,10.211,amap road 1093.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002500,P032,P026,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.0,1920.0,0.3,4.8,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002503,P032,P027,charter_car,amap_selfdrive,15.021,707.0,0.566,12.768,amap road 1285.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002502,P032,P027,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,14.7,2079.5,0.38,8.82,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002505,P032,P028,charter_car,amap_selfdrive,16.492,761.83,0.617,14.018,amap road 1385.1km,amap_driving_od_matrix_clean,False,False,,
Q2L002504,P032,P028,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,12.5,2079.5,0.38,7.5,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002507,P032,P029,charter_car,amap_selfdrive,6.133,245.86,0.255,5.213,amap road 447.0km,amap_driving_od_matrix_clean,False,False,,
Q2L002509,P032,P030,charter_car,amap_selfdrive,5.103,215.21,0.219,4.338,amap road 391.3km,amap_driving_od_matrix_clean,False,False,,
Q2L002511,P032,P031,charter_car,amap_selfdrive,6.124,245.12,0.254,5.205,amap road 445.7km,amap_driving_od_matrix_clean,False,False,,
Q2L002512,P032,P032,same_spot,same_spot,0.0,0.0,0.0,0.0,same spot,zero_self_loop,False,False,,
Q2L002514,P032,P033,charter_car,amap_selfdrive,6.521,208.52,0.268,5.543,amap road 379.1km,amap_driving_od_matrix_clean,False,False,,
Q2L002515,P032,P034,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L002518,P032,P035,charter_car,amap_selfdrive,7.266,316.36,0.294,6.176,amap road 575.2km,amap_driving_od_matrix_clean,False,False,,
Q2L002517,P032,P035,air,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,6.05,820.0,0.22,3.63,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002520,P032,P036,charter_car,amap_selfdrive,6.598,282.97,0.271,5.608,amap road 514.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002519,P032,P036,air,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,4.85,820.0,0.22,2.91,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002522,P032,P037,charter_car,amap_selfdrive,13.37,576.24,0.508,11.364,amap road 1047.7km,amap_driving_od_matrix_clean,False,False,,
Q2L002521,P032,P037,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,11.0,2470.0,0.38,6.6,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002524,P032,P038,charter_car,amap_selfdrive,11.71,438.32,0.45,9.954,amap road 796.9km,amap_driving_od_matrix_clean,False,False,,
Q2L002523,P032,P038,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,14.2,2530.5,0.46,8.52,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L002526,P032,P039,charter_car,amap_selfdrive,13.342,576.13,0.507,11.341,amap road 1047.5km,amap_driving_od_matrix_clean,False,False,,
Q2L002525,P032,P039,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,11.0,2470.0,0.38,6.6,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
