label_id,from_id,to_id,raw_mode,normalized_mode,mode_combo,raw_cost_yuan_for_two,calibrated_cost_yuan_for_two,cost_delta,time_hours,cost_calibration_note,source,is_gateway_label
Q2G000546,P033,库车市,rental_car,gateway_access,spot_to_gateway:库车市,165.44,165.44,0.0,4.918,gateway_cost_kept,amap road 255.3km -> gateway_anchor::库车王府,True
Q2G000547,库车市,P034,rail,rail,gateway_to_spot:库车市,162.0,162.0,0.0,4.0,gateway_cost_kept,gateway_anchor::库车王府 -> T9522 库车-库尔勒,True
Q2G000548,P034,库车市,rental_car,gateway_access,spot_to_gateway:库车市,239.57,239.57,0.0,5.887,gateway_cost_kept,amap road 390.1km -> gateway_anchor::库车王府,True
Q2G000549,库车市,P035,charter_car,gateway_access,gateway_to_spot:库车市,491.3,491.3,0.0,9.93,gateway_cost_kept,gateway_anchor::库车王府 -> amap road 847.8km,True
Q2G000550,P035,库车市,rail,rail,spot_to_gateway:库车市,332.0,332.0,0.0,13.4,gateway_cost_kept,K9772 乌鲁木齐-阿克苏 -> gateway_anchor::库车王府,True
Q2G000551,库车市,P036,charter_car,gateway_access,gateway_to_spot:库车市,457.91,457.91,0.0,9.178,gateway_cost_kept,gateway_anchor::库车王府 -> amap road 787.1km,True
Q2G000552,P036,库车市,rail,rail,spot_to_gateway:库车市,332.0,332.0,0.0,13.4,gateway_cost_kept,K9772 乌鲁木齐-阿克苏 -> gateway_anchor::库车王府,True
Q2G000553,库车市,P037,charter_car,gateway_access,gateway_to_spot:库车市,383.14,383.14,0.0,8.869,gateway_cost_kept,gateway_anchor::库车王府 -> amap road 651.2km,True
Q2G000554,P037,库车市,charter_car,gateway_access,spot_to_gateway:库车市,382.96,382.96,0.0,8.86,gateway_cost_kept,amap road 650.8km -> gateway_anchor::库车王府,True
Q2G000555,库车市,P038,charter_car,gateway_access,gateway_to_spot:库车市,352.78,352.78,0.0,9.944,gateway_cost_kept,gateway_anchor::库车王府 -> amap road 596.0km,True
Q2G000556,P038,库车市,charter_car,gateway_access,spot_to_gateway:库车市,325.46,325.46,0.0,8.821,gateway_cost_kept,amap road 546.3km -> gateway_anchor::库车王府,True
Q2G000557,库车市,P039,charter_car,gateway_access,gateway_to_spot:库车市,383.02,383.02,0.0,8.851,gateway_cost_kept,gateway_anchor::库车王府 -> amap road 651.0km,True
Q2G000558,P039,库车市,charter_car,gateway_access,spot_to_gateway:库车市,383.73,383.73,0.0,8.912,gateway_cost_kept,amap road 652.2km -> gateway_anchor::库车王府,True
Q2G000559,库车市,P040,charter_car,gateway_access,gateway_to_spot:库车市,472.14,472.14,0.0,9.066,gateway_cost_kept,gateway_anchor::库车王府 -> amap road 813.0km,True
Q2G000560,P040,库车市,charter_car,gateway_access,spot_to_gateway:库车市,468.29,468.29,0.0,9.057,gateway_cost_kept,amap road 806.0km -> gateway_anchor::库车王府,True
Q2G000561,和田市,P001,charter_car,gateway_access,gateway_to_spot:和田市,758.38,758.38,0.0,16.468,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1333.4km,True
Q2G000562,P001,和田市,charter_car,gateway_access,spot_to_gateway:和田市,763.06,763.06,0.0,16.664,gateway_cost_kept,amap road 1341.9km -> gateway_anchor::千里葡萄长廊,True
Q2G000563,和田市,P002,charter_car,gateway_access,gateway_to_spot:和田市,755.45,755.45,0.0,16.417,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1328.1km,True
Q2G000564,P002,和田市,charter_car,gateway_access,spot_to_gateway:和田市,759.6,759.6,0.0,16.378,gateway_cost_kept,amap road 1335.6km -> gateway_anchor::千里葡萄长廊,True
Q2G000565,和田市,P003,charter_car,gateway_access,gateway_to_spot:和田市,759.34,759.34,0.0,17.56,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1335.2km,True
Q2G000566,P003,和田市,charter_car,gateway_access,spot_to_gateway:和田市,757.99,757.99,0.0,17.575,gateway_cost_kept,amap road 1332.7km -> gateway_anchor::千里葡萄长廊,True
Q2G000567,和田市,P004,charter_car,gateway_access,gateway_to_spot:和田市,749.39,749.39,0.0,17.416,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1317.1km,True
Q2G000568,P004,和田市,charter_car,gateway_access,spot_to_gateway:和田市,747.53,747.53,0.0,17.351,gateway_cost_kept,amap road 1313.7km -> gateway_anchor::千里葡萄长廊,True
Q2G000569,和田市,P005,charter_car,gateway_access,gateway_to_spot:和田市,742.13,742.13,0.0,17.078,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1303.9km,True
Q2G000570,P005,和田市,charter_car,gateway_access,spot_to_gateway:和田市,740.63,740.63,0.0,17.021,gateway_cost_kept,amap road 1301.1km -> gateway_anchor::千里葡萄长廊,True
Q2G000571,和田市,P006,charter_car,gateway_access,gateway_to_spot:和田市,744.77,744.77,0.0,17.157,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1308.7km,True
Q2G000572,P006,和田市,charter_car,gateway_access,spot_to_gateway:和田市,744.49,744.49,0.0,17.192,gateway_cost_kept,amap road 1308.2km -> gateway_anchor::千里葡萄长廊,True
Q2G000573,和田市,P007,rental_car,gateway_access,gateway_to_spot:和田市,295.41,295.41,0.0,6.015,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 491.7km,True
Q2G000574,P007,和田市,rental_car,gateway_access,spot_to_gateway:和田市,299.71,299.71,0.0,6.002,gateway_cost_kept,amap road 499.5km -> gateway_anchor::千里葡萄长廊,True
Q2G000575,和田市,P008,charter_car,gateway_access,gateway_to_spot:和田市,788.46,788.46,0.0,19.424,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1388.1km,True
Q2G000576,P008,和田市,charter_car,gateway_access,spot_to_gateway:和田市,782.72,782.72,0.0,19.151,gateway_cost_kept,amap road 1377.7km -> gateway_anchor::千里葡萄长廊,True
Q2G000577,和田市,P009,charter_car,gateway_access,gateway_to_spot:和田市,574.78,574.78,0.0,15.08,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 999.6km,True
Q2G000578,P009,和田市,charter_car,gateway_access,spot_to_gateway:和田市,573.93,573.93,0.0,15.162,gateway_cost_kept,amap road 998.1km -> gateway_anchor::千里葡萄长廊,True
Q2G000579,和田市,P010,charter_car,gateway_access,gateway_to_spot:和田市,722.39,722.39,0.0,19.086,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1268.0km,True
Q2G000580,P010,和田市,charter_car,gateway_access,spot_to_gateway:和田市,721.59,721.59,0.0,18.921,gateway_cost_kept,amap road 1266.5km -> gateway_anchor::千里葡萄长廊,True
Q2G000581,和田市,P011,charter_car,gateway_access,gateway_to_spot:和田市,764.04,764.04,0.0,17.853,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1343.7km,True
Q2G000582,P011,和田市,charter_car,gateway_access,spot_to_gateway:和田市,761.05,761.05,0.0,18.079,gateway_cost_kept,amap road 1338.3km -> gateway_anchor::千里葡萄长廊,True
Q2G000583,和田市,P012,charter_car,gateway_access,gateway_to_spot:和田市,744.18,744.18,0.0,17.174,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1307.6km,True
Q2G000584,P012,和田市,charter_car,gateway_access,spot_to_gateway:和田市,742.75,742.75,0.0,17.124,gateway_cost_kept,amap road 1305.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000585,和田市,P013,charter_car,gateway_access,gateway_to_spot:和田市,769.89,769.89,0.0,17.927,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1354.3km,True
Q2G000586,P013,和田市,charter_car,gateway_access,spot_to_gateway:和田市,768.53,768.53,0.0,17.99,gateway_cost_kept,amap road 1351.9km -> gateway_anchor::千里葡萄长廊,True
Q2G000587,和田市,P014,charter_car,gateway_access,gateway_to_spot:和田市,747.51,747.51,0.0,18.355,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1313.7km,True
Q2G000588,P014,和田市,charter_car,gateway_access,spot_to_gateway:和田市,747.16,747.16,0.0,18.282,gateway_cost_kept,amap road 1313.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000589,和田市,P015,charter_car,gateway_access,gateway_to_spot:和田市,743.57,743.57,0.0,21.026,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1306.5km,True
Q2G000590,P015,和田市,charter_car,gateway_access,spot_to_gateway:和田市,742.79,742.79,0.0,21.068,gateway_cost_kept,amap road 1305.1km -> gateway_anchor::千里葡萄长廊,True
Q2G000591,和田市,P016,charter_car,gateway_access,gateway_to_spot:和田市,781.52,781.52,0.0,20.391,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1375.5km,True
Q2G000592,P016,和田市,charter_car,gateway_access,spot_to_gateway:和田市,780.72,780.72,0.0,20.199,gateway_cost_kept,amap road 1374.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000593,和田市,P017,charter_car,gateway_access,gateway_to_spot:和田市,765.84,765.84,0.0,18.857,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1347.0km,True
Q2G000594,P017,和田市,charter_car,gateway_access,spot_to_gateway:和田市,802.72,802.72,0.0,19.54,gateway_cost_kept,amap road 1414.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000595,和田市,P018,charter_car,gateway_access,gateway_to_spot:和田市,1088.71,1088.71,0.0,24.165,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1934.0km,True
Q2G000596,P018,和田市,charter_car,gateway_access,spot_to_gateway:和田市,1099.12,1099.12,0.0,24.032,gateway_cost_kept,amap road 1952.9km -> gateway_anchor::千里葡萄长廊,True
Q2G000597,和田市,P019,charter_car,gateway_access,gateway_to_spot:和田市,1086.18,1086.18,0.0,23.758,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1929.4km,True
Q2G000598,P019,和田市,charter_car,gateway_access,spot_to_gateway:和田市,1089.8,1089.8,0.0,23.452,gateway_cost_kept,amap road 1936.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000599,和田市,P020,charter_car,gateway_access,gateway_to_spot:和田市,1079.8,1079.8,0.0,23.623,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1917.8km,True
Q2G000600,P020,和田市,charter_car,gateway_access,spot_to_gateway:和田市,1083.12,1083.12,0.0,23.391,gateway_cost_kept,amap road 1923.9km -> gateway_anchor::千里葡萄长廊,True
Q2G000601,和田市,P021,charter_car,gateway_access,gateway_to_spot:和田市,1009.5,1009.5,0.0,21.457,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1790.0km,True
Q2G000602,P021,和田市,charter_car,gateway_access,spot_to_gateway:和田市,1013.93,1013.93,0.0,21.423,gateway_cost_kept,amap road 1798.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000603,和田市,P022,charter_car,gateway_access,gateway_to_spot:和田市,1014.17,1014.17,0.0,21.433,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1798.5km,True
Q2G000604,P022,和田市,charter_car,gateway_access,spot_to_gateway:和田市,1017.42,1017.42,0.0,21.197,gateway_cost_kept,amap road 1804.4km -> gateway_anchor::千里葡萄长廊,True
Q2G000605,和田市,P023,charter_car,gateway_access,gateway_to_spot:和田市,812.56,812.56,0.0,21.412,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1431.9km,True
Q2G000606,P023,和田市,charter_car,gateway_access,spot_to_gateway:和田市,811.75,811.75,0.0,21.463,gateway_cost_kept,amap road 1430.5km -> gateway_anchor::千里葡萄长廊,True
Q2G000607,和田市,P024,rental_car,gateway_access,gateway_to_spot:和田市,296.34,296.34,0.0,6.15,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 493.3km,True
Q2G000608,P024,和田市,rental_car,gateway_access,spot_to_gateway:和田市,300.56,300.56,0.0,6.075,gateway_cost_kept,amap road 501.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000609,和田市,P025,rental_car,gateway_access,gateway_to_spot:和田市,296.55,296.55,0.0,6.174,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 493.7km,True
Q2G000610,P025,和田市,rental_car,gateway_access,spot_to_gateway:和田市,300.36,300.36,0.0,6.063,gateway_cost_kept,amap road 500.7km -> gateway_anchor::千里葡萄长廊,True
Q2G000611,和田市,P026,rental_car,gateway_access,gateway_to_spot:和田市,296.83,296.83,0.0,6.114,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 494.2km,True
Q2G000612,P026,和田市,rental_car,gateway_access,spot_to_gateway:和田市,301.19,301.19,0.0,6.086,gateway_cost_kept,amap road 502.2km -> gateway_anchor::千里葡萄长廊,True
Q2G000613,和田市,P027,charter_car,gateway_access,gateway_to_spot:和田市,392.22,392.22,0.0,8.778,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 667.7km,True
Q2G000614,P027,和田市,charter_car,gateway_access,spot_to_gateway:和田市,391.19,391.19,0.0,8.526,gateway_cost_kept,amap road 665.8km -> gateway_anchor::千里葡萄长廊,True
Q2G000615,和田市,P028,charter_car,gateway_access,gateway_to_spot:和田市,447.05,447.05,0.0,10.243,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 767.4km,True
Q2G000616,P028,和田市,charter_car,gateway_access,spot_to_gateway:和田市,446.16,446.16,0.0,9.951,gateway_cost_kept,amap road 765.7km -> gateway_anchor::千里葡萄长廊,True
Q2G000617,和田市,P029,charter_car,gateway_access,gateway_to_spot:和田市,421.28,421.28,0.0,9.914,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 720.5km,True
Q2G000618,P029,和田市,charter_car,gateway_access,spot_to_gateway:和田市,420.36,420.36,0.0,9.974,gateway_cost_kept,amap road 718.8km -> gateway_anchor::千里葡萄长廊,True
Q2G000619,和田市,P030,charter_car,gateway_access,gateway_to_spot:和田市,383.73,383.73,0.0,8.912,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 652.2km,True
Q2G000620,P030,和田市,charter_car,gateway_access,spot_to_gateway:和田市,383.02,383.02,0.0,8.851,gateway_cost_kept,amap road 651.0km -> gateway_anchor::千里葡萄长廊,True
Q2G000621,和田市,P031,charter_car,gateway_access,gateway_to_spot:和田市,421.86,421.86,0.0,9.672,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 721.6km,True
Q2G000622,P031,和田市,charter_car,gateway_access,spot_to_gateway:和田市,421.13,421.13,0.0,9.709,gateway_cost_kept,amap road 720.2km -> gateway_anchor::千里葡萄长廊,True
Q2G000623,和田市,P032,charter_car,gateway_access,gateway_to_spot:和田市,597.23,597.23,0.0,13.673,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1040.4km,True
Q2G000624,P032,和田市,charter_car,gateway_access,spot_to_gateway:和田市,601.13,601.13,0.0,13.792,gateway_cost_kept,amap road 1047.5km -> gateway_anchor::千里葡萄长廊,True
Q2G000625,和田市,P033,charter_car,gateway_access,gateway_to_spot:和田市,525.25,525.25,0.0,13.172,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 909.5km,True
Q2G000626,P033,和田市,charter_car,gateway_access,spot_to_gateway:和田市,524.32,524.32,0.0,13.067,gateway_cost_kept,amap road 907.8km -> gateway_anchor::千里葡萄长廊,True
Q2G000627,和田市,P034,charter_car,gateway_access,gateway_to_spot:和田市,561.72,561.72,0.0,12.231,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 975.9km,True
Q2G000628,P034,和田市,charter_car,gateway_access,spot_to_gateway:和田市,564.67,564.67,0.0,12.483,gateway_cost_kept,amap road 981.2km -> gateway_anchor::千里葡萄长廊,True
Q2G000629,和田市,P035,charter_car,gateway_access,gateway_to_spot:和田市,848.04,848.04,0.0,18.316,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1496.4km,True
Q2G000630,P035,和田市,charter_car,gateway_access,spot_to_gateway:和田市,852.41,852.41,0.0,18.536,gateway_cost_kept,amap road 1504.4km -> gateway_anchor::千里葡萄长廊,True
Q2G000631,和田市,P036,charter_car,gateway_access,gateway_to_spot:和田市,814.65,814.65,0.0,17.545,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 1435.7km,True
Q2G000632,P036,和田市,charter_car,gateway_access,spot_to_gateway:和田市,819.07,819.07,0.0,17.77,gateway_cost_kept,amap road 1443.8km -> gateway_anchor::千里葡萄长廊,True
Q2G000633,和田市,P037,taxi_transfer,gateway_access,gateway_to_spot:和田市,32.63,32.63,0.0,0.899,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 13.9km,True
Q2G000634,P037,和田市,taxi_transfer,gateway_access,spot_to_gateway:和田市,31.93,31.93,0.0,0.846,gateway_cost_kept,amap road 12.6km -> gateway_anchor::千里葡萄长廊,True
Q2G000635,和田市,P038,rental_car,gateway_access,gateway_to_spot:和田市,85.5,85.5,0.0,4.25,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> scenic_shuttle -> self_drive -> scenic_shuttle,True
Q2G000636,P038,和田市,rental_car,gateway_access,spot_to_gateway:和田市,85.5,85.5,0.0,4.25,gateway_cost_kept,scenic_shuttle -> self_drive -> scenic_shuttle -> gateway_anchor::千里葡萄长廊,True
Q2G000637,和田市,P039,gateway_access,gateway_access,gateway_to_spot:和田市,30.0,30.0,0.0,0.55,gateway_cost_kept,gateway_local_access,True
Q2G000638,P039,和田市,gateway_access,gateway_access,spot_to_gateway:和田市,30.0,30.0,0.0,0.55,gateway_cost_kept,gateway_local_access,True
Q2G000639,和田市,P040,charter_car,gateway_access,gateway_to_spot:和田市,344.39,344.39,0.0,7.191,gateway_cost_kept,gateway_anchor::千里葡萄长廊 -> amap road 580.7km,True
Q2G000640,P040,和田市,charter_car,gateway_access,spot_to_gateway:和田市,343.87,343.87,0.0,7.291,gateway_cost_kept,amap road 579.8km -> gateway_anchor::千里葡萄长廊,True
Q2G000641,那拉提镇,P001,charter_car,gateway_access,gateway_to_spot:那拉提镇,315.63,315.63,0.0,8.639,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 528.4km,True
Q2G000642,P001,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,315.91,315.91,0.0,8.844,gateway_cost_kept,amap road 528.9km -> gateway_anchor::那拉提草原,True
Q2G000643,那拉提镇,P002,charter_car,gateway_access,gateway_to_spot:那拉提镇,312.7,312.7,0.0,8.584,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 523.1km,True
Q2G000644,P002,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,312.45,312.45,0.0,8.559,gateway_cost_kept,amap road 522.6km -> gateway_anchor::那拉提草原,True
Q2G000645,那拉提镇,P003,charter_car,gateway_access,gateway_to_spot:那拉提镇,379.61,379.61,0.0,10.007,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 644.8km,True
Q2G000646,P003,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,379.14,379.14,0.0,10.144,gateway_cost_kept,amap road 643.9km -> gateway_anchor::那拉提草原,True
Q2G000647,那拉提镇,P004,charter_car,gateway_access,gateway_to_spot:那拉提镇,367.51,367.51,0.0,9.673,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 622.7km,True
Q2G000648,P004,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,367.22,367.22,0.0,9.846,gateway_cost_kept,amap road 622.2km -> gateway_anchor::那拉提草原,True
Q2G000649,那拉提镇,P005,charter_car,gateway_access,gateway_to_spot:那拉提镇,328.98,328.98,0.0,10.326,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 552.7km,True
Q2G000650,P005,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,327.93,327.93,0.0,10.827,gateway_cost_kept,amap road 550.8km -> gateway_anchor::那拉提草原,True
Q2G000651,那拉提镇,P006,charter_car,gateway_access,gateway_to_spot:那拉提镇,331.62,331.62,0.0,10.413,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 557.5km,True
Q2G000652,P006,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,331.79,331.79,0.0,11.041,gateway_cost_kept,amap road 557.8km -> gateway_anchor::那拉提草原,True
Q2G000653,那拉提镇,P007,charter_car,gateway_access,gateway_to_spot:那拉提镇,601.0,601.0,0.0,13.808,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 1047.3km,True
Q2G000654,P007,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,596.05,596.05,0.0,14.041,gateway_cost_kept,amap road 1038.3km -> gateway_anchor::那拉提草原,True
Q2G000655,那拉提镇,P008,charter_car,gateway_access,gateway_to_spot:那拉提镇,245.0,245.0,0.0,9.1,gateway_cost_kept,gateway_anchor::那拉提草原 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,True
Q2G000656,P008,那拉提镇,rental_car,gateway_access,spot_to_gateway:那拉提镇,244.14,244.14,0.0,5.871,gateway_cost_kept,amap road 398.4km -> gateway_anchor::那拉提草原,True
Q2G000657,那拉提镇,P009,gateway_access,gateway_access,gateway_to_spot:那拉提镇,30.0,30.0,0.0,0.55,gateway_cost_kept,gateway_local_access,True
Q2G000658,P009,那拉提镇,gateway_access,gateway_access,spot_to_gateway:那拉提镇,30.0,30.0,0.0,0.55,gateway_cost_kept,gateway_local_access,True
Q2G000659,那拉提镇,P010,rental_car,gateway_access,gateway_to_spot:那拉提镇,174.69,174.69,0.0,5.537,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 272.2km,True
Q2G000660,P010,那拉提镇,rental_car,gateway_access,spot_to_gateway:那拉提镇,172.98,172.98,0.0,5.447,gateway_cost_kept,amap road 269.0km -> gateway_anchor::那拉提草原,True
Q2G000661,那拉提镇,P011,charter_car,gateway_access,gateway_to_spot:那拉提镇,384.31,384.31,0.0,10.273,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 653.3km,True
Q2G000662,P011,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,384.85,384.85,0.0,10.572,gateway_cost_kept,amap road 654.3km -> gateway_anchor::那拉提草原,True
Q2G000663,那拉提镇,P012,charter_car,gateway_access,gateway_to_spot:那拉提镇,331.02,331.02,0.0,10.411,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 556.4km,True
Q2G000664,P012,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,330.05,330.05,0.0,10.947,gateway_cost_kept,amap road 554.6km -> gateway_anchor::那拉提草原,True
Q2G000665,那拉提镇,P013,charter_car,gateway_access,gateway_to_spot:那拉提镇,396.49,396.49,0.0,10.251,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 675.4km,True
Q2G000666,P013,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,389.68,389.68,0.0,10.509,gateway_cost_kept,amap road 663.1km -> gateway_anchor::那拉提草原,True
Q2G000667,那拉提镇,P014,charter_car,gateway_access,gateway_to_spot:那拉提镇,187.25,187.25,0.0,8.95,gateway_cost_kept,gateway_anchor::那拉提草原 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,True
Q2G000668,P014,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,187.25,187.25,0.0,8.95,gateway_cost_kept,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle -> gateway_anchor::那拉提草原,True
Q2G000669,那拉提镇,P015,charter_car,gateway_access,gateway_to_spot:那拉提镇,195.87,195.87,0.0,7.566,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 310.7km,True
Q2G000670,P015,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,194.17,194.17,0.0,7.688,gateway_cost_kept,amap road 307.6km -> gateway_anchor::那拉提草原,True
Q2G000671,那拉提镇,P016,charter_car,gateway_access,gateway_to_spot:那拉提镇,233.82,233.82,0.0,6.948,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 379.7km,True
Q2G000672,P016,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,232.11,232.11,0.0,6.918,gateway_cost_kept,amap road 376.6km -> gateway_anchor::那拉提草原,True
Q2G000673,那拉提镇,P017,rental_car,gateway_access,gateway_to_spot:那拉提镇,226.73,226.73,0.0,5.204,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 366.8km,True
Q2G000674,P017,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,245.0,245.0,0.0,9.1,gateway_cost_kept,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle -> gateway_anchor::那拉提草原,True
Q2G000675,那拉提镇,P018,charter_car,gateway_access,gateway_to_spot:那拉提镇,502.95,502.95,0.0,13.847,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 869.0km,True
Q2G000676,P018,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,509.49,509.49,0.0,13.927,gateway_cost_kept,amap road 880.9km -> gateway_anchor::那拉提草原,True
Q2G000677,那拉提镇,P019,charter_car,gateway_access,gateway_to_spot:那拉提镇,500.42,500.42,0.0,13.501,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 864.4km,True
Q2G000678,P019,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,500.17,500.17,0.0,13.36,gateway_cost_kept,amap road 864.0km -> gateway_anchor::那拉提草原,True
Q2G000679,那拉提镇,P020,charter_car,gateway_access,gateway_to_spot:那拉提镇,494.04,494.04,0.0,13.453,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 852.8km,True
Q2G000680,P020,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,493.49,493.49,0.0,13.298,gateway_cost_kept,amap road 851.8km -> gateway_anchor::那拉提草原,True
Q2G000681,那拉提镇,P021,charter_car,gateway_access,gateway_to_spot:那拉提镇,566.75,566.75,0.0,13.557,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 985.0km,True
Q2G000682,P021,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,566.77,566.77,0.0,13.493,gateway_cost_kept,amap road 985.0km -> gateway_anchor::那拉提草原,True
Q2G000683,那拉提镇,P022,charter_car,gateway_access,gateway_to_spot:那拉提镇,428.41,428.41,0.0,11.167,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 733.5km,True
Q2G000684,P022,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,427.79,427.79,0.0,11.157,gateway_cost_kept,amap road 732.3km -> gateway_anchor::那拉提草原,True
Q2G000685,那拉提镇,P023,charter_car,gateway_access,gateway_to_spot:那拉提镇,298.62,298.62,0.0,8.51,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 497.5km,True
Q2G000686,P023,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,298.62,298.62,0.0,8.588,gateway_cost_kept,amap road 497.5km -> gateway_anchor::那拉提草原,True
Q2G000687,那拉提镇,P024,charter_car,gateway_access,gateway_to_spot:那拉提镇,600.07,600.07,0.0,13.779,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 1045.6km,True
Q2G000688,P024,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,595.35,595.35,0.0,13.991,gateway_cost_kept,amap road 1037.0km -> gateway_anchor::那拉提草原,True
Q2G000689,那拉提镇,P025,charter_car,gateway_access,gateway_to_spot:那拉提镇,600.04,600.04,0.0,13.75,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 1045.5km,True
